time,lat,lon,wind_dir,wind_strength,dt,bin_dt,id_map,lat_map,lon_map,proba,M0
6251.138487059246,0.0209883965235705,-2.969231494283976,-89.59753388427433,52.87700451309412,1.736427357516457,2,4950,0.9090909090909065,-1.818181818181813,0.00014118365908188935,8.0
8206.96842227074,0.0239341539481259,-3.889920062572701,-89.8177325396615,52.40286515369941,2.2797134506307613,3,4850,0.9090909090909065,-5.4545454545454675,0.00028234738414811833,8.0
14845.6888836766,0.0396412444332512,-6.9859808106716965,-89.71048414898657,51.91606278131616,4.123802467687944,5,4850,0.9090909090909065,-5.4545454545454675,0.0004234911786072937,8.0
16779.26107087641,0.0442233980939147,-7.887729483871511,-89.71048414898657,51.91606278131616,4.660905853021226,5,4750,0.9090909090909065,-9.090909090909093,0.0004234911786072937,8.0
23391.06852291272,0.0616548939692218,-10.98212115089224,-89.67805074180295,52.09942249139621,6.497519034142422,7,4650,0.9090909090909065,-12.72727272727272,0.0005646150441516173,8.0
25271.269786383757,0.0666252709010487,-11.862074144866664,-89.67805074180295,52.09942249139621,7.019797162884377,8,4650,0.9090909090909065,-12.72727272727272,0.0007057189853126866,8.0
31989.14814557953,0.0868684620277518,-14.982936264076963,-89.62884997740386,51.71568503684352,8.885874484883203,9,4550,0.9090909090909065,-16.363636363636374,0.000846803003775487,8.0
33829.366755142495,0.0924337314201215,-15.837829612053408,-89.62884997740386,51.71568503684352,9.397046320872915,10,4550,0.9090909090909065,-16.363636363636374,0.0009878671034809772,8.0
40586.29483961052,0.1134153301113488,-18.983232856635063,-89.6176387203764,51.82115392616201,11.2739707887807,12,4450,0.9090909090909065,-20.0,0.0011289112860749517,8.0
47232.62672388262,0.1381775848085034,-22.019008709467712,-89.53256264874885,50.84779215934143,13.120174089967394,14,4350,0.9090909090909065,-23.636363636363654,0.0012699355543287494,8.0
55943.800805153325,0.1687366697446622,-26.048564897232797,-89.56318005154873,51.49469654598346,15.539944668098146,16,4250,0.9090909090909065,-27.27272727272728,0.001410939911019815,8.0
