dist,median_rw,median_q0.25_rw,median_q0.75_rw,median_body,median_q0.25_body,median_q0.75_body
55.24522613065327,1.574672539511268e-23,9.523564401107433e-24,3.805789698099455e-23,5.458673043107425e-24,5.2116600647047474e-24,6.0274664597942736e-24
56.14924623115578,1.3019875711759372e-23,8.182931759718382e-24,3.280888567790796e-23,4.257609173813772e-24,4.0515018492734e-24,4.717431954282763e-24
57.05326633165829,1.1766532900404008e-23,7.024266196763373e-24,3.160714464037701e-23,4.7540960313657955e-24,4.446702105664325e-24,5.3618999014141314e-24
57.95728643216081,1.5237960716870432e-23,8.771920880542486e-24,3.627668604701301e-23,6.155879200066172e-24,5.757742038614138e-24,7.016598932479135e-24
58.86130653266332,1.5433493639997167e-23,8.921255743070353e-24,3.5481615778442234e-23,6.181447684506787e-24,5.7674753884205326e-24,7.070571555056637e-24
59.765326633165834,1.2914158437479331e-23,7.918328614489177e-24,3.151682739567808e-23,4.985064655600529e-24,4.649195773510736e-24,5.7051045690321204e-24
60.66934673366834,1.0461731548922603e-23,6.835641139519655e-24,2.774011753814726e-23,3.980993762514495e-24,3.607785635214493e-24,4.5132151352573735e-24
61.573366834170855,1.0985385053917044e-23,6.703983628168918e-24,2.796302534882075e-23,4.499416660726019e-24,4.004613036738487e-24,5.070769521802135e-24
62.47738693467337,1.3525746256720796e-23,7.769473879297811e-24,3.1737561343585624e-23,5.775613492716852e-24,5.141538128106878e-24,6.508979352273691e-24
63.38140703517588,1.386429526043076e-23,8.010987954783145e-24,3.216755938358969e-23,5.938277711635322e-24,5.286517825663937e-24,6.692370261154618e-24
64.28542713567839,1.0776039088792596e-23,6.459501006570379e-24,2.667470658946179e-23,4.622999689138236e-24,4.114932742580583e-24,5.210296038911455e-24
65.1894472361809,8.604040914458156e-24,5.4570110070971255e-24,2.2803945700908596e-23,3.6532155777588406e-24,3.2797362050817663e-24,4.129244536383906e-24
66.09346733668342,9.382760615557864e-24,5.413039176562218e-24,2.265969926505683e-23,4.074457462407865e-24,3.7818011467879256e-24,4.65605917257651e-24
66.99748743718592,1.2100242083969765e-23,6.98059673907965e-24,2.738096793027052e-23,5.257632884910762e-24,4.877399068305024e-24,6.0089398741921875e-24
67.90150753768843,1.1591022569539423e-23,6.5706483217460304e-24,2.66295103897289e-23,5.1759368614962534e-24,4.8010839996523625e-24,5.91587029128695e-24
68.80552763819095,9.068127695730482e-24,5.148553026825616e-24,2.3595581752597418e-23,4.114505638705562e-24,3.8170363528842225e-24,4.7028053305399976e-24
69.70954773869346,7.263308487567789e-24,4.295032928578123e-24,2.0071472665231544e-23,3.0977604455076e-24,2.8404158399369582e-24,3.66057832705822e-24
70.61356783919598,8.40485459340076e-24,4.906198298745071e-24,2.0436816080268752e-23,3.463713631517608e-24,3.1566014657159612e-24,4.286385248798978e-24
71.51758793969849,1.0674742045470947e-23,6.1316325944493674e-24,2.4210017624200528e-23,4.409263202878084e-24,4.0225759440530195e-24,5.499832333808048e-24
72.421608040201,1.0471350706844089e-23,5.929860175353801e-24,2.4661284061620002e-23,4.428502034501555e-24,4.042557671979118e-24,5.5060672627949236e-24
