distance,SNR,period
9147.575830496133,0.00012370234526843857,1.0
9211.100662652354,0.00011563897557132821,1.0
9274.625494808577,0.00011801675867281274,1.0
9338.150326964802,0.00011279348473122487,1.0
9401.675159121023,0.00010858613226255476,1.0
9465.199991277248,0.00011510295551182985,1.0
9528.72482343347,0.00011060903098327919,1.0
9592.249655589694,0.00011205274198505866,1.0
9655.774487745917,0.00011371786127440192,1.0
9719.29931990214,0.00010637782162847194,1.0
9782.824152058363,0.00010803932618573001,1.0
9846.348984214585,0.00010400807186982846,1.0
9909.87381637081,0.0001016030346546808,1.0
9973.398648527032,0.00010542290710352097,1.0
10036.923480683256,0.00010121066825137237,1.0
10100.448312839479,0.00010210089016545375,1.0
10163.973144995702,0.00010165299229444187,1.0
10227.497977151925,9.592043304543117e-05,1.0
10291.02280930815,9.764991692591535e-05,1.0
10354.54764146437,9.565705898219562e-05,1.0
10418.072473620594,9.379626057734572e-05,1.0
10481.597305776817,9.762846201640587e-05,1.0
10545.12213793304,9.330136226159508e-05,1.0
10608.646970089265,9.25277571872818e-05,1.0
10672.171802245486,9.299855955046172e-05,1.0
10735.696634401711,8.914394989545596e-05,1.0
10799.221466557932,9.051165827299956e-05,1.0
10862.746298714155,8.909270666431152e-05,1.0
10926.27113087038,8.765248414045442e-05,1.0
10989.795963026601,8.950835421335764e-05,1.0
11053.320795182826,8.499356650574041e-05,1.0
11116.845627339047,8.435383903291531e-05,1.0
11180.370459495272,8.418721046147332e-05,1.0
11243.895291651495,8.201965263746953e-05,1.0
11307.420123807718,8.533968966827453e-05,1.0
11370.944955963942,8.358811421766798e-05,1.0
11434.469788120163,8.171529500054077e-05,1.0
11497.994620276388,8.253536130615051e-05,1.0
11561.51945243261,7.895850901736435e-05,1.0
11625.044284588834,7.909882452282697e-05,1.0
11688.569116745057,7.900649359469455e-05,1.0
11752.09394890128,7.594392872413383e-05,1.0
11815.618781057503,7.846628713843497e-05,1.0
11879.143613213728,7.688966696953958e-05,1.0
11942.668445369949,7.485749902415299e-05,1.0
12006.193277526172,7.565768670852426e-05,1.0
12069.718109682395,7.397377248475027e-05,1.0
12133.242941838618,7.395520196511526e-05,1.0
12196.767773994843,7.314856407542677e-05,1.0
12260.292606151064,7.10812400631869e-05,1.0
12323.81743830729,7.212547272000338e-05,1.0
12387.342270463512,7.020540279288739e-05,1.0
12450.867102619735,6.977220346593873e-05,1.0
12514.391934775958,7.016727745689307e-05,1.0
12577.91676693218,6.900748920538994e-05,1.0
12641.441599088404,6.826580692329768e-05,1.0
12704.966431244628,6.668654216434471e-05,1.0
12768.49126340085,6.652424918092218e-05,1.0
12832.016095557074,6.65147882558688e-05,1.0
12895.540927713297,6.56396995412571e-05,1.0
12959.06575986952,6.663146387629078e-05,1.0
13022.590592025743,6.605922075534913e-05,1.0
13086.115424181966,6.537237674936515e-05,1.0
13149.640256338189,6.535375531436183e-05,1.0
13213.165088494412,6.345344605287103e-05,1.0
13276.689920650635,6.250311885527566e-05,1.0
13340.21475280686,6.233577081288497e-05,1.0
13403.739584963081,6.132475754763194e-05,1.0
13467.264417119306,6.220361231566275e-05,1.0
13530.789249275527,6.177584881459933e-05,1.0
13594.31408143175,6.132991912368713e-05,1.0
13657.838913587975,6.151465858876842e-05,1.0
13721.363745744196,6.01021244108897e-05,1.0
13784.888577900421,5.9287046568535435e-05,1.0
13848.413410056643,5.9356055531731786e-05,1.0
13911.938242212867,5.860608905756013e-05,1.0
13975.46307436909,5.887625070963839e-05,1.0
14038.987906525314,5.835892154816082e-05,1.0
14102.512738681537,5.765397423928173e-05,1.0
14166.037570837758,5.791816517392656e-05,1.0
14229.562402993983,5.712101494194882e-05,1.0
14293.087235150206,5.7356250935435386e-05,1.0
14356.612067306429,5.738799998349205e-05,1.0
14420.136899462652,5.668970199609404e-05,1.0
14483.661731618875,5.6598691913004955e-05,1.0
14547.186563775098,5.5586350432614106e-05,1.0
14610.711395931323,5.574523082715159e-05,1.0
14674.236228087544,5.702090667248258e-05,1.0
14737.761060243767,5.578065546868856e-05,1.0
14801.28589239999,5.546366968971477e-05,1.0
14864.810724556213,5.5107438452623444e-05,1.0
14928.335556712438,5.4264318730725373e-05,1.0
14991.86038886866,5.48482501425591e-05,1.0
15055.385221024884,5.40504604829826e-05,1.0
15118.910053181105,5.368716735814408e-05,1.0
15182.434885337329,5.4200014382390227e-05,1.0
15245.959717493553,5.344979539517801e-05,1.0
15309.484549649775,5.351869708661184e-05,1.0
15373.009381806,5.354737543002782e-05,1.0
15436.53421396222,5.303913079127893e-05,1.0
15500.059046118446,5.360349475048191e-05,1.0
15563.583878274669,5.2839238424927655e-05,1.0
15627.108710430892,5.317907862146245e-05,1.0
15690.633542587115,5.395840652390074e-05,1.0
15754.158374743336,5.309738868060951e-05,1.0
15817.68320689956,5.39490940505608e-05,1.0
15881.208039055784,5.412198246522051e-05,1.0
15944.732871212007,5.0962909524687475e-05,1.0
16008.25770336823,5.029898673063593e-05,1.0
16071.782535524453,5.029898673063593e-05,1.0
16135.307367680676,5.029898673063593e-05,1.0
16198.832199836901,5.029898673063593e-05,1.0
16262.357031993122,5.029898673063593e-05,1.0
16325.881864149345,5.029898673063593e-05,1.0
16389.40669630557,5.029898673063593e-05,1.0
16452.93152846179,5.029898673063593e-05,1.0
16516.456360618016,5.029898673063593e-05,1.0
16579.981192774238,5.029898673063593e-05,1.0
16643.506024930462,5.029898673063593e-05,1.0
16707.030857086684,5.029898673063593e-05,1.0
16770.55568924291,5.029898673063593e-05,1.0
16834.08052139913,5.029898673063593e-05,1.0
16897.605353555355,5.029898673063593e-05,1.0
16961.130185711576,5.029898673063593e-05,1.0
17024.6550178678,5.029898673063593e-05,1.0
17088.179850024022,5.029898673063593e-05,1.0
17151.704682180247,5.029898673063593e-05,1.0
17215.22951433647,5.029898673063593e-05,1.0
17278.754346492693,5.029898673063593e-05,1.0
17342.279178648914,5.029898673063593e-05,1.0
17405.80401080514,5.029898673063593e-05,1.0
17469.328842961364,5.029898673063593e-05,1.0
17532.853675117585,5.029898673063593e-05,1.0
17596.378507273806,5.029898673063593e-05,1.0
17659.90333943003,5.029898673063593e-05,1.0
17723.428171586256,5.029898673063593e-05,1.0
17786.953003742477,5.029898673063593e-05,1.0
17850.477835898702,5.029898673063593e-05,1.0
17914.002668054924,5.029898673063593e-05,1.0
17977.527500211145,5.029898673063593e-05,1.0
18041.052332367373,5.029898673063593e-05,1.0
18104.577164523595,5.029898673063593e-05,1.0
18168.101996679816,5.029898673063593e-05,1.0
18231.626828836037,5.029898673063593e-05,1.0
18295.151660992266,5.029898673063593e-05,1.0
18358.676493148487,5.029898673063593e-05,1.0
18422.201325304708,5.029898673063593e-05,1.0
18485.726157460933,5.029898673063593e-05,1.0
18549.250989617154,5.029898673063593e-05,1.0
18612.77582177338,5.029898673063593e-05,1.0
18676.300653929604,5.029898673063593e-05,1.0
18739.825486085825,5.029898673063593e-05,1.0
18803.350318242046,5.029898673063593e-05,1.0
18866.87515039827,5.029898673063593e-05,1.0
18930.399982554496,5.029898673063593e-05,1.0
18993.924814710717,5.029898673063593e-05,1.0
0.0,0.06690691009332528,3.5789473684210527
63.524832156223134,0.06690691009332528,3.5789473684210527
127.04966431244627,0.057174343365739774,3.5789473684210527
190.57449646866942,0.04121156720939679,3.5789473684210527
254.09932862489254,0.030808003178855223,3.5789473684210527
317.6241607811157,0.02850911395350396,3.5789473684210527
381.14899293733885,0.026176072120473792,3.5789473684210527
444.67382509356196,0.021557589245817986,3.5789473684210527
508.1986572497851,0.021523652522082316,3.5789473684210527
571.7234894060083,0.018498837045022788,3.5789473684210527
635.2483215622314,0.016593036495337082,3.5789473684210527
698.7731537184545,0.016719138137477767,3.5789473684210527
762.2979858746777,0.01460957887169169,3.5789473684210527
825.8228180309007,0.014258296338173788,3.5789473684210527
889.3476501871239,0.01332287542677747,3.5789473684210527
952.8724823433471,0.011434458806267662,3.5789473684210527
1016.3973144995701,0.011973651723495782,3.5789473684210527
1079.9221466557933,0.0111806899967376,3.5789473684210527
1143.4469788120166,0.010111199339623698,3.5789473684210527
1206.9718109682397,0.010644149071280388,3.5789473684210527
1270.4966431244627,0.009405334744218502,3.5789473684210527
1334.0214752806858,0.009253268148003297,3.5789473684210527
1397.546307436909,0.009053784536694934,3.5789473684210527
1461.071139593132,0.008084525384794693,3.5789473684210527
1524.5959717493554,0.008421507675509839,3.5789473684210527
1588.1208039055784,0.008097157437388314,3.5789473684210527
1651.6456360618015,0.007519374778243342,3.5789473684210527
1715.1704682180246,0.007658354398715341,3.5789473684210527
1778.6953003742478,0.006732533554560517,3.5789473684210527
1842.220132530471,0.006688078411151024,3.5789473684210527
1905.7449646866942,0.006844871515304881,3.5789473684210527
1969.269796842917,0.006065533385083564,3.5789473684210527
2032.7946289991403,0.006282650437549799,3.5789473684210527
2096.3194611553636,0.005967674166123565,3.5789473684210527
2159.8442933115866,0.00552679003308055,3.5789473684210527
2223.3691254678097,0.005969246694496596,3.5789473684210527
2286.893957624033,0.005523097066444497,3.5789473684210527
2350.418789780256,0.00541125419346521,3.5789473684210527
2413.9436219364793,0.00556822686953129,3.5789473684210527
2477.4684540927024,0.0050019552551573134,3.5789473684210527
2540.9932862489254,0.005107633833259372,3.5789473684210527
2604.5181184051485,0.004919302858158371,3.5789473684210527
2668.0429505613715,0.004592413681232095,3.5789473684210527
2731.567782717595,0.004810171897934446,3.5789473684210527
2795.092614873818,0.004456333759189161,3.5789473684210527
2858.6174470300407,0.004306787395420804,3.5789473684210527
2922.142279186264,0.004442127538804201,3.5789473684210527
2985.6671113424873,0.0040808514093985185,3.5789473684210527
3049.1919434987108,0.004256477612136959,3.5789473684210527
3112.716775654934,0.004292790352187281,3.5789473684210527
3176.241607811157,0.00401025231405008,3.5789473684210527
3239.76643996738,0.0040809080329450515,3.5789473684210527
3303.291272123603,0.0038419706921083694,3.5789473684210527
3366.8161042798265,0.003645965560523873,3.5789473684210527
3430.340936436049,0.003678467681023083,3.5789473684210527
3493.8657685922726,0.0034614452878921503,3.5789473684210527
3557.3906007484957,0.003514014850541711,3.5789473684210527
3620.9154329047187,0.0034195310160842936,3.5789473684210527
3684.440265060942,0.003105433240145195,3.5789473684210527
3747.965097217165,0.003191759580116496,3.5789473684210527
3811.4899293733883,0.003052687644623462,3.5789473684210527
3875.0147615296114,0.0029940947711868714,3.5789473684210527
3938.539593685834,0.0030989025137553522,3.5789473684210527
4002.0644258420575,0.002920545064352766,3.5789473684210527
4065.5892579982806,0.0029304803083657644,3.5789473684210527
4129.114090154504,0.002833271263853985,3.5789473684210527
4192.638922310727,0.0026049285236936152,3.5789473684210527
4256.16375446695,0.0027360932799260643,3.5789473684210527
4319.688586623173,0.0026737986507077427,3.5789473684210527
4383.213418779396,0.0026044635733657776,3.5789473684210527
4446.738250935619,0.0026290080740234835,3.5789473684210527
4510.263083091843,0.002429107142472205,3.5789473684210527
4573.787915248066,0.002413190026912153,3.5789473684210527
4637.3127474042885,0.002385145731508274,3.5789473684210527
4700.837579560512,0.0022844206672868175,3.5789473684210527
4764.362411716735,0.0023773819999432567,3.5789473684210527
4827.887243872959,0.0023108565094969013,3.5789473684210527
4891.412076029182,0.002235756000907264,3.5789473684210527
4954.936908185405,0.002266848230100091,3.5789473684210527
5018.461740341628,0.002110954991147625,3.5789473684210527
5081.986572497851,0.0021146492052490167,3.5789473684210527
5145.511404654075,0.0021026391697380516,3.5789473684210527
5209.036236810297,0.002019502444048915,3.5789473684210527
5272.56106896652,0.0020423190989756913,3.5789473684210527
5336.085901122743,0.0019706420597634393,3.5789473684210527
5399.610733278966,0.0019468566278127604,3.5789473684210527
5463.13556543519,0.0019534817819221416,3.5789473684210527
5526.660397591413,0.0018887194839793744,3.5789473684210527
5590.185229747636,0.0018758815113812432,3.5789473684210527
5653.710061903859,0.0018417215118258692,3.5789473684210527
5717.234894060081,0.0018234536777280022,3.5789473684210527
5780.759726216305,0.0017961543170532668,3.5789473684210527
5844.284558372528,0.0017517962809012395,3.5789473684210527
5907.8093905287515,0.0017381163326181902,3.5789473684210527
5971.3342226849745,0.0016720865193066412,3.5789473684210527
6034.859054841198,0.0016505495663736366,3.5789473684210527
6098.3838869974215,0.001645314305999369,3.5789473684210527
6161.908719153645,0.001595848688813297,3.5789473684210527
6225.433551309868,0.0016091503854934876,3.5789473684210527
6288.95838346609,0.0015529294867765184,3.5789473684210527
6352.483215622314,0.0015101227949349504,3.5789473684210527
6416.008047778537,0.0015022114833444684,3.5789473684210527
6479.53287993476,0.001453433574884393,3.5789473684210527
6543.057712090983,0.0014657324551052922,3.5789473684210527
6606.582544247206,0.0014463097536151625,3.5789473684210527
6670.10737640343,0.00138994098904097,3.5789473684210527
6733.632208559653,0.001401045037311875,3.5789473684210527
6797.157040715875,0.001341930511836999,3.5789473684210527
6860.681872872098,0.0013171283434411348,3.5789473684210527
6924.206705028321,0.0013374099645733649,3.5789473684210527
6987.731537184545,0.0012864103798189003,3.5789473684210527
7051.256369340768,0.001286865231919082,3.5789473684210527
7114.781201496991,0.0012679461877753203,3.5789473684210527
7178.306033653214,0.0012128623539990704,3.5789473684210527
7241.8308658094375,0.0012415207365775896,3.5789473684210527
7305.355697965661,0.0012050804930877868,3.5789473684210527
7368.880530121884,0.001181406985340849,3.5789473684210527
7432.405362278107,0.0011881882036424353,3.5789473684210527
7495.93019443433,0.001135408079565661,3.5789473684210527
7559.455026590553,0.0011421220226502124,3.5789473684210527
7622.979858746777,0.0011211590004949457,3.5789473684210527
7686.504690903,0.0010671853895280986,3.5789473684210527
7750.029523059223,0.0011090808768668258,3.5789473684210527
7813.554355215446,0.0010809467722964839,3.5789473684210527
7877.079187371668,0.0010569954529377854,3.5789473684210527
7940.604019527892,0.0010492223214947582,3.5789473684210527
8004.128851684115,0.000958851378607736,3.5789473684210527
8067.653683840338,0.0009620309866060494,3.5789473684210527
8131.178515996561,0.0009672775564461773,3.5789473684210527
8194.703348152785,0.0009110293940499233,3.5789473684210527
8258.228180309008,0.0009533620535737772,3.5789473684210527
8321.753012465231,0.0009277638015855852,3.5789473684210527
8385.277844621454,0.0008954391217939666,3.5789473684210527
8448.802676777677,0.0009302458867216433,3.5789473684210527
8512.3275089339,0.0008567837002147905,3.5789473684210527
8575.852341090123,0.0008580180909319033,3.5789473684210527
8639.377173246347,0.000861781490787073,3.5789473684210527
8702.90200540257,0.0008195868543796844,3.5789473684210527
8766.426837558793,0.0008629681838533553,3.5789473684210527
8829.951669715016,0.0008341771491739467,3.5789473684210527
8893.476501871239,0.0008049701496993193,3.5789473684210527
8957.001334027462,0.0008443497499323933,3.5789473684210527
9020.526166183687,0.0007824327374741229,3.5789473684210527
9084.050998339908,0.0007940779372245229,3.5789473684210527
9147.575830496133,0.0008083902936137909,3.5789473684210527
9211.100662652354,0.0007556964681020875,3.5789473684210527
9274.625494808577,0.0007712351935432891,3.5789473684210527
9338.150326964802,0.0007371012897268123,3.5789473684210527
9401.675159121023,0.0007096063955103425,3.5789473684210527
9465.199991277248,0.0007521935966541739,3.5789473684210527
9528.72482343347,0.0007228259645269909,3.5789473684210527
9592.249655589694,0.0007322605630229964,3.5789473684210527
9655.774487745917,0.0007431420565653635,3.5789473684210527
9719.29931990214,0.0006951751664337817,3.5789473684210527
9782.824152058363,0.0007060330378344235,3.5789473684210527
9846.348984214585,0.0006796889385936877,3.5789473684210527
9909.87381637081,0.0006639721085183459,3.5789473684210527
9973.398648527032,0.0006889348350033141,3.5789473684210527
10036.923480683256,0.0006614080084498598,3.5789473684210527
10100.448312839479,0.0006672255760387686,3.5789473684210527
10163.973144995702,0.0006642985798636309,3.5789473684210527
10227.497977151925,0.0006268365152244363,3.5789473684210527
10291.02280930815,0.0006381386290114546,3.5789473684210527
10354.54764146437,0.0006251153753717743,3.5789473684210527
10418.072473620594,0.0006129551259796679,3.5789473684210527
10481.597305776817,0.0006379984219639634,3.5789473684210527
10545.12213793304,0.000609720983620358,3.5789473684210527
10608.646970089265,0.0006046655028062463,3.5789473684210527
10672.171802245486,0.000607742178998433,3.5789473684210527
10735.696634401711,0.0005825524461440174,3.5789473684210527
10799.221466557932,0.0005914903702755384,3.5789473684210527
10862.746298714155,0.0005822175735061489,3.5789473684210527
10926.27113087038,0.0005728057720855408,3.5789473684210527
10989.795963026601,0.0005849338150089603,3.5789473684210527
11053.320795182826,0.0005554298427710481,3.5789473684210527
11116.845627339047,0.0005512492471771033,3.5789473684210527
11180.370459495272,0.0005501603355683529,3.5789473684210527
11243.895291651495,0.0005359954246123894,3.5789473684210527
11307.420123807718,0.0005576917449555243,3.5789473684210527
11370.944955963942,0.000546245263567238,3.5789473684210527
11434.469788120163,0.0005340064586073672,3.5789473684210527
11497.994620276388,0.0005393655618655637,3.5789473684210527
11561.51945243261,0.000515990963221776,3.5789473684210527
11625.044284588834,0.0005169079199085175,3.5789473684210527
11688.569116745057,0.0005163045406763724,3.5789473684210527
11752.09394890128,0.0004962907914661097,3.5789473684210527
11815.618781057503,0.0005127743112790227,3.5789473684210527
11879.143613213728,0.0005024711562459876,3.5789473684210527
11942.668445369949,0.000489191013185816,3.5789473684210527
12006.193277526172,0.0004944202103826139,3.5789473684210527
12069.718109682395,0.000483415892632428,3.5789473684210527
12133.242941838618,0.0004832945349670763,3.5789473684210527
12196.767773994843,0.0004780231859148797,3.5789473684210527
12260.292606151064,0.00046451329924601447,3.5789473684210527
12323.81743830729,0.00047133732139541804,3.5789473684210527
12387.342270463512,0.00045878973477713635,3.5789473684210527
12450.867102619735,0.0004559587930488661,3.5789473684210527
12514.391934775958,0.0004585405871034065,3.5789473684210527
12577.91676693218,0.000450961413376927,3.5789473684210527
12641.441599088404,0.0004461145468402609,3.5789473684210527
12704.966431244628,0.00043579410950810287,3.5789473684210527
12768.49126340085,0.0004347335308081946,3.5789473684210527
12832.016095557074,0.00043467170400963913,3.5789473684210527
12895.540927713297,0.0004289530313247522,3.5789473684210527
12959.06575986952,0.0004354341749138553,3.5789473684210527
13022.590592025743,0.00043169458708669934,3.5789473684210527
13086.115424181966,0.0004272060866750106,3.5789473684210527
13149.640256338189,0.00042708439627959263,3.5789473684210527
13213.165088494412,0.0004146659448870991,3.5789473684210527
13276.689920650635,0.000408455591472811,3.5789473684210527
13340.21475280686,0.000407361978147774,3.5789473684210527
13403.739584963081,0.0004007550435050088,3.5789473684210527
13467.264417119306,0.00040649832721099347,3.5789473684210527
13530.789249275527,0.0004037029084057031,3.5789473684210527
13594.31408143175,0.0004007887742153985,3.5789473684210527
13657.838913587975,0.0004019960398504601,3.5789473684210527
13721.363745744196,0.0003927651807562613,3.5789473684210527
13784.888577900421,0.0003874386769226515,3.5789473684210527
13848.413410056643,0.00038788964796850533,3.5789473684210527
13911.938242212867,0.0003829886445401507,3.5789473684210527
13975.46307436909,0.000384754141037188,3.5789473684210527
14038.987906525314,0.00038137341392296633,3.5789473684210527
14102.512738681537,0.00037676660909020113,3.5789473684210527
14166.037570837758,0.00037849308716759073,3.5789473684210527
14229.562402993983,0.00037328373961088607,3.5789473684210527
14293.087235150206,0.00037482099820877664,3.5789473684210527
14356.612067306429,0.0003750284770744747,3.5789473684210527
14420.136899462652,0.00037046512531394325,3.5789473684210527
14483.661731618875,0.000369870377755758,3.5789473684210527
14547.186563775098,0.0003632547632757358,3.5789473684210527
14610.711395931323,0.0003642930408323247,3.5789473684210527
14674.236228087544,0.00037262953573810283,3.5789473684210527
14737.761060243767,0.00036452453956673506,3.5789473684210527
14801.28589239999,0.00036245304911617043,3.5789473684210527
14864.810724556213,0.00036012509103484425,3.5789473684210527
14928.335556712438,0.00035461533454592944,3.5789473684210527
14991.86038886866,0.00035843130492578144,3.5789473684210527
15055.385221024884,0.00035321777873314873,3.5789473684210527
15118.910053181105,0.0003508436714741572,3.5789473684210527
15182.434885337329,0.0003541951079858065,3.5789473684210527
15245.959717493553,0.0003492924543939845,3.5789473684210527
15309.484549649775,0.00034974272442280093,3.5789473684210527
15373.009381806,0.00034993013634618915,3.5789473684210527
15436.53421396222,0.00034660877625512326,3.5789473684210527
15500.059046118446,0.00035029687404902613,3.5789473684210527
15563.583878274669,0.0003453024869654966,3.5789473684210527
15627.108710430892,0.0003475233301973882,3.5789473684210527
15690.633542587115,0.0003526162094836005,3.5789473684210527
15754.158374743336,0.00034698948942720636,3.5789473684210527
15817.68320689956,0.00035255535281155265,3.5789473684210527
15881.208039055784,0.00035368517226635685,3.5789473684210527
15944.732871212007,0.00033304074635508483,3.5789473684210527
16008.25770336823,0.00032870203522349274,3.5789473684210527
16071.782535524453,0.00032870203522349274,3.5789473684210527
16135.307367680676,0.00032870203522349274,3.5789473684210527
16198.832199836901,0.00032870203522349274,3.5789473684210527
16262.357031993122,0.00032870203522349274,3.5789473684210527
16325.881864149345,0.00032870203522349274,3.5789473684210527
16389.40669630557,0.00032870203522349274,3.5789473684210527
16452.93152846179,0.00032870203522349274,3.5789473684210527
16516.456360618016,0.00032870203522349274,3.5789473684210527
16579.981192774238,0.00032870203522349274,3.5789473684210527
16643.506024930462,0.00032870203522349274,3.5789473684210527
16707.030857086684,0.00032870203522349274,3.5789473684210527
16770.55568924291,0.00032870203522349274,3.5789473684210527
16834.08052139913,0.00032870203522349274,3.5789473684210527
16897.605353555355,0.00032870203522349274,3.5789473684210527
16961.130185711576,0.00032870203522349274,3.5789473684210527
