time,lat,lon,vel,wind_dir,wind_strength,dt,bin_dt,id_map,lat_map,lon_map,proba,M0
1074016.149488626,29.250488576848355,63.94077374784759,53.105399929005344,92.01998099339283,55.0776077657781,298.3378193023961,299,6766,30.0,63.636363636363626,0.13458882205849332,5.6
1074285.045849674,29.245866867384063,64.087583298999,52.28582673765808,91.91582591432744,55.0776077657781,298.4125127360205,299,6766,30.0,63.636363636363626,0.13458882205849332,5.6
1081516.5437860307,29.075475287732136,67.96936650775794,52.28582673765808,91.91582591432744,55.0776077657781,300.4212621627863,301,6865,28.181818181818173,67.27272727272725,0.13513571943607405,5.6
1082140.115126282,29.065223936313508,68.30399928145563,52.127537455764205,91.92563779637663,55.0776077657781,300.5944764239672,301,6865,28.181818181818173,67.27272727272725,0.13513571943607405,5.6
1089015.1038928817,28.90631747325072,71.9771603181173,52.57926890115533,92.05965505454988,55.0776077657781,302.50419552580047,303,6965,28.181818181818173,70.9090909090909,0.13568123879834004,5.6
1094606.2644646438,28.77738110847169,74.98616767891257,52.57926890115533,92.05965505454988,55.0776077657781,304.0572956846233,305,7065,28.181818181818173,74.54545454545453,0.13622576991193325,5.6
1095852.394185035,28.75447085932713,75.6565859986487,53.5396254350327,92.30781724144288,55.0776077657781,304.4034428291764,305,7065,28.181818181818173,74.54545454545453,0.13622576991193325,5.6
1101907.564291739,28.59610097094857,78.96864263024202,53.5396254350327,92.30781724144288,55.0776077657781,306.08543452548304,307,7165,28.181818181818173,78.18181818181819,0.13676933850627093,5.6
1103507.3637866862,28.56216005401851,79.84331661863271,55.05642850681835,92.68913069997087,55.0776077657781,306.5298232740795,307,7165,28.181818181818173,78.18181818181819,0.13676933850627093,5.6
1108974.4007671047,28.40005815365262,82.91176564604753,52.65111509713351,92.28091526253635,55.0776077657781,308.0484446575291,309,7265,28.181818181818173,81.81818181818181,0.13731120890506732,5.6
1110931.1341870404,28.359013978036582,83.96184953494401,52.44067540031211,92.25126700275912,55.0776077657781,308.5919817186223,309,7365,28.181818181818173,85.45454545454544,0.13731120890506732,5.6
1116748.2383130058,28.21552774524913,87.06732689748844,52.912509265957134,92.43073023748263,55.0776077657781,310.2078439758349,311,7365,28.181818181818173,85.45454545454544,0.13785220567424816,5.6
1124200.7627596853,28.00596205523687,91.0736467228226,53.11232083752413,92.54339019479576,55.0776077657781,312.27798965546816,313,7565,28.181818181818173,92.72727272727269,0.1383903170254167,5.6
1129624.7202981275,27.85954792786827,93.9960233501939,53.11232083752413,92.54339019479576,55.0776077657781,313.7846445272576,314,7565,28.181818181818173,92.72727272727269,0.13892809251325866,5.6
1130429.7913204692,27.84174373282997,94.4296771966639,53.08237009661588,92.58629417547677,55.0776077657781,314.008275366797,315,7565,28.181818181818173,92.72727272727269,0.13946553234740378,5.6
1137154.5535103858,27.649069440441387,98.04396678051025,51.90055595148186,92.2540035261555,55.0776077657781,315.876264863996,316,7665,28.181818181818173,96.36363636363637,0.14000128625564212,5.6
1144667.5881749298,27.45464106683856,101.98613928759656,51.90055595148186,92.2540035261555,55.0776077657781,317.9632189374805,318,7865,28.181818181818173,103.63636363636363,0.1405337729142232,5.6
1144716.0925152388,27.453745250469904,102.01158559684508,51.17799569609579,92.03559398707036,55.0776077657781,317.9766923653441,318,7865,28.181818181818173,103.63636363636363,0.1405337729142232,5.6
1152511.160923013,27.267668896377693,106.03862789965484,50.69578869267249,91.87657213291104,55.0776077657781,320.1419891452814,321,7965,28.181818181818173,107.27272727272725,0.14106437602944844,5.6
1160249.038978861,27.095888690179656,109.99274327025825,51.67574212685194,92.21303918623728,55.0776077657781,322.29139971635027,323,8064,26.36363636363636,110.90909090909088,0.1415929260007719,5.6
1165962.4171309238,26.96158783150826,112.96438280705048,51.67574212685194,92.21303918623728,55.0776077657781,323.8784492030344,324,8164,26.36363636363636,114.54545454545456,0.14211989850707007,5.6
1167062.646671709,26.940613228092403,113.53647721060923,51.46359621674335,92.11914322950324,55.0776077657781,324.18406851991915,325,8164,26.36363636363636,114.54545454545456,0.14264654750715444,5.6
1173682.920172607,26.785371527649385,116.96067324689606,51.46359621674335,92.11914322950324,55.0776077657781,326.02303338127973,327,8264,26.36363636363636,118.18181818181819,0.14317187122972064,5.6
