m_rr,m_tt,m_pp,m_rt,m_rp,m_tp,UTC,time (years),depth,mag
,,,,,,885973058770000000,15.085802218734145,5.154,3.1
,,,,,,885973399060000000,15.08581300925926,4.674,3.3
,,,,,,885977185550000000,15.085933078069509,4.864,3.6
,,,,,,885977456970000000,15.085941684741249,4.584,3.4
,,,,,,886011914380000000,15.087034322044648,4.534,3.3
,,,,,,886041327760000000,15.087967014205987,5.194,3.0
,,,,,,886189456140000000,15.092664134322678,1.629,3.1
,,,,,,886283585550000000,15.095648958333333,8.109,3.2
,,,,,,886309718730000000,15.096477636035008,5.229,3.1
,,,,,,886345726460000000,15.097619433663114,9.359,3.3
,,,,,,886402663530000000,15.09942489630898,7.729,3.6
,,,,,,886675558800000000,15.108078348554034,10.1,3.0
,,,,,,886820213030000000,15.112665304096904,6.449,3.6
,,,,,,886953654460000000,15.11689670408422,2.329,3.1
,,,,,,887659448360000000,15.139277281836632,8.395,3.4
,,,,,,888725029140000000,15.173066626712329,12.159,4.1
,,,,,,890412179540000000,15.226565814941655,9.109,3.5
,,,,,,890478621200000000,15.22867266615931,10.449,3.2
,,,,,,891324892830000000,15.255507763508371,6.781,3.2
,,,,,,891410722250000000,15.258229396562658,7.877,3.0
,,,,,,891773031940000000,15.26971816146626,3.396,4.1
,,,,,,892277543020000000,15.285716102866564,8.875,3.0
,,,,,,892476584320000000,15.292027661085744,8.971,3.6
,,,,,,892740886600000000,15.300408631405379,10.636,3.4
,,,,,,893203546120000000,15.315079468543887,10.426,3.0
,,,,,,894006824750000000,15.34055126680619,-0.822,3.1
,,,,,,894366924140000000,15.35196994355657,7.321,3.0
,,,,,,894442040670000000,15.354351873097412,10.46,3.3
,,,,,,894443016500000000,15.354382816463724,10.64,3.8
,,,,,,894468943960000000,15.35520497082699,7.123,3.0
,,,,,,894502808620000000,15.356278812151192,12.071,3.5
,,,,,,894582933750000000,15.358819563356164,7.031,4.3
,,,,,,894600323110000000,15.359370976344495,8.459,3.2
,,,,,,895399862530000000,15.384724205035514,9.223,3.0
,,,,,,895758525370000000,15.396097329084222,10.379,3.1
,,,,,,895769694380000000,15.396451496067986,8.873,3.2
,,,,,,895980660900000000,15.403141200532724,10.03,3.4
,,,,,,896064557860000000,15.405801555682395,11.461,3.4
,,,,,,896326015550000000,15.414092324644852,9.96,3.3
,,,,,,896387715890000000,15.416048829591578,6.029,3.7
,,,,,,896439939320000000,15.417704823693557,8.857,3.7
,,,,,,896562119740000000,15.421579139396245,10.585,3.2
,,,,,,896791483930000000,15.42885223014967,4.729,3.2
,,,,,,896939639660000000,15.433550217529174,1.492,3.2
,,,,,,897774076450000000,15.460010034563673,4.76,3.2
,,,,,,898335890610000000,15.477825044710807,0.663,3.2
,,,,,,898780124550000000,15.491911610540335,8.401,3.3
,,,,,,898911738990000000,15.496085077054795,10.838,3.4
,,,,,,898993364590000000,15.498673407851344,5.233,3.8
,,,,,,899449750070000000,15.513145296486554,1.025,3.2
,,,,,,899481389930000000,15.51414858986555,7.135,3.0
,,,,,,899962637440000000,15.529408848300355,8.011,3.4
,,,,,,899995613960000000,15.530454526889903,6.873,3.7
,,,,,,900427827970000000,15.544159943239473,9.353,4.1
,,,,,,900809435550000000,15.556260640220701,0.673,3.0
,,,,,,901577958690000000,15.58063034912481,11.804,3.6
,,,,,,901722200680000000,15.585204232623035,9.73,3.5
,,,,,,902277441190000000,15.602810793696094,11.931,3.0
,,,,,,902626066990000000,15.613865645294267,9.022,3.8
,,,,,,902818220400000000,15.619958789954337,12.9,3.1
,,,,,,902933952630000000,15.623628634893455,9.56,3.7
,,,,,,902939675670000000,15.62381011130137,5.82,3.6
,,,,,,903952017560000000,15.65591126204972,0.467,3.5
,,,,,,903988780620000000,15.657077011035009,3.492,3.1
,,,,,,904203202400000000,15.663876281075595,5.522,3.0
,,,,,,904960229020000000,15.687881437721968,7.603,3.3
,,,,,,905040751950000000,15.69043480308219,5.767,3.2
,,,,,,905045686470000000,15.690591275684932,5.038,3.1
,,,,,,905692023430000000,15.711086486237951,11.799,3.0
,,,,,,906043086050000000,15.722218608891426,11.125,3.0
,,,,,,906248675670000000,15.728737812975647,9.597,3.1
,,,,,,906265079160000000,15.729257964231355,8.75,3.3
,,,,,,906281824580000000,15.729788958016234,9.13,3.0
,,,,,,906448815010000000,15.735084189814815,7.69,3.0
,,,,,,906458481980000000,15.73539072742263,-0.013,3.2
,,,,,,906603350670000000,15.73998448344749,8.963,3.4
,,,,,,906969372380000000,15.75159095573313,-0.487,4.6
,,,,,,906983989860000000,15.752054472983257,-0.527,4.1
,,,,,,906985419920000000,15.752099819888382,0.983,3.1
,,,,,,906995292890000000,15.752412889713343,0.993,3.3
,,,,,,907051152530000000,15.75418418727803,8.599,4.8
,,,,,,907345075800000000,15.76350443302892,8.991,3.3
,,,,,,908683390210000000,15.805942104578893,9.019,3.0
,,,,,,909143233790000000,15.820523648845764,8.829,3.0
,,,,,,909330398450000000,15.826458601281075,10.081,3.2
,,,,,,909586569130000000,15.834581720256216,9.093,3.3
,,,,,,909635033510000000,15.836118515664637,7.659,3.1
,,,,,,910267558080000000,15.856175738203957,8.429,3.2
,,,,,,910406238180000000,15.860573255327246,1.324,3.2
,,,,,,910623501390000000,15.86746262652207,6.731,3.0
,,,,,,910742076350000000,15.871222613838153,13.673,3.0
,,,,,,912646991190000000,15.931627067161338,6.62,3.0
,,,,,,913947987020000000,15.972881374302384,2.049,3.1
,,,,,,914793972640000000,15.99970740233384,1.038,3.1
,,,,,,914794149090000000,15.999712997526636,0.208,3.2
,,,,,,914794846930000000,15.999735125887874,10.541,4.7
,,,,,,915680702710000000,16.02782542839929,10.247,3.7
,,,,,,915902895060000000,16.034871101598174,1.723,3.4
,,,,,,916212811000000000,16.044698471588028,4.118,3.1
,,,,,,916416626010000000,16.051161403158297,4.806,3.3
,,,,,,917569269860000000,16.087711499873162,8.111,3.3
,,,,,,917765617550000000,16.093937644279553,11.721,3.8
,,,,,,918288446520000000,16.110516442161337,8.556,3.0
,,,,,,920130359650000000,16.168923124365804,8.828,3.4
,,,,,,921175788590000000,16.202073458587012,8.978,3.1
,,,,,,921793338560000000,16.221655839675293,8.142,3.3
,,,,,,921794493170000000,16.221692452118216,8.718,4.0
,,,,,,921797547770000000,16.221789312848806,9.918,4.0
,,,,,,921910571250000000,16.22537326388889,11.102,3.4
,,,,,,921982066100000000,16.2276403507103,7.041,3.2
,,,,,,922737097730000000,16.251582246638762,8.78,3.0
,,,,,,923510226370000000,16.276097994989854,2.152,3.2
,,,,,,924090628270000000,16.294502418505832,6.427,3.4
8.8e+16,-5.9e+16,-2.8e+16,2.38e+17,2.95e+17,-6.9e+16,924310585120000000,16.30147720446474,8.581,5.6
,,,,,,924314155400000000,16.30159041730086,6.713,3.0
,,,,,,924314419450000000,16.301598790271434,8.531,3.2
,,,,,,924316888630000000,16.301677087455605,7.397,3.0
,,,,,,924322356990000000,16.3018504880137,6.903,3.5
,,,,,,924329577010000000,16.302079433346016,9.773,3.2
,,,,,,924331517880000000,16.302140977929984,7.283,3.3
,,,,,,924423097490000000,16.30504494831304,1.758,3.7
,,,,,,924598696300000000,16.310613150050735,8.831,3.1
,,,,,,924703918580000000,16.313949726661594,9.238,3.6
,,,,,,924907448500000000,16.320403618087266,1.578,3.5
,,,,,,925095052000000000,16.326352486047693,12.155,3.4
,,,,,,925165537390000000,16.328587563102484,5.443,3.2
,,,,,,925640788610000000,16.343657680428716,7.903,3.4
,,,,,,925750486320000000,16.347136171993913,12.43,3.4
,,,,,,925765465250000000,16.34761115074835,6.833,3.0
,,,,,,926175597410000000,16.360616356227805,8.183,3.4
,,,,,,926370922490000000,16.366810073883816,9.296,3.8
,,,,,,927734489250000000,16.41004849219939,6.536,4.3
,,,,,,927734644060000000,16.41005340119229,5.672,3.3
,,,,,,927742587370000000,16.41030528190005,6.072,3.5
,,,,,,927753712680000000,16.410658063165904,5.952,3.7
,,,,,,928776016100000000,16.4430750919584,5.971,3.7
,,,,,,929561550370000000,16.467984220256216,8.804,3.8
,,,,,,930922969420000000,16.51115453513445,8.818,3.7
,,,,,,931144009900000000,16.51816368277524,5.831,3.5
,,,,,,933118668660000000,16.58077970129376,8.638,3.5
,,,,,,933124373230000000,16.580960592021817,8.824,3.7
,,,,,,933231864850000000,16.584369128932014,8.448,3.4
,,,,,,934195412740000000,16.61492303209031,6.957,3.3
,,,,,,934848326600000000,16.635626794774225,7.885,4.4
,,,,,,935546426010000000,16.657763381849314,7.535,4.0
,,,,,,936706145870000000,16.694537857369355,-1.493,3.7
,,,,,,937143141070000000,16.70839488425926,2.602,3.0
,,,,,,937151976770000000,16.70867506246829,7.588,3.17
,,,,,,937162461620000000,16.709007534880772,2.082,3.1
,,,,,,937172436700000000,16.709323842592593,-0.639,3.4
,,,,,,937174895600000000,16.709401813800103,-0.448,3.4
,,,,,,937332873860000000,16.71441127156266,-0.458,3.3
,,,,,,937684737810000000,16.725568804223744,2.881,3.5
,,,,,,939156716240000000,16.772244934043634,-2.089,3.23
,,,,,,940838931630000000,16.825587634132418,2.362,3.3
,,,,,,943410776670000000,16.907140305365296,9.808,3.11
,,,,,,949052022200000000,17.08602302765094,9.095,4.1
,,,,,,949661596390000000,17.10535249841451,9.525,3.01
,,,,,,950408689290000000,17.129042658866055,-0.496,3.0
,,,,,,951347652070000000,17.158816973300357,13.115,3.12
,,,,,,951350813260000000,17.158917213977677,1.888,4.0
,,,,,,954656299720000000,17.263733502029428,7.791,5.0
,,,,,,955311696820000000,17.284516007737192,10.513,3.2
,,,,,,957498216340000000,17.35385008688483,6.351,3.07
,,,,,,958858052930000000,17.39697022228564,1.532,3.0
,,,,,,959652662790000000,17.42216713565449,6.862,3.9
,,,,,,960690912010000000,17.455089802447997,9.532,3.2
,,,,,,960813318810000000,17.45897129661339,13.763,3.08
,,,,,,963735853590000000,17.55164426655251,12.549,3.6
,,,,,,963812055110000000,17.55406060090056,7.239,3.2
,,,,,,972174326670000000,17.819226492579908,7.831,3.19
,,,,,,978454488770000000,18.018369126395232,11.823,3.15
,,,,,,982711073360000000,18.15334453830543,2.339,3.8
,,,,,,988256259350000000,18.329181232559616,5.262,4.4
,,,,,,988258764800000000,18.32926067985794,5.162,4.0
,,,,,,989418836810000000,18.366046321981226,13.999,3.02
,,,,,,991462602290000000,18.430853700215625,9.813,3.8
,,,,,,995738467840000000,18.566440507356674,11.792,3.35
,,,,,,997517657570000000,18.622858243594624,9.736,4.5
,,,,,,1000166961550000000,18.70686712170218,12.562,4.7
,,,,,,1000168386300000000,18.70691230022831,12.242,3.0
,,,,,,1000173284740000000,18.707067628741754,11.052,3.13
,,,,,,1000182735110000000,18.707367298008627,9.952,3.32
,,,,,,1000183400230000000,18.70738838882547,12.222,3.22
,,,,,,1000215940300000000,18.708420227676307,8.142,3.32
,,,,,,1000386705380000000,18.7138351528412,11.562,4.9
,,,,,,1000406394120000000,18.71445947869102,9.038,4.4
,,,,,,1003916302980000000,18.825757958523592,7.661,3.0
,,,,,,1007155708410000000,18.92847883085997,5.132,3.0
,,,,,,1009182801290000000,18.99275752441654,6.754,3.01
,,,,,,1011352694470000000,19.06156438578133,8.618,4.1
,,,,,,1016806161800000000,19.234492700405884,8.901,3.36
,,,,,,1017047337430000000,19.242140329464736,5.505,3.37
,,,,,,1019435117270000000,19.317856331494166,10.063,3.2
,,,,,,1020761151770000000,19.35990460965246,0.954,3.24
,,,,,,1025013033540000000,19.49473089611872,11.609,3.0
,,,,,,1025292986390000000,19.503608142757482,9.05,3.13
,,,,,,1027308684550000000,19.56752551211314,8.7,3.29
,,,,,,1028949501100000000,19.61955546359716,6.17,3.3
,,,,,,1029981344860000000,19.652275014586504,9.18,3.6
,,,,,,1029981799320000000,19.65228942541857,8.089,3.04
,,,,,,1039923280350000000,19.967531720890413,8.873,3.15
,,,,,,1040863978540000000,19.997361064814815,4.344,3.52
,,,,,,1042439042720000000,20.047306022323696,11.659,3.43
,,,,,,1042468639100000000,20.04824451737697,9.989,3.02
,,,,,,1043322916930000000,20.075333489662608,3.182,3.18
,,,,,,1046234786020000000,20.16766825279046,8.162,3.5
,,,,,,1046589338170000000,20.178911027714356,8.017,3.3
,,,,,,1047414270080000000,20.20506944698123,9.402,3.05
,,,,,,1049700444910000000,20.277563575279046,6.025,3.3
,,,,,,1053797698360000000,20.40748662988331,9.01,3.9
1.05e+16,-7800000000000000.0,-2700000000000000.0,5800000000000000.0,200000000000000.0,-3000000000000000.0,1061965462180000000,20.666484721588024,9.09,5.0
,,,,,,1062911639740000000,20.696487815195333,9.508,3.3
,,,,,,1063189411790000000,20.705295909119734,2.359,3.22
,,,,,,1065792219460000000,20.787830398909183,8.06,3.19
,,,,,,1067521599030000000,20.842668665334855,8.893,3.2
,,,,,,1068806214480000000,20.883403554033485,11.358,3.11
,,,,,,1072012585540000000,20.985076913368847,7.068,3.22
,,,,,,1073268034840000000,21.024886949518013,12.668,3.37
,,,,,,1074739754480000000,21.07155487316083,11.855,3.41
,,,,,,1074830551240000000,21.074434019533232,9.915,3.22
,,,,,,1075693132200000000,21.10178628234399,8.64,3.8
,,,,,,1075828150370000000,21.106067680428716,9.826,3.18
,,,,,,1076261975420000000,21.119824182521562,8.806,3.73
,,,,,,1077491675100000000,21.158817703576865,8.557,3.01
,,,,,,1080878451770000000,21.26621168727803,8.298,3.06
,,,,,,1083485605560000000,21.348883991628615,8.885,3.17
,,,,,,1086388385620000000,21.440930543505836,2.086,3.18
,,,,,,1094490694300000000,21.697853066336883,9.498,3.29
,,,,,,1097623078260000000,21.797180310121764,8.488,4.5
,,,,,,1099947862720000000,21.870898741755454,7.933,3.4
,,,,,,1103543984230000000,21.984931006785896,6.787,3.49
,,,,,,1103735258760000000,21.99099628234399,3.086,4.0
,,,,,,1114100877880000000,22.31968790842212,8.472,3.7
,,,,,,1119124978290000000,22.479001087328765,3.384,3.16
,,,,,,1121075225920000000,22.540843033992896,8.877,3.33
,,,,,,1128937499270000000,22.790154086440893,3.945,4.2
,,,,,,1130100494400000000,22.827032420091324,8.722,3.31
,,,,,,1133339182700000000,22.929730552384576,8.877,4.5
,,,,,,1133946126230000000,22.94897660546677,10.76,3.22
,,,,,,1133950264870000000,22.949107840880263,11.309,3.04
,,,,,,1133984890560000000,22.950205814307456,12.35,3.04
,,,,,,1134056016310000000,22.952461197044645,11.829,3.01
,,,,,,1134258646980000000,22.95888657343988,10.44,3.31
,,,,,,1134746512200000000,22.974356678082195,9.713,3.12
,,,,,,1135795072230000000,23.00760629851598,8.762,3.0
,,,,,,1136269536980000000,23.02265147704211,8.632,3.07
,,,,,,1136675867050000000,23.035536119038557,5.51,3.07
,,,,,,1138022510670000000,23.07823790810502,3.351,3.5
,,,,,,1139906754760000000,23.13798689624556,7.563,3.01
,,,,,,1140139353050000000,23.14536253963724,9.429,4.6
,,,,,,1141239433680000000,23.180245867579906,4.664,4.0
,,,,,,1141522916130000000,23.189235037100456,5.184,3.11
,,,,,,1143038311680000000,23.237287914764078,6.038,3.5
,,,,,,1144379503270000000,23.279816821093352,5.661,3.17
,,,,,,1146458849280000000,23.345752450532725,4.795,3.16
,,,,,,1147046394770000000,23.364383395801624,5.896,3.16
,,,,,,1150478252490000000,23.473206890220702,2.442,3.4
,,,,,,1156192303320000000,23.65439825342466,8.037,3.7
,,,,,,1157092723140000000,23.682950378614915,3.298,3.38
,,,,,,1157978855820000000,23.711049461567733,10.482,3.22
,,,,,,1159174292850000000,23.74895652111872,14.123,3.3
,,,,,,1160933251800000000,23.8047327435312,7.665,3.11
,,,,,,1161440985890000000,23.820832885908167,1.223,3.26
,,,,,,1162268671090000000,23.84707861142821,9.922,3.4
,,,,,,1162845530840000000,23.865370714104518,9.963,3.05
,,,,,,1165052542200000000,23.935354585235924,5.398,3.16
,,,,,,1165148541340000000,23.938398697995943,11.226,4.6
,,,,,,1170303627620000000,24.1018654115931,8.713,3.48
,,,,,,1172249626990000000,24.163572646816338,6.296,3.27
,,,,,,1175341350390000000,24.261610552701672,5.335,3.16
,,,,,,1177600575470000000,24.333250110032978,8.642,3.34
,,,,,,1178120111540000000,24.34972449074074,6.308,3.46
,,,,,,1179503959710000000,24.393606028348554,1.202,3.01
,,,,,,1180034023920000000,24.410414254185692,0.952,4.7
,,,,,,1180035189820000000,24.41045122463217,2.32,4.1
,,,,,,1180039296700000000,24.41058145294267,-0.818,3.4
,,,,,,1180039896870000000,24.410600484208523,-0.208,3.9
,,,,,,1180705694110000000,24.43171277619229,1.732,3.2
,,,,,,1180783448760000000,24.434178359969557,8.71,3.17
,,,,,,1180957867030000000,24.439709127029428,9.423,4.1
,,,,,,1181831948290000000,24.467426061960932,8.667,3.05
,,,,,,1182084765760000000,24.475442851344496,1.648,3.04
,,,,,,1182103462530000000,24.476035722031963,1.93,3.3
,,,,,,1182106465880000000,24.476130957635718,-0.577,3.0
,,,,,,1182106527160000000,24.47613290081177,1.133,3.01
,,,,,,1182107034130000000,24.476148976725014,-0.492,3.05
,,,,,,1182110404040000000,24.476255835870116,1.463,3.2
,,,,,,1182140125350000000,24.4771982924277,-0.029,4.0
,,,,,,1182168958410000000,24.478112582762556,1.016,3.2
,,,,,,1185178495360000000,24.57354437341451,10.17,3.8
8.41e+16,-7.32e+16,-1.09e+16,8.15e+16,8.46e+16,-3.16e+16,1187069886310000000,24.633519986998984,9.182,5.4
,,,,,,1187075660400000000,24.63370308219178,7.992,3.02
,,,,,,1187180590090000000,24.637030380834602,8.868,4.4
,,,,,,1189437005610000000,24.70858084760274,4.504,3.07
,,,,,,1193374678720000000,24.833443642820903,8.907,4.0
,,,,,,1194177693530000000,24.858907075405885,9.863,3.3
,,,,,,1194179223580000000,24.85895559297311,9.173,3.21
,,,,,,1195271664160000000,24.89359665651953,7.8,3.1
,,,,,,1203109161380000000,25.142122063039068,7.72,3.07
,,,,,,1203111054610000000,25.142182096968543,9.034,3.1
,,,,,,1203480887710000000,25.153909427638254,9.339,3.9
,,,,,,1205497339890000000,25.217850706811262,-1.182,3.4
,,,,,,1208927288570000000,25.326613665969052,7.774,3.06
,,,,,,1211481871930000000,25.407618972919835,0.372,3.7
,,,,,,1211531179840000000,25.409182516489093,0.632,3.6
,,,,,,1215511600540000000,25.535400828893962,0.174,3.1
,,,,,,1215513491750000000,25.53546079876966,-0.598,3.0
,,,,,,1217589904720000000,25.60130342212075,11.832,3.24
,,,,,,1220288050260000000,25.686861055936074,5.696,3.34
,,,,,,1221883183200000000,25.737442389649924,9.01,4.3
,,,,,,1228618397510000000,25.951014634386098,8.652,3.43
,,,,,,1233365820760000000,26.101554438102486,5.556,3.0
,,,,,,1233378775610000000,26.10196523370117,8.315,3.08
,,,,,,1233379026080000000,26.101973176052766,8.585,3.39
,,,,,,1234624054030000000,26.141452753361236,7.666,3.47
,,,,,,1235294719350000000,26.162719411149162,9.058,3.18
,,,,,,1236341355100000000,26.195908013064436,8.81,3.42
,,,,,,1238015000040000000,26.248978945966513,-0.946,3.0
,,,,,,1239749085700000000,26.303966441527145,9.028,4.91
,,,,,,1240369089840000000,26.323626643835617,8.55,4.17
,,,,,,1241215482820000000,26.350465589167936,8.7,3.32
,,,,,,1242609302830000000,26.394663331747847,9.086,3.2
,,,,,,1243837930800000000,26.433622869101978,9.27,3.01
,,,,,,1243941681640000000,26.43691278665652,9.833,3.04
,,,,,,1244653414840000000,26.45948169837646,9.368,3.0
,,,,,,1247105556150000000,26.537238589231354,-1.462,3.41
,,,,,,1260854467320000000,26.973213702435313,8.894,3.64
,,,,,,1263576889420000000,27.059541140918313,13.276,3.0
,,,,,,1263852150050000000,27.068269598236935,7.986,3.08
,,,,,,1263855695380000000,27.06838201991375,6.206,3.99
,,,,,,1266490831780000000,27.151941647006595,8.716,3.31
,,,,,,1272021506460000000,27.32731819063927,-0.852,3.14
,,,,,,1274170799510000000,27.39547182616692,9.117,3.52
,,,,,,1275089099240000000,27.424590919583967,8.051,3.09
,,,,,,1278952668160000000,27.547103886352104,8.842,3.1
,,,,,,1280524427450000000,27.596944046486556,9.292,3.37
,,,,,,1282168337480000000,27.64907209157788,8.875,3.76
,,,,,,1282611712080000000,27.663131407914765,6.987,3.14
,,,,,,1288475514050000000,27.84907134861745,8.55,3.71
,,,,,,1294489910200000000,28.03978659944191,7.845,3.33
,,,,,,1295126852400000000,28.05998390410959,13.072,3.36
,,,,,,1295341887150000000,28.06680261130137,0.148,3.4
,,,,,,1295451385090000000,28.070274768201422,9.178,3.15
,,,,,,1297292931880000000,28.12866983384069,1.537,3.06
,,,,,,1297362612740000000,28.13087939941654,2.465,3.8
,,,,,,1297364234060000000,28.130930811136476,1.754,3.02
,,,,,,1298473206330000000,28.166096091133944,1.889,3.2
,,,,,,1299418555350000000,28.1960729119102,0.494,3.1
,,,,,,1299824283950000000,28.208938481418063,8.102,3.3
,,,,,,1299833905780000000,28.209243587645865,8.942,4.57
,,,,,,1299872786810000000,28.21047649701928,8.542,3.18
,,,,,,1299888248760000000,28.210966792237443,8.852,3.04
,,,,,,1301774957020000000,28.270793918696093,-0.914,3.63
,,,,,,1302512392010000000,28.29417782883054,5.406,3.13
,,,,,,1302976576770000000,28.308897031012176,12.538,3.27
,,,,,,1305953130970000000,28.403282945522577,8.277,3.0
,,,,,,1308039706360000000,28.46944781709792,8.188,3.9
,,,,,,1312286046260000000,28.60409837201928,6.701,3.35
,,,,,,1313245285930000000,28.634515662417552,1.048,3.07
,,,,,,1313615990420000000,28.646270624682902,4.555,3.45
,,,,,,1316099160430000000,28.725011429160322,8.581,3.21
,,,,,,1318038491340000000,28.786507208904112,8.118,3.26
,,,,,,1319084253460000000,28.819668108193813,9.16,3.67
,,,,,,1320908600470000000,28.877517772387115,9.799,3.32
,,,,,,1321820241100000000,28.906425707128363,8.793,4.0
,,,,,,1322166759000000000,28.91741371765601,3.493,3.13
,,,,,,1322527519520000000,28.928853358701165,7.866,3.02
,,,,,,1322985009860000000,28.94336028221715,1.83,3.02
,,,,,,1323229403070000000,28.951109940068495,5.442,3.36
,,,,,,1325047227650000000,29.008752779363267,9.779,3.82
,,,,,,1327286192260000000,29.079749881405377,7.988,4.69
,,,,,,1327286733250000000,29.079767036085745,8.347,3.08
,,,,,,1329844875760000000,29.16088520294267,9.341,3.18
,,,,,,1329919053100000000,29.16323735096398,3.189,3.02
,,,,,,1329929734800000000,29.16357606544901,2.839,3.2
,,,,,,1330066944160000000,29.167926945712836,4.375,4.13
,,,,,,1330081198850000000,29.16837895896753,4.085,3.2
,,,,,,1330091565210000000,29.168707674086757,5.225,4.31
,,,,,,1331674750500000000,29.218910150304414,1.52,3.38
,,,,,,1338034255280000000,29.42056872399797,6.25,3.48
,,,,,,1338358899080000000,29.43086311136479,10.377,3.29
,,,,,,1338384999390000000,29.4316907467656,10.005,3.09
,,,,,,1338498918230000000,29.435303089485032,8.926,3.49
,,,,,,1338859390180000000,29.446733580035513,-0.094,3.51
,,,,,,1338900209850000000,29.44802796328006,-0.044,3.61
,,,,,,1341673687980000000,29.535974377853883,9.478,3.05
,,,,,,1341729168290000000,29.537733646943174,9.67,3.09
,,,,,,1343643842360000000,29.598447563419583,3.57,3.08
,,,,,,1344328664680000000,29.62016313673262,8.728,3.01
,,,,,,1345106586110000000,29.644830863457635,9.858,3.71
,,,,,,1345370865960000000,29.65321112252664,8.407,3.69
,,,,,,1347373383610000000,29.716710540651952,2.458,3.2
,,,,,,1349097839430000000,29.771392675989343,11.492,3.04
,,,,,,1351865855090000000,29.859165876775748,9.065,3.75
,,,,,,1353299184290000000,29.904616447552,6.051,3.2
,,,,,,1353887781050000000,29.92328072837392,8.01,3.84
,,,,,,1355451876430000000,29.972877867516488,8.668,3.18
,,,,,,1355827154700000000,29.984777863394218,9.09,3.06
,,,,,,1357396638080000000,30.034545854895992,8.432,4.55
,,,,,,1358087337540000000,30.056447791095888,2.214,3.17
,,,,,,1365017291870000000,30.27619520135718,10.506,3.19
,,,,,,1365701104730000000,30.297878764903604,6.548,3.33
,,,,,,1366892494610000000,30.335657490169964,0.957,3.23
,,,,,,1367889157210000000,30.367261453893963,6.805,3.41
,,,,,,1368329256960000000,30.38121692541857,1.891,3.0
,,,,,,1368858588730000000,30.398001925735667,10.576,3.02
,,,,,,1369286616050000000,30.411574583016233,7.124,3.19
,,,,,,1371049931320000000,30.467488943429732,13.879,3.17
,,,,,,1372490561010000000,30.513171011225268,6.859,3.4
,,,,,,1375425710760000000,30.606243999238966,11.83,3.28
,,,,,,1380220562650000000,30.758287755263826,6.917,3.64
,,,,,,1380567606560000000,30.769292445459158,1.836,3.65
,,,,,,1381042630960000000,30.78435537037037,6.655,3.56
,,,,,,1382246740430000000,30.82253743118975,14.63,3.16
,,,,,,1382305468030000000,30.824399671169456,8.581,3.7
,,,,,,1384212808040000000,30.884881026128866,8.391,3.25
,,,,,,1386417975310000000,30.95480642154997,7.56,3.06
,,,,,,1386491237040000000,30.957129535768644,13.66,3.82
,,,,,,1386592180350000000,30.9603304271309,7.307,3.19
,,,,,,1389104510820000000,31.039995903729075,4.904,3.12
,,,,,,1390825430560000000,31.094565910705224,6.182,3.15
,,,,,,1394368424130000000,31.20691349980974,13.601,3.06
,,,,,,1394397847680000000,31.207846514459664,1.689,3.61
,,,,,,1394753127870000000,31.21911237538052,9.842,3.51
,,,,,,1395370603710000000,31.23869240582192,8.222,3.41
,,,,,,1397847200390000000,31.3172247713724,6.222,3.01
,,,,,,1398190808390000000,31.328120509576358,1.793,3.05
,,,,,,1399683769590000000,31.37546199866819,0.056,3.53
,,,,,,1400177671020000000,31.39112351027397,10.612,3.22
,,,,,,1401673693400000000,31.43856206874683,9.561,3.06
,,,,,,1401711374460000000,31.43975692732116,1.802,3.14
,,,,,,1403339145660000000,31.491373213470318,1.614,3.08
,,,,,,1403969867240000000,31.51137326357179,7.877,3.5
,,,,,,1405288650210000000,31.553191597222224,-0.136,3.19
,,,,,,1413175431170000000,31.803279780885337,4.518,4.0
,,,,,,1415633948080000000,31.881238840690006,9.901,3.77
,,,,,,1416035175740000000,31.893961686326737,7.364,3.63
,,,,,,1416679085490000000,31.914379930555555,4.683,3.34
,,,,,,1416764139900000000,31.917076988203956,0.733,3.34
,,,,,,1421663410190000000,32.072431829972096,11.643,3.5
,,,,,,1422088222040000000,32.085902525367835,6.838,3.88
,,,,,,1422525983760000000,32.09978385844749,7.367,3.24
,,,,,,1422772174380000000,32.10759051179604,8.419,3.01
,,,,,,1423106787840000000,32.11820103500761,1.438,3.37
552000000000000.0,-113000000000000.0,-439000000000000.0,-26400000000000.0,113000000000000.0,-235000000000000.0,1423505775590000000,32.13085285356418,12.419,4.25
,,,,,,1424126984040000000,32.15055124429224,6.863,3.2
,,,,,,1424130056190000000,32.15064866152968,8.273,3.28
,,,,,,1425637352980000000,32.19844472919838,12.33,3.72
,,,,,,1427796488420000000,32.266910464865546,-1.792,3.31
,,,,,,1428240232110000000,32.28098148496956,8.466,4.48
,,,,,,1428321229250000000,32.28354988743024,-1.272,3.15
,,,,,,1429861091730000000,32.332378606354645,-0.024,3.04
,,,,,,1430017612660000000,32.33734185248605,0.31,3.15
,,,,,,1430328900440000000,32.347212723236936,-0.114,3.02
,,,,,,1430334959670000000,32.34740486015981,6.588,3.38
,,,,,,1430348934780000000,32.34784800799087,0.571,3.15
,,,,,,1430445633630000000,32.350914308409436,1.606,3.03
,,,,,,1430508632210000000,32.35291198027651,1.789,3.15
,,,,,,1430750530350000000,32.36058251997717,1.916,3.58
-1300000000000000.0,-2120000000000000.0,3420000000000000.0,2420000000000000.0,293000000000000.0,2350000000000000.0,1431173928280000000,32.374008380263824,7.888,4.46
,,,,,,1431394841200000000,32.38101348300356,1.418,3.13
