f1,f2,dayglow,nightglow
0.0,0.046415888336127774,3.6870380129174953,0.02003056183284203
0.046415888336127774,0.21544346900318834,0.22759115221378087,0.003349793243577031
0.21544346900318834,1.0,8.97798626403975e-06,3.142408408706577e-05
