m_rr,m_tt,m_pp,m_rt,m_rp,m_tp,UTC,time (years),depth,mag
,,,,,,1165148541340000000,18.935658971968547,11.226,4.6
,,,,,,1170303627620000000,19.099125685565703,8.713,3.48
,,,,,,1172249626990000000,19.16083292078894,6.296,3.27
,,,,,,1175341350390000000,19.258870826674276,5.335,3.16
,,,,,,1177600575470000000,19.33051038400558,8.642,3.34
,,,,,,1178120111540000000,19.34698476471334,6.308,3.46
,,,,,,1179503959710000000,19.390866302321157,1.202,3.01
,,,,,,1180034023920000000,19.407674528158292,0.952,4.7
,,,,,,1180035189820000000,19.407711498604773,2.32,4.1
,,,,,,1180039296700000000,19.407841726915272,-0.818,3.4
,,,,,,1180039896870000000,19.407860758181126,-0.208,3.9
,,,,,,1180705694110000000,19.428973050164892,1.732,3.2
,,,,,,1180783448760000000,19.43143863394216,8.71,3.17
,,,,,,1180957867030000000,19.436969401002028,9.423,4.1
,,,,,,1181831948290000000,19.464686335933536,8.667,3.05
,,,,,,1182084765760000000,19.472703125317096,1.648,3.04
,,,,,,1182103462530000000,19.473295996004566,1.93,3.3
,,,,,,1182106465880000000,19.47339123160832,-0.577,3.0
,,,,,,1182106527160000000,19.473393174784373,1.133,3.01
,,,,,,1182107034130000000,19.473409250697614,-0.492,3.05
,,,,,,1182110404040000000,19.47351610984272,1.463,3.2
,,,,,,1182140125350000000,19.474458566400305,-0.029,4.0
,,,,,,1182168958410000000,19.47537285673516,1.016,3.2
,,,,,,1185178495360000000,19.570804647387114,10.17,3.8
8.41e+16,-7.32e+16,-1.09e+16,8.15e+16,8.46e+16,-3.16e+16,1187069886310000000,19.630780260971587,9.182,5.4
,,,,,,1187075660400000000,19.630963356164383,7.992,3.02
,,,,,,1187180590090000000,19.634290654807206,8.868,4.4
,,,,,,1189437005610000000,19.705841121575343,4.504,3.07
,,,,,,1193374678720000000,19.830703916793507,8.907,4.0
,,,,,,1194177693530000000,19.856167349378488,9.863,3.3
,,,,,,1194179223580000000,19.856215866945714,9.173,3.21
,,,,,,1195271664160000000,19.890856930492134,7.8,3.1
,,,,,,1203109161380000000,20.139382337011668,7.72,3.07
,,,,,,1203111054610000000,20.139442370941147,9.034,3.1
,,,,,,1203480887710000000,20.151169701610858,9.339,3.9
,,,,,,1205497339890000000,20.215110980783866,-1.182,3.4
,,,,,,1208927288570000000,20.323873939941656,7.774,3.06
,,,,,,1211481871930000000,20.40487924689244,0.372,3.7
,,,,,,1211531179840000000,20.406442790461696,0.632,3.6
,,,,,,1215511600540000000,20.532661102866562,0.174,3.1
,,,,,,1215513491750000000,20.532721072742262,-0.598,3.0
,,,,,,1217589904720000000,20.598563696093354,11.832,3.24
,,,,,,1220288050260000000,20.684121329908674,5.696,3.34
,,,,,,1221883183200000000,20.734702663622528,9.01,4.3
,,,,,,1228618397510000000,20.9482749083587,8.652,3.43
,,,,,,1233365820760000000,21.09881471207509,5.556,3.0
,,,,,,1233378775610000000,21.09922550767377,8.315,3.08
,,,,,,1233379026080000000,21.09923345002537,8.585,3.39
,,,,,,1234624054030000000,21.13871302733384,7.666,3.47
,,,,,,1235294719350000000,21.159979685121765,9.058,3.18
,,,,,,1236341355100000000,21.19316828703704,8.81,3.42
,,,,,,1238015000040000000,21.246239219939117,-0.946,3.0
,,,,,,1239749085700000000,21.301226715499748,9.028,4.91
,,,,,,1240369089840000000,21.32088691780822,8.55,4.17
,,,,,,1241215482820000000,21.34772586314054,8.7,3.32
,,,,,,1242609302830000000,21.391923605720446,9.086,3.2
,,,,,,1243837930800000000,21.43088314307458,9.27,3.01
,,,,,,1243941681640000000,21.43417306062912,9.833,3.04
,,,,,,1244653414840000000,21.45674197234906,9.368,3.0
,,,,,,1247105556150000000,21.534498863203957,-1.462,3.41
,,,,,,1260854467320000000,21.970473976407916,8.894,3.64
,,,,,,1263576889420000000,22.056801414890916,13.276,3.0
,,,,,,1263852150050000000,22.065529872209538,7.986,3.08
,,,,,,1263855695380000000,22.065642293886352,6.206,3.99
,,,,,,1266490831780000000,22.1492019209792,8.716,3.31
,,,,,,1272021506460000000,22.324578464611875,-0.852,3.14
,,,,,,1274170799510000000,22.392732100139522,9.117,3.52
,,,,,,1275089099240000000,22.42185119355657,8.051,3.09
,,,,,,1278952668160000000,22.544364160324708,8.842,3.1
,,,,,,1280524427450000000,22.59420432045916,9.292,3.37
,,,,,,1282168337480000000,22.64633236555048,8.875,3.76
,,,,,,1282611712080000000,22.66039168188737,6.987,3.14
,,,,,,1288475514050000000,22.846331622590053,8.55,3.71
,,,,,,1294489910200000000,23.03704687341451,7.845,3.33
,,,,,,1295126852400000000,23.05724417808219,13.072,3.36
,,,,,,1295341887150000000,23.064062885273973,0.148,3.4
,,,,,,1295451385090000000,23.067535042174026,9.178,3.15
,,,,,,1297292931880000000,23.125930107813293,1.537,3.06
,,,,,,1297362612740000000,23.128139673389143,2.465,3.8
,,,,,,1297364234060000000,23.12819108510908,1.754,3.02
,,,,,,1298473206330000000,23.163356365106548,1.889,3.2
,,,,,,1299418555350000000,23.1933331858828,0.494,3.1
,,,,,,1299824283950000000,23.206198755390666,8.102,3.3
,,,,,,1299833905780000000,23.206503861618465,8.942,4.57
,,,,,,1299872786810000000,23.20773677099188,8.542,3.18
,,,,,,1299888248760000000,23.208227066210046,8.852,3.04
,,,,,,1301774957020000000,23.268054192668696,-0.914,3.63
,,,,,,1302512392010000000,23.291438102803145,5.406,3.13
,,,,,,1302976576770000000,23.30615730498478,12.538,3.27
,,,,,,1305953130970000000,23.40054321949518,8.277,3.0
,,,,,,1308039706360000000,23.466708091070522,8.188,3.9
,,,,,,1312286046260000000,23.601358645991883,6.701,3.35
,,,,,,1313245285930000000,23.631775936390156,1.048,3.07
,,,,,,1313615990420000000,23.643530898655502,4.555,3.45
,,,,,,1316099160430000000,23.722271703132925,8.581,3.21
,,,,,,1318038491340000000,23.783767482876712,8.118,3.26
,,,,,,1319084253460000000,23.816928382166413,9.16,3.67
,,,,,,1320908600470000000,23.874778046359715,9.799,3.32
,,,,,,1321820241100000000,23.903685981100963,8.793,4.0
,,,,,,1322166759000000000,23.914673991628614,3.493,3.13
,,,,,,1322527519520000000,23.92611363267377,7.866,3.02
,,,,,,1322985009860000000,23.940620556189753,1.83,3.02
,,,,,,1323229403070000000,23.9483702140411,5.442,3.36
,,,,,,1325047227650000000,24.00601305333587,9.779,3.82
,,,,,,1327286192260000000,24.07701015537798,7.988,4.69
,,,,,,1327286733250000000,24.077027310058345,8.347,3.08
,,,,,,1329844875760000000,24.158145476915273,9.341,3.18
,,,,,,1329919053100000000,24.160497624936582,3.189,3.02
,,,,,,1329929734800000000,24.16083633942161,2.839,3.2
,,,,,,1330066944160000000,24.16518721968544,4.375,4.13
,,,,,,1330081198850000000,24.165639232940133,4.085,3.2
,,,,,,1330091565210000000,24.16596794805936,5.225,4.31
,,,,,,1331674750500000000,24.216170424277017,1.52,3.38
,,,,,,1338034255280000000,24.417828997970574,6.25,3.48
,,,,,,1338358899080000000,24.428123385337393,10.377,3.29
,,,,,,1338384999390000000,24.428951020738204,10.005,3.09
,,,,,,1338498918230000000,24.432563363457636,8.926,3.49
,,,,,,1338859390180000000,24.443993854008117,-0.094,3.51
,,,,,,1338900209850000000,24.445288237252665,-0.044,3.61
,,,,,,1341673687980000000,24.533234651826486,9.478,3.05
,,,,,,1341729168290000000,24.534993920915777,9.67,3.09
,,,,,,1343643842360000000,24.595707837392187,3.57,3.08
,,,,,,1344328664680000000,24.617423410705225,8.728,3.01
,,,,,,1345106586110000000,24.64209113743024,9.858,3.71
,,,,,,1345370865960000000,24.650471396499242,8.407,3.69
,,,,,,1347373383610000000,24.713970814624556,2.458,3.2
,,,,,,1349097839430000000,24.768652949961947,11.492,3.04
,,,,,,1351865855090000000,24.85642615074835,9.065,3.75
,,,,,,1353299184290000000,24.901876721524605,6.051,3.2
,,,,,,1353887781050000000,24.920541002346525,8.01,3.84
,,,,,,1355451876430000000,24.97013814148909,8.668,3.18
,,,,,,1355827154700000000,24.98203813736682,9.09,3.06
,,,,,,1357396638080000000,25.031806128868595,8.432,4.55
,,,,,,1358087337540000000,25.05370806506849,2.214,3.17
,,,,,,1365017291870000000,25.273455475329783,10.506,3.19
,,,,,,1365701104730000000,25.295139038876204,6.548,3.33
,,,,,,1366892494610000000,25.332917764142568,0.957,3.23
,,,,,,1367889157210000000,25.364521727866567,6.805,3.41
,,,,,,1368329256960000000,25.378477199391174,1.891,3.0
,,,,,,1368858588730000000,25.39526219970827,10.576,3.02
,,,,,,1369286616050000000,25.408834856988836,7.124,3.19
,,,,,,1371049931320000000,25.464749217402336,13.879,3.17
,,,,,,1372490561010000000,25.510431285197868,6.859,3.4
,,,,,,1375425710760000000,25.603504273211566,11.83,3.28
,,,,,,1380220562650000000,25.755548029236426,6.917,3.64
,,,,,,1380567606560000000,25.766552719431758,1.836,3.65
,,,,,,1381042630960000000,25.781615644342974,6.655,3.56
,,,,,,1382246740430000000,25.81979770516235,14.63,3.16
,,,,,,1382305468030000000,25.82165994514206,8.581,3.7
,,,,,,1384212808040000000,25.88214130010147,8.391,3.25
,,,,,,1386417975310000000,25.952066695522575,7.56,3.06
,,,,,,1386491237040000000,25.954389809741247,13.66,3.82
,,,,,,1386592180350000000,25.957590701103502,7.307,3.19
,,,,,,1389104510820000000,26.037256177701675,4.904,3.12
,,,,,,1390825430560000000,26.091826184677828,6.182,3.15
,,,,,,1394368424130000000,26.204173773782344,13.601,3.06
,,,,,,1394397847680000000,26.205106788432268,1.689,3.61
,,,,,,1394753127870000000,26.216372649353122,9.842,3.51
,,,,,,1395370603710000000,26.235952679794522,8.222,3.41
,,,,,,1397847200390000000,26.314485045345002,6.222,3.01
,,,,,,1398190808390000000,26.325380783548958,1.793,3.05
,,,,,,1399683769590000000,26.372722272640793,0.056,3.53
,,,,,,1400177671020000000,26.388383784246574,10.612,3.22
,,,,,,1401673693400000000,26.43582234271943,9.561,3.06
,,,,,,1401711374460000000,26.43701720129376,1.802,3.14
,,,,,,1403339145660000000,26.48863348744292,1.614,3.08
,,,,,,1403969867240000000,26.508633537544394,7.877,3.5
,,,,,,1405288650210000000,26.550451871194827,-0.136,3.19
,,,,,,1413175431170000000,26.80054005485794,4.518,4.0
,,,,,,1415633948080000000,26.87849911466261,9.901,3.77
,,,,,,1416035175740000000,26.89122196029934,7.364,3.63
,,,,,,1416679085490000000,26.911640204528158,4.683,3.34
,,,,,,1416764139900000000,26.91433726217656,0.733,3.34
,,,,,,1421663410190000000,27.0696921039447,11.643,3.5
,,,,,,1422088222040000000,27.083162799340435,6.838,3.88
,,,,,,1422525983760000000,27.09704413242009,7.367,3.24
,,,,,,1422772174380000000,27.104850785768644,8.419,3.01
,,,,,,1423106787840000000,27.115461308980215,1.438,3.37
552000000000000.0,-113000000000000.0,-439000000000000.0,-26400000000000.0,113000000000000.0,-235000000000000.0,1423505775590000000,27.128113127536785,12.419,4.25
,,,,,,1424126984040000000,27.147811518264838,6.863,3.2
,,,,,,1424130056190000000,27.147908935502286,8.273,3.28
,,,,,,1425637352980000000,27.19570500317098,12.33,3.72
,,,,,,1427796488420000000,27.264170738838153,-1.792,3.31
,,,,,,1428240232110000000,27.278241758942162,8.466,4.48
,,,,,,1428321229250000000,27.28081016140284,-1.272,3.15
,,,,,,1429861091730000000,27.329638880327245,-0.024,3.04
,,,,,,1430017612660000000,27.33460212645865,0.31,3.15
,,,,,,1430328900440000000,27.34447299720954,-0.114,3.02
,,,,,,1430334959670000000,27.34466513413242,6.588,3.38
,,,,,,1430348934780000000,27.34510828196347,0.571,3.15
,,,,,,1430445633630000000,27.34817458238204,1.606,3.03
,,,,,,1430508632210000000,27.350172254249113,1.789,3.15
,,,,,,1430750530350000000,27.35784279394977,1.916,3.58
-1300000000000000.0,-2120000000000000.0,3420000000000000.0,2420000000000000.0,293000000000000.0,2350000000000000.0,1431173928280000000,27.371268654236427,7.888,4.46
,,,,,,1431394841200000000,27.378273756976157,1.418,3.13
,,,,,,1431715022530000000,27.38842664034754,1.797,3.19
,,,,,,1431723143550000000,27.388684156202434,1.658,3.0
,,,,,,1431803157500000000,27.391221381912736,0.384,3.09
,,,,,,1431888163930000000,27.393916918125317,-0.656,3.33
,,,,,,1432038275530000000,27.398676925735668,5.987,3.03
,,,,,,1433058000680000000,27.43101219812278,6.277,3.13
,,,,,,1433109588030000000,27.432648022260274,8.2,3.6
,,,,,,1433464028730000000,27.443887263127856,7.509,3.18
-1.35e+16,4170000000000000.0,9360000000000000.0,1.28e+16,8970000000000000.0,-2.43e+16,1435479010480000000,27.507781915271437,7.714,5.2
,,,,,,1435481687480000000,27.507866802384576,8.248,3.2
,,,,,,1438109279250000000,27.59118719082953,0.026,3.29
,,,,,,1439732914620000000,27.64267233066971,-1.144,3.36
,,,,,,1440686359050000000,27.672905855213088,8.73,3.87
,,,,,,1442529169860000000,27.731341002663623,7.58,3.77
,,,,,,1443063065830000000,27.748270732813292,10.66,3.05
,,,,,,1443176857780000000,27.751879051877218,6.68,3.41
,,,,,,1444119488220000000,27.781769667047186,-0.774,3.23
210000000000000.0,-280000000000000.0,69900000000000.0,-122000000000000.0,292000000000000.0,-513000000000000.0,1444977710450000000,27.808983715436327,6.6,3.93
,,,,,,1445032664400000000,27.81072629375951,2.74,3.18
,,,,,,1445292282320000000,27.818958723997973,6.14,3.01
,,,,,,1447100498210000000,27.876296873731608,7.82,3.64
,,,,,,1447199291800000000,27.879429597919835,-0.304,3.44
,,,,,,1448608652070000000,27.92412011891172,1.51,3.02
,,,,,,1448864101650000000,27.93222037195586,-0.104,3.33
,,,,,,1449078670870000000,27.93902431728818,1.36,3.18
,,,,,,1450045685230000000,27.969688141489094,8.07,3.13
,,,,,,1450304608360000000,27.977898540081178,6.67,3.94
,,,,,,1450526347540000000,27.984929843353626,1.862,3.74
,,,,,,1451839627670000000,28.026573683092337,-0.11,3.44
,,,,,,1452727637230000000,28.054732281519534,7.36,3.28
,,,,,,1452753148490000000,28.055541238267377,-0.374,3.03
,,,,,,1453117930980000000,28.0671084151446,8.33,3.9
,,,,,,1453125712300000000,28.067355159183155,-1.334,3.05
,,,,,,1455134009040000000,28.13103783105023,-0.954,3.25
,,,,,,1455304985800000000,28.136459468543883,7.55,4.1
,,,,,,1455876790640000000,28.154591281075596,0.99,3.03
,,,,,,1456372836460000000,28.17032079084221,5.481,3.69
,,,,,,1457389782930000000,28.202567951864534,12.665,3.45
,,,,,,1458165439630000000,28.22716386447235,-1.084,3.3
,,,,,,1458343633090000000,28.23281434202182,-1.434,3.17
,,,,,,1459448382080000000,28.26784570268899,7.37,3.14
,,,,,,1459879474070000000,28.28151554001776,1.3,3.37
,,,,,,1459891577940000000,28.281899351217657,-0.914,3.52
,,,,,,1460831977000000000,28.311719209791985,11.7,3.54
,,,,,,1461485120860000000,28.332430265728057,1.49,3.21
,,,,,,1462697514170000000,28.370875005390662,1.05,3.02
,,,,,,1462929244720000000,28.37822313292745,2.11,3.13
,,,,,,1464854180960000000,28.43926246067986,5.241,3.12
,,,,,,1466413400770000000,28.488704996511924,6.12,3.57
,,,,,,1468005118180000000,28.53917802447996,7.43,3.48
,,,,,,1468161482960000000,28.544136319127347,-0.844,3.29
-1100000000000000.0,1020000000000000.0,77000000000000.0,165000000000000.0,182000000000000.0,307000000000000.0,1469258165250000000,28.578911886415526,10.17,4.32
,,,,,,1470993875230000000,28.63395088882547,7.34,3.01
,,,,,,1471983212950000000,28.66532258212836,-0.204,3.15
,,,,,,1472077074840000000,28.668298923135467,1.93,3.36
,,,,,,1472969135670000000,28.696585986491627,13.2,3.28
,,,,,,1473171957620000000,28.70301742833587,-1.83,3.79
,,,,,,1473558653260000000,28.7152794666413,1.56,3.21
,,,,,,1473702590290000000,28.719843679921357,-0.904,3.36
,,,,,,1473902086900000000,28.726169675925924,9.95,3.4
,,,,,,1474658965230000000,28.750170130327245,6.98,3.2
,,,,,,1475886087570000000,28.789081924467276,7.527,3.23
,,,,,,1476020668630000000,28.79334946188483,12.57,3.86
,,,,,,1477606114700000000,28.843623626966007,6.61,3.66
,,,,,,1478110840160000000,28.859628366311515,-0.074,3.34
,,,,,,1478274506270000000,28.864818184614407,10.04,3.55
,,,,,,1478475118890000000,28.871179569063926,1.65,3.45
,,,,,,1478906717080000000,28.884865457889397,5.73,3.25
,,,,,,1480029419460000000,28.920466116818876,1.12,3.06
,,,,,,1480446534650000000,28.93369275272704,4.14,3.13
,,,,,,1481331359480000000,28.96175036402841,10.24,3.02
,,,,,,1481549494820000000,28.96866739028412,-1.164,3.33
,,,,,,1481957156150000000,28.981594246258243,7.14,3.78
,,,,,,1481974971860000000,28.982159178716387,7.23,3.59
,,,,,,1481976754800000000,28.982215715372906,7.52,3.07
,,,,,,1482875588310000000,29.010717539003043,14.82,3.31
,,,,,,1483820668280000000,29.040685828259765,7.376,3.45
,,,,,,1485198797420000000,29.08438601661593,10.617,3.25
,,,,,,1485504992080000000,29.09409538559107,-0.514,3.15
,,,,,,1486118513440000000,29.11355002029427,7.96,3.42
,,,,,,1488729992330000000,29.19635947266616,1.12,3.52
,,,,,,1488730398870000000,29.196372363964993,1.28,3.88
,,,,,,1488730423360000000,29.196373140537798,1.69,3.11
,,,,,,1488730639050000000,29.19637998002283,1.28,3.53
,,,,,,1489048262530000000,29.20645175450279,-0.864,3.15
964000000000000.0,-1190000000000000.0,230000000000000.0,3190000000000000.0,-516000000000000.0,-967000000000000.0,1490300849120000000,29.246171014713344,7.71,4.49
,,,,,,1491660688810000000,29.289291248414507,7.905,3.2
,,,,,,1491660688810000000,29.289291248414507,4.38,3.23
,,,,,,1491823873640000000,29.294465805428715,8.7,3.15
,,,,,,1492021764640000000,29.300740887874174,1.59,3.53
,,,,,,1493267843930000000,29.340253802955353,-0.474,3.68
,,,,,,1493339326600000000,29.342520503551498,0.046,3.09
,,,,,,1493854374860000000,29.358852576737696,1.75,3.28
,,,,,,1495142134890000000,29.399687179414002,6.58,3.23
,,,,,,1495455197520000000,29.40961433028919,6.31,3.0
,,,,,,1495474112130000000,29.410214108637746,9.76,3.26
,,,,,,1495916658000000000,29.42424714611872,3.57,3.47
,,,,,,1496876424210000000,29.454681132990867,11.17,3.29
,,,,,,1496891312820000000,29.455153247716897,12.63,3.41
1.49e+16,-1.95e+16,4640000000000000.0,3110000000000000.0,1.87e+16,-1.56e+16,1496941279350000000,29.456737675989345,6.47,5.28
,,,,,,1498742397110000000,29.51385074549721,11.51,3.02
,,,,,,1498753095530000000,29.514189990169964,11.79,3.25
,,,,,,1499465682340000000,29.53678596968544,7.757,3.04
,,,,,,1500925576150000000,29.583078898718924,11.79,3.2
,,,,,,1501768460460000000,29.609806584855406,10.65,3.44
,,,,,,1502189744870000000,29.623165425862506,12.0,3.04
,,,,,,1502641017220000000,29.637475178209034,-1.144,3.14
,,,,,,1502897044570000000,29.645593752219686,13.987,3.07
,,,,,,1504057957100000000,29.68240604705733,7.28,3.81
,,,,,,1506450097970000000,29.758260336440895,8.12,3.25
,,,,,,1508049380240000000,29.808973244545918,5.161,3.57
,,,,,,1508450976330000000,29.82170777302131,1.69,3.08
,,,,,,1508580074600000000,29.825801452308475,1.34,3.11
,,,,,,1509014445100000000,29.83957525050736,-1.434,3.39
,,,,,,1510777746210000000,29.8954891619102,1.67,3.05
,,,,,,1511357601650000000,29.91387625729325,4.821,3.36
,,,,,,1512126087750000000,29.938244791666666,14.09,3.24
,,,,,,1513987108460000000,29.997257371258247,6.11,3.32
,,,,,,1514292618450000000,30.006945029490108,7.87,3.08
,,,,,,1520100657210000000,30.19111673040335,-0.42,3.11
,,,,,,1520199103160000000,30.19423843099949,-1.11,3.03
,,,,,,1522201382090000000,30.25773027936327,10.88,3.05
,,,,,,1522830287510000000,30.277672739408928,11.08,3.06
,,,,,,1524784104330000000,30.339627864345513,1.83,3.23
,,,,,,1525149640560000000,30.35121894216134,7.61,3.02
,,,,,,1525153749500000000,30.351349235794014,1.71,3.09
,,,,,,1525178351860000000,30.352129371511925,5.9,4.22
,,,,,,1525180379140000000,30.352193656139015,1.08,3.25
,,,,,,1525189929550000000,30.352496497653473,-0.02,3.45
,,,,,,1525189929860000000,30.35249650748351,1.05,3.46
,,,,,,1525212462130000000,30.353211001078133,0.81,3.66
,,,,,,1525233604970000000,30.35388143613648,8.43,3.38
,,,,,,1525243663070000000,30.354200376395234,-0.6,3.06
,,,,,,1525253472320000000,30.35451142567225,1.06,3.0
,,,,,,1525339359110000000,30.3572348779173,9.37,3.57
,,,,,,1525339370010000000,30.35723522355403,1.3,3.11
3.879e+16,-3.7424e+16,-1365000000000000.0,-7888000000000000.0,1618000000000000.0,-2.8782e+16,1525379456470000000,30.358506356862,6.47,5.06
1.2645e+17,-8.572e+16,-4.073e+16,5.563e+16,9.895e+16,-3.897e+16,1525469564060000000,30.361363649797056,6.48,5.73
,,,,,,1525469903880000000,30.361374425418568,1.32,4.35
,,,,,,1525470113640000000,30.361381076864536,0.19,3.71
,,,,,,1525470233780000000,30.361384886478945,5.66,3.83
,,,,,,1525470705300000000,30.36139983828006,12.33,3.01
,,,,,,1525470842860000000,30.361404200279047,6.66,3.46
1.6577e+19,-9.175e+18,-7.403e+18,1.1052e+19,1.8616e+19,-8.537e+18,1525473174650000000,30.361478140854896,5.81,6.9
,,,,,,1525473438600000000,30.36148651065449,7.91,4.61
,,,,,,1525473571510000000,30.36149072520294,-0.05,3.99
,,,,,,1525473762500000000,30.361496781456115,7.74,4.64
,,,,,,1525474099500000000,30.36150746765601,2.64,4.66
,,,,,,1525474259310000000,30.361512535197868,3.72,3.57
,,,,,,1525474901620000000,30.36153290271436,6.06,3.39
,,,,,,1525475058220000000,30.361537868467785,6.59,3.68
,,,,,,1525475882520000000,30.361564006849314,4.54,3.38
,,,,,,1525476082660000000,30.36157035324708,6.76,3.24
,,,,,,1525476173460000000,30.361573232496195,9.18,3.42
,,,,,,1525477078100000000,30.361601918442418,3.79,3.05
,,,,,,1525477553260000000,30.361616985667172,5.95,3.09
,,,,,,1525477674690000000,30.361620836187218,4.17,3.66
,,,,,,1525478095850000000,30.36163419108321,1.59,3.05
,,,,,,1525478242770000000,30.361638849885843,7.24,3.29
,,,,,,1525478398580000000,30.361643790588534,1.39,3.01
,,,,,,1525479244130000000,30.361670602803144,8.73,3.29
,,,,,,1525479560980000000,30.361680650050737,9.21,3.13
,,,,,,1525479760390000000,30.361686973300355,-0.6,3.18
,,,,,,1525480630680000000,30.36171457001522,9.29,4.93
,,,,,,1525481269920000000,30.361734840182645,1.3,3.19
,,,,,,1525481698440000000,30.36174842846271,2.51,3.04
,,,,,,1525481821310000000,30.361752324644847,0.68,3.02
,,,,,,1525482418670000000,30.361771266806187,2.2,3.42
,,,,,,1525482799840000000,30.3617833536276,-0.55,3.07
,,,,,,1525483227840000000,30.36179692541857,10.55,4.75
,,,,,,1525483509660000000,30.361805861872146,-0.6,3.48
,,,,,,1525483695720000000,30.361811761796044,0.37,3.22
,,,,,,1525483718150000000,30.361812473046676,1.0,3.37
,,,,,,1525485325860000000,30.361863453196346,7.28,3.19
,,,,,,1525485773740000000,30.36187765537798,1.74,3.04
,,,,,,1525489148450000000,30.361984666730088,5.79,3.04
,,,,,,1525489301370000000,30.36198951579148,-0.45,3.26
,,,,,,1525490902330000000,30.36204028190005,0.96,3.03
,,,,,,1525491015740000000,30.36204387810756,7.82,4.4
,,,,,,1525493812650000000,30.362132567541856,6.35,3.28
,,,,,,1525494371180000000,30.36215027841197,0.1,3.03
,,,,,,1525497280520000000,30.362242532978183,6.17,3.31
,,,,,,1525498048140000000,30.362266874048707,9.63,3.09
,,,,,,1525500323000000000,30.362339009386098,-0.48,3.62
,,,,,,1525500668990000000,30.362349980657026,2.35,4.06
,,,,,,1525506913410000000,30.362547989916283,10.55,3.66
,,,,,,1525510760150000000,30.3626699692415,8.27,3.63
,,,,,,1525513565440000000,30.362758924403856,10.41,3.48
,,,,,,1525513938050000000,30.362770739789447,11.41,3.25
,,,,,,1525514745060000000,30.362796329908672,9.49,3.66
,,,,,,1525518219850000000,30.362906514776764,6.18,3.07
,,,,,,1525525907070000000,30.3631502749239,-0.26,3.45
,,,,,,1525539970070000000,30.363596209728566,8.02,3.29
,,,,,,1525543298620000000,30.363701757356672,-0.52,3.41
,,,,,,1525565029470000000,30.364390838089804,-0.55,3.47
,,,,,,1525565531780000000,30.364406766235412,7.01,3.25
,,,,,,1525569310920000000,30.36452660197869,5.79,3.23
,,,,,,1525572376910000000,30.364623823883814,1.34,3.5
,,,,,,1525573806850000000,30.364669166983767,3.7,3.13
,,,,,,1525581662420000000,30.364918265474376,0.91,3.68
,,,,,,1525583460140000000,30.364975270801622,0.16,3.21
,,,,,,1525585468970000000,30.365038970383054,-0.45,3.15
,,,,,,1525585867190000000,30.36505159785642,1.81,3.63
,,,,,,1525586991900000000,30.36508726217656,-0.45,3.05
,,,,,,1525593989480000000,30.36530915398275,-0.26,3.1
,,,,,,1525613167980000000,30.36591730022831,9.35,4.25
,,,,,,1525619633450000000,30.36612231893709,5.33,3.0
,,,,,,1525621072830000000,30.366167961377474,-0.44,3.57
,,,,,,1525631320680000000,30.366492918569254,5.61,3.06
,,,,,,1525638499520000000,30.36672055809234,6.65,3.19
,,,,,,1525672253330000000,30.3677908843861,0.27,3.71
,,,,,,1525673044240000000,30.367815963977677,0.27,3.62
,,,,,,1525677440750000000,30.36795537639523,-0.61,3.33
,,,,,,1525687660180000000,30.368279432394722,-0.6,3.18
,,,,,,1525717879380000000,30.36923767694064,6.48,3.21
,,,,,,1525741299830000000,30.369980334538308,5.08,3.36
,,,,,,1525746014670000000,30.37012984113394,5.0,3.1
,,,,,,1525755832650000000,30.37044116723744,8.8,3.41
,,,,,,1525762092770000000,30.370639674340435,-0.28,3.41
,,,,,,1525775981950000000,30.37108009734906,-0.21,3.1
,,,,,,1525776399710000000,30.371093344431763,0.24,3.24
,,,,,,1525782045540000000,30.371272372526636,11.08,3.25
,,,,,,1525814667670000000,30.372306813483004,7.35,3.3
,,,,,,1525833803830000000,30.37291361713597,0.87,3.18
,,,,,,1525833820620000000,30.37291414954338,2.63,3.24
,,,,,,1525856883380000000,30.37364546486555,3.64,3.39
,,,,,,1525892272350000000,30.37476764174277,5.0,3.3
,,,,,,1525928435340000000,30.375914362633182,2.44,3.44
,,,,,,1525928931710000000,30.37593010242263,0.18,3.01
,,,,,,1525943080320000000,30.37637875190259,6.62,3.82
,,,,,,1525949225240000000,30.376573606037546,-0.57,3.23
,,,,,,1525996336840000000,30.378067505073567,-0.02,4.0
,,,,,,1526009859910000000,30.378496318810246,0.64,3.45
,,,,,,1526014565400000000,30.37864552891933,-0.57,3.4
,,,,,,1526024002670000000,30.378944782787922,0.48,3.09
,,,,,,1526029987650000000,30.379134565258752,-0.23,3.1
,,,,,,1526034653320000000,30.37928251268392,0.11,3.37
,,,,,,1526079088030000000,30.380691528094875,7.63,3.1
,,,,,,1526105310790000000,30.381523046359714,0.17,3.02
,,,,,,1526109901240000000,30.381668608574326,5.88,4.23
,,,,,,1526116524220000000,30.38187862189244,1.31,3.06
,,,,,,1526137242460000000,30.38253559297311,2.34,3.52
,,,,,,1526145537250000000,30.38279861903856,1.28,3.57
,,,,,,1526148406680000000,30.382889608066968,2.36,3.18
,,,,,,1526156680250000000,30.383151961250633,-0.04,3.15
,,,,,,1526168189760000000,30.38351692541857,0.14,3.53
,,,,,,1526180928330000000,30.38392086282344,4.92,3.17
,,,,,,1526195539080000000,30.384384166666667,0.19,3.1
,,,,,,1526196135020000000,30.3844030638001,0.04,3.25
,,,,,,1526196821870000000,30.384424843670725,-0.96,3.62
,,,,,,1526205210870000000,30.38469085711568,11.86,4.44
