     0.000	     6.895	     3.880	     2.965	    76.519	    50.000
     3.000	     6.844	     3.863	     2.961	    76.519	    50.000
     5.000	     7.901	     4.538	     3.259	    76.519	    50.000
     7.000	     7.861	     4.516	     3.257	    76.519	    50.000
     9.000	     7.823	     4.492	     3.251	    76.519	    50.000
    11.000	     7.787	     4.469	     3.246	   138.445	    88.270
    13.000	     7.752	     4.447	     3.242	   147.928	    94.148
    15.000	     7.719	     4.428	     3.239	   155.223	    98.684
    17.000	     7.689	     4.411	     3.236	   160.642	   102.070
    19.000	     7.661	     4.397	     3.234	   164.496	   104.504
    21.000	     7.282	     4.041	     3.326	   169.144	   107.427
    23.000	     7.258	     4.029	     3.325	   171.923	   109.234
    25.000	     7.239	     4.020	     3.326	   173.720	   110.493
    27.000	     7.224	     4.017	     3.329	   173.071	   110.248
    29.000	     7.238	     4.054	     3.354	   168.126	   107.292
    30.000	     7.234	     4.061	     3.361	   171.413	   109.535
    45.000	     7.169	     4.003	     3.352	   176.658	   113.028
    60.000	     7.182	     3.990	     3.359	   180.051	   115.401
    75.000	     7.228	     3.998	     3.373	   185.508	   119.055
    90.000	     7.390	     4.049	     3.408	   193.855	   124.508
   105.000	     7.462	     4.074	     3.428	   208.377	   134.014
   120.000	     7.519	     4.093	     3.446	   227.495	   146.533
   135.000	     7.573	     4.111	     3.463	   240.601	   154.936
   150.000	     7.622	     4.126	     3.479	   260.224	   167.821
   165.000	     7.670	     4.141	     3.494	   285.725	   184.677
   180.000	     7.715	     4.155	     3.509	   316.213	   204.862
   195.000	     7.759	     4.168	     3.523	   348.739	   226.498
   210.000	     7.802	     4.180	     3.538	   382.899	   249.233
   225.000	     7.843	     4.192	     3.551	   436.471	   285.088
   240.000	     7.886	     4.204	     3.566	   447.999	   292.805
   255.000	     7.927	     4.216	     3.579	   470.279	   307.888
   270.000	     7.967	     4.227	     3.593	   496.867	   325.975
   285.000	     8.007	     4.238	     3.607	   524.897	   345.000
   300.000	     8.047	     4.249	     3.620	   553.243	   364.045
   315.000	     8.086	     4.260	     3.634	   582.847	   383.601
   330.000	     8.125	     4.271	     3.648	   607.700	   399.581
   345.000	     8.163	     4.282	     3.661	   626.693	   411.313
   360.000	     8.205	     4.297	     3.677	   643.910	   421.292
   500.000	     9.080	     4.840	     3.932	   657.059	   428.135
   750.000	    10.003	     5.366	     4.333	   678.829	   451.636
  1000.000	    10.869	     5.903	     4.638	   685.214	   457.859
  1250.000	    11.242	     6.051	     4.773	   676.233	   447.894
  1500.000	    11.584	     6.183	     4.900	   668.350	   433.525
  1750.000	    11.900	     6.302	     5.020	   652.906	   409.798
  2000.000	    12.196	     6.410	     5.135	   630.879	   378.225
  2250.000	    12.382	     6.411	     5.209	   603.264	   340.317
  2500.000	    12.643	     6.498	     5.313	   571.280	   297.588
  2750.000	    12.916	     6.601	     5.423	   535.812	   251.550
  3000.000	    13.160	     6.676	     5.523	   465.144	   181.531
  3250.000	     8.175	     0.000	    10.007	   432.135	   137.311
  3500.000	     8.486	     0.000	    10.301	   336.356	     0.000
  3750.000	     8.756	     0.000	    10.563	   337.796	     0.000
  4000.000	     8.991	     0.000	    10.794	   337.057	     0.000
  4250.000	     9.192	     0.000	    10.996	   337.057	     0.000
  4500.000	     9.362	     0.000	    11.168	   337.796	     0.000
  4750.000	     9.504	     0.000	    11.313	   339.417	     0.000
  5000.000	     9.620	     0.000	    11.433	   338.577	     0.000
  5250.000	     9.710	     0.000	    11.526	   339.417	     0.000
  5500.000	     9.776	     0.000	    11.594	   337.057	     0.000
  5750.000	     9.817	     0.000	    11.636	   338.577	     0.000
  6000.000	     9.834	     0.000	    11.654	   337.796	     0.000
