distance,amp_median,amp_qmin,amp_qmax,freq,model,comp,m0_default
5665.0,1.3128103413554306e-06,6.9001712431971e-07,2.166119993714097e-06,0.1,Hot10,u,6.0
5670.0,1.3097330197245856e-06,6.896672038125169e-07,2.1612486572885388e-06,0.1,Hot10,u,6.0
5675.0,1.3066556980937406e-06,6.893172833053236e-07,2.156377320862981e-06,0.1,Hot10,u,6.0
5680.0,1.303578376462896e-06,6.889673627981306e-07,2.1515059844374232e-06,0.1,Hot10,u,6.0
5685.0,1.300501054832051e-06,6.886174422909375e-07,2.1466346480118646e-06,0.1,Hot10,u,6.0
5690.0,1.297423733201206e-06,6.882675217837443e-07,2.141763311586307e-06,0.1,Hot10,u,6.0
5695.0,1.294346411570361e-06,6.879176012765512e-07,2.136891975160749e-06,0.1,Hot10,u,6.0
5700.0,1.2912690899395163e-06,6.875676807693581e-07,2.132020638735191e-06,0.1,Hot10,u,6.0
5705.0,1.2881917683086713e-06,6.87217760262165e-07,2.127149302309633e-06,0.1,Hot10,u,6.0
5710.0,1.287791787851658e-06,6.864934434438582e-07,2.123000169791567e-06,0.1,Hot10,u,6.0
5715.0,1.287391807394645e-06,6.857691266255515e-07,2.1188510372735005e-06,0.1,Hot10,u,6.0
5720.0,1.2869918269376315e-06,6.850448098072447e-07,2.1147019047554348e-06,0.1,Hot10,u,6.0
5725.0,1.2865918464806185e-06,6.843204929889379e-07,2.1105527722373687e-06,0.1,Hot10,u,6.0
5730.0,1.2861918660236051e-06,6.835961761706312e-07,2.106403639719302e-06,0.1,Hot10,u,6.0
5735.0,1.285791885566592e-06,6.828718593523245e-07,2.1022545072012364e-06,0.1,Hot10,u,6.0
5740.0,1.2853919051095787e-06,6.821475425340177e-07,2.0981053746831703e-06,0.1,Hot10,u,6.0
5745.0,1.2849919246525655e-06,6.814232257157109e-07,2.093956242165104e-06,0.1,Hot10,u,6.0
5750.0,1.2845919441955523e-06,6.806989088974042e-07,2.089807109647038e-06,0.1,Hot10,u,6.0
5755.0,1.2841919637385391e-06,6.799745920790974e-07,2.085657977128972e-06,0.1,Hot10,u,6.0
5760.0,1.2841115567287307e-06,6.793271997768047e-07,2.079846189207432e-06,0.1,Hot10,u,6.0
5765.0,1.2840311497189227e-06,6.78679807474512e-07,2.0740344012858924e-06,0.1,Hot10,u,6.0
5770.0,1.2839507427091145e-06,6.780324151722192e-07,2.0682226133643535e-06,0.1,Hot10,u,6.0
5775.0,1.2838703356993063e-06,6.773850228699265e-07,2.0624108254428137e-06,0.1,Hot10,u,6.0
5780.0,1.283789928689498e-06,6.767376305676337e-07,2.056599037521274e-06,0.1,Hot10,u,6.0
5785.0,1.28370952167969e-06,6.760902382653409e-07,2.050787249599734e-06,0.1,Hot10,u,6.0
5790.0,1.2836291146698818e-06,6.754428459630483e-07,2.044975461678195e-06,0.1,Hot10,u,6.0
5795.0,1.2835487076600736e-06,6.747954536607555e-07,2.0391636737566555e-06,0.1,Hot10,u,6.0
5800.0,1.2834683006502651e-06,6.741480613584626e-07,2.0333518858351158e-06,0.1,Hot10,u,6.0
5805.0,1.2833878936404572e-06,6.735006690561699e-07,2.027540097913576e-06,0.1,Hot10,u,6.0
5810.0,1.2841183051477237e-06,6.735536772901673e-07,2.0216456173246517e-06,0.1,Hot10,u,6.0
5815.0,1.2848487166549903e-06,6.736066855241647e-07,2.015751136735727e-06,0.1,Hot10,u,6.0
5820.0,1.285579128162257e-06,6.736596937581622e-07,2.0098566561468026e-06,0.1,Hot10,u,6.0
5825.0,1.2863095396695235e-06,6.737127019921596e-07,2.0039621755578774e-06,0.1,Hot10,u,6.0
5830.0,1.28703995117679e-06,6.737657102261569e-07,1.998067694968953e-06,0.1,Hot10,u,6.0
5835.0,1.2877703626840564e-06,6.738187184601542e-07,1.9921732143800287e-06,0.1,Hot10,u,6.0
5840.0,1.288500774191323e-06,6.738717266941516e-07,1.986278733791104e-06,0.1,Hot10,u,6.0
5845.0,1.2892311856985896e-06,6.73924734928149e-07,1.9803842532021792e-06,0.1,Hot10,u,6.0
5850.0,1.2899615972058562e-06,6.739777431621464e-07,1.9744897726132545e-06,0.1,Hot10,u,6.0
5855.0,1.2906920087131228e-06,6.740307513961437e-07,1.96859529202433e-06,0.1,Hot10,u,6.0
5860.0,1.2913439353897837e-06,6.749886823337378e-07,1.9652517072528807e-06,0.1,Hot10,u,6.0
5865.0,1.2919958620664443e-06,6.759466132713317e-07,1.9619081224814313e-06,0.1,Hot10,u,6.0
5870.0,1.2926477887431052e-06,6.769045442089259e-07,1.958564537709982e-06,0.1,Hot10,u,6.0
5875.0,1.293299715419766e-06,6.778624751465198e-07,1.9552209529385325e-06,0.1,Hot10,u,6.0
5880.0,1.2939516420964268e-06,6.788204060841138e-07,1.951877368167083e-06,0.1,Hot10,u,6.0
5885.0,1.2946035687730877e-06,6.797783370217078e-07,1.9485337833956337e-06,0.1,Hot10,u,6.0
5890.0,1.2952554954497484e-06,6.807362679593018e-07,1.9451901986241843e-06,0.1,Hot10,u,6.0
5895.0,1.2959074221264093e-06,6.816941988968959e-07,1.941846613852735e-06,0.1,Hot10,u,6.0
5900.0,1.29655934880307e-06,6.826521298344899e-07,1.9385030290812855e-06,0.1,Hot10,u,6.0
5905.0,1.297211275479731e-06,6.836100607720838e-07,1.935159444309836e-06,0.1,Hot10,u,6.0
5910.0,1.2994289241028136e-06,6.853776026109336e-07,1.9335883692743185e-06,0.1,Hot10,u,6.0
5915.0,1.3016465727258963e-06,6.871451444497834e-07,1.9320172942388003e-06,0.1,Hot10,u,6.0
5920.0,1.303864221348979e-06,6.889126862886332e-07,1.9304462192032826e-06,0.1,Hot10,u,6.0
5925.0,1.3060818699720618e-06,6.90680228127483e-07,1.9288751441677645e-06,0.1,Hot10,u,6.0
5930.0,1.3082995185951446e-06,6.924477699663328e-07,1.927304069132247e-06,0.1,Hot10,u,6.0
5935.0,1.3105171672182271e-06,6.942153118051825e-07,1.925732994096729e-06,0.1,Hot10,u,6.0
5940.0,1.3127348158413099e-06,6.959828536440323e-07,1.924161919061211e-06,0.1,Hot10,u,6.0
5945.0,1.3149524644643926e-06,6.977503954828821e-07,1.9225908440256933e-06,0.1,Hot10,u,6.0
5950.0,1.3171701130874754e-06,6.995179373217319e-07,1.921019768990175e-06,0.1,Hot10,u,6.0
5955.0,1.3193877617105581e-06,7.012854791605817e-07,1.9194486939546575e-06,0.1,Hot10,u,6.0
5960.0,1.3217381611330858e-06,7.008069761930972e-07,1.9160300486777395e-06,0.1,Hot10,u,6.0
5965.0,1.3240885605556135e-06,7.003284732256128e-07,1.9126114034008207e-06,0.1,Hot10,u,6.0
5970.0,1.3264389599781413e-06,6.998499702581283e-07,1.9091927581239028e-06,0.1,Hot10,u,6.0
5975.0,1.3287893594006692e-06,6.993714672906438e-07,1.905774112846984e-06,0.1,Hot10,u,6.0
5980.0,1.3311397588231969e-06,6.988929643231593e-07,1.9023554675700658e-06,0.1,Hot10,u,6.0
5985.0,1.3334901582457246e-06,6.984144613556749e-07,1.8989368222931476e-06,0.1,Hot10,u,6.0
5990.0,1.3358405576682523e-06,6.979359583881903e-07,1.895518177016229e-06,0.1,Hot10,u,6.0
5995.0,1.3381909570907802e-06,6.974574554207058e-07,1.8920995317393108e-06,0.1,Hot10,u,6.0
6000.0,1.340541356513308e-06,6.969789524532214e-07,1.8886808864623922e-06,0.1,Hot10,u,6.0
6005.0,1.3428917559358356e-06,6.965004494857369e-07,1.885262241185474e-06,0.1,Hot10,u,6.0
6010.0,1.3438662344080175e-06,6.936238751028241e-07,1.8823114995300267e-06,0.1,Hot10,u,6.0
6015.0,1.3448407128801995e-06,6.907473007199113e-07,1.8793607578745797e-06,0.1,Hot10,u,6.0
6020.0,1.3458151913523814e-06,6.878707263369983e-07,1.8764100162191326e-06,0.1,Hot10,u,6.0
6025.0,1.3467896698245631e-06,6.849941519540855e-07,1.8734592745636852e-06,0.1,Hot10,u,6.0
6030.0,1.347764148296745e-06,6.821175775711727e-07,1.8705085329082378e-06,0.1,Hot10,u,6.0
6035.0,1.348738626768927e-06,6.792410031882598e-07,1.867557791252791e-06,0.1,Hot10,u,6.0
6040.0,1.349713105241109e-06,6.76364428805347e-07,1.8646070495973437e-06,0.1,Hot10,u,6.0
6045.0,1.3506875837132909e-06,6.73487854422434e-07,1.8616563079418965e-06,0.1,Hot10,u,6.0
6050.0,1.3516620621854728e-06,6.706112800395212e-07,1.8587055662864496e-06,0.1,Hot10,u,6.0
6055.0,1.3526365406576548e-06,6.677347056566084e-07,1.8557548246310022e-06,0.1,Hot10,u,6.0
6060.0,1.350470526888142e-06,6.642635389233076e-07,1.8526122871080825e-06,0.1,Hot10,u,6.0
6065.0,1.3483045131186298e-06,6.607923721900069e-07,1.8494697495851629e-06,0.1,Hot10,u,6.0
6070.0,1.3461384993491175e-06,6.573212054567061e-07,1.8463272120622432e-06,0.1,Hot10,u,6.0
6075.0,1.343972485579605e-06,6.538500387234053e-07,1.8431846745393235e-06,0.1,Hot10,u,6.0
6080.0,1.3418064718100924e-06,6.503788719901047e-07,1.8400421370164039e-06,0.1,Hot10,u,6.0
6085.0,1.3396404580405801e-06,6.469077052568039e-07,1.8368995994934842e-06,0.1,Hot10,u,6.0
6090.0,1.3374744442710679e-06,6.434365385235031e-07,1.8337570619705646e-06,0.1,Hot10,u,6.0
6095.0,1.3353084305015553e-06,6.399653717902024e-07,1.830614524447645e-06,0.1,Hot10,u,6.0
6100.0,1.3331424167320428e-06,6.364942050569016e-07,1.8274719869247252e-06,0.1,Hot10,u,6.0
6105.0,1.3309764029625305e-06,6.330230383236008e-07,1.8243294494018056e-06,0.1,Hot10,u,6.0
6110.0,1.3258603181622186e-06,6.325801767102164e-07,1.8208348057241083e-06,0.1,Hot10,u,6.0
6115.0,1.3207442333619064e-06,6.321373150968322e-07,1.817340162046411e-06,0.1,Hot10,u,6.0
6120.0,1.3156281485615943e-06,6.316944534834478e-07,1.8138455183687137e-06,0.1,Hot10,u,6.0
6125.0,1.310512063761282e-06,6.312515918700635e-07,1.8103508746910166e-06,0.1,Hot10,u,6.0
6130.0,1.30539597896097e-06,6.308087302566792e-07,1.8068562310133193e-06,0.1,Hot10,u,6.0
6135.0,1.300279894160658e-06,6.303658686432948e-07,1.803361587335622e-06,0.1,Hot10,u,6.0
6140.0,1.2951638093603458e-06,6.299230070299106e-07,1.7998669436579248e-06,0.1,Hot10,u,6.0
6145.0,1.2900477245600339e-06,6.294801454165262e-07,1.7963722999802277e-06,0.1,Hot10,u,6.0
6150.0,1.2849316397597215e-06,6.290372838031419e-07,1.7928776563025304e-06,0.1,Hot10,u,6.0
6155.0,1.2798155549594095e-06,6.285944221897575e-07,1.789383012624833e-06,0.1,Hot10,u,6.0
6160.0,1.2747558996890861e-06,6.284993696068784e-07,1.7836356080985745e-06,0.1,Hot10,u,6.0
6165.0,1.2696962444187625e-06,6.284043170239994e-07,1.7778882035723163e-06,0.1,Hot10,u,6.0
6170.0,1.264636589148439e-06,6.283092644411202e-07,1.7721407990460577e-06,0.1,Hot10,u,6.0
6175.0,1.2595769338781153e-06,6.282142118582412e-07,1.7663933945197995e-06,0.1,Hot10,u,6.0
6180.0,1.2545172786077919e-06,6.281191592753621e-07,1.7606459899935408e-06,0.1,Hot10,u,6.0
6185.0,1.2494576233374683e-06,6.280241066924828e-07,1.7548985854672822e-06,0.1,Hot10,u,6.0
6190.0,1.2443979680671447e-06,6.279290541096038e-07,1.749151180941024e-06,0.1,Hot10,u,6.0
6195.0,1.2393383127968213e-06,6.278340015267247e-07,1.7434037764147654e-06,0.1,Hot10,u,6.0
6200.0,1.2342786575264974e-06,6.277389489438456e-07,1.737656371888507e-06,0.1,Hot10,u,6.0
6205.0,1.229219002256174e-06,6.276438963609665e-07,1.7319089673622486e-06,0.1,Hot10,u,6.0
6210.0,1.226742136907502e-06,6.264533074537961e-07,1.7308426173480318e-06,0.1,Hot10,u,6.0
6215.0,1.2242652715588298e-06,6.252627185466256e-07,1.7297762673338148e-06,0.1,Hot10,u,6.0
6220.0,1.2217884062101575e-06,6.240721296394551e-07,1.7287099173195977e-06,0.1,Hot10,u,6.0
6225.0,1.2193115408614855e-06,6.228815407322847e-07,1.7276435673053812e-06,0.1,Hot10,u,6.0
6230.0,1.2168346755128135e-06,6.216909518251143e-07,1.7265772172911644e-06,0.1,Hot10,u,6.0
6235.0,1.2143578101641412e-06,6.205003629179438e-07,1.7255108672769473e-06,0.1,Hot10,u,6.0
6240.0,1.211880944815469e-06,6.193097740107733e-07,1.7244445172627303e-06,0.1,Hot10,u,6.0
6245.0,1.209404079466797e-06,6.181191851036029e-07,1.7233781672485135e-06,0.1,Hot10,u,6.0
6250.0,1.206927214118125e-06,6.169285961964324e-07,1.722311817234297e-06,0.1,Hot10,u,6.0
6255.0,1.2044503487694527e-06,6.157380072892621e-07,1.72124546722008e-06,0.1,Hot10,u,6.0
6260.0,1.2043616836900005e-06,6.14682079033497e-07,1.721029066620899e-06,0.1,Hot10,u,6.0
6265.0,1.2042730186105483e-06,6.136261507777319e-07,1.7208126660217178e-06,0.1,Hot10,u,6.0
6270.0,1.2041843535310964e-06,6.12570222521967e-07,1.7205962654225369e-06,0.1,Hot10,u,6.0
6275.0,1.2040956884516442e-06,6.115142942662019e-07,1.7203798648233557e-06,0.1,Hot10,u,6.0
6280.0,1.2040070233721922e-06,6.104583660104368e-07,1.7201634642241748e-06,0.1,Hot10,u,6.0
6285.0,1.2039183582927402e-06,6.094024377546718e-07,1.7199470636249938e-06,0.1,Hot10,u,6.0
6290.0,1.203829693213288e-06,6.083465094989068e-07,1.7197306630258127e-06,0.1,Hot10,u,6.0
6295.0,1.2037410281338358e-06,6.072905812431418e-07,1.7195142624266315e-06,0.1,Hot10,u,6.0
6300.0,1.2036523630543836e-06,6.062346529873766e-07,1.7192978618274504e-06,0.1,Hot10,u,6.0
6305.0,1.2035636979749317e-06,6.051787247316116e-07,1.7190814612282694e-06,0.1,Hot10,u,6.0
6310.0,1.2041646089361203e-06,6.044732267288892e-07,1.7158213787386026e-06,0.1,Hot10,u,6.0
6315.0,1.204765519897309e-06,6.037677287261668e-07,1.7125612962489357e-06,0.1,Hot10,u,6.0
6320.0,1.2053664308584979e-06,6.030622307234444e-07,1.7093012137592686e-06,0.1,Hot10,u,6.0
6325.0,1.2059673418196865e-06,6.023567327207219e-07,1.7060411312696016e-06,0.1,Hot10,u,6.0
6330.0,1.2065682527808753e-06,6.016512347179996e-07,1.7027810487799345e-06,0.1,Hot10,u,6.0
6335.0,1.207169163742064e-06,6.009457367152771e-07,1.6995209662902678e-06,0.1,Hot10,u,6.0
6340.0,1.2077700747032527e-06,6.002402387125547e-07,1.6962608838006008e-06,0.1,Hot10,u,6.0
6345.0,1.2083709856644413e-06,5.995347407098322e-07,1.6930008013109337e-06,0.1,Hot10,u,6.0
6350.0,1.2089718966256303e-06,5.988292427071099e-07,1.6897407188212668e-06,0.1,Hot10,u,6.0
6355.0,1.2095728075868189e-06,5.981237447043874e-07,1.6864806363315998e-06,0.1,Hot10,u,6.0
6360.0,1.2097971916628038e-06,5.987009982287271e-07,1.683516518505893e-06,0.1,Hot10,u,6.0
6365.0,1.210021575738789e-06,5.992782517530668e-07,1.6805524006801863e-06,0.1,Hot10,u,6.0
6370.0,1.2102459598147742e-06,5.998555052774066e-07,1.6775882828544793e-06,0.1,Hot10,u,6.0
6375.0,1.210470343890759e-06,6.004327588017463e-07,1.6746241650287726e-06,0.1,Hot10,u,6.0
6380.0,1.2106947279667443e-06,6.01010012326086e-07,1.6716600472030658e-06,0.1,Hot10,u,6.0
6385.0,1.2109191120427294e-06,6.015872658504257e-07,1.6686959293773589e-06,0.1,Hot10,u,6.0
6390.0,1.2111434961187146e-06,6.021645193747655e-07,1.665731811551652e-06,0.1,Hot10,u,6.0
6395.0,1.2113678801946995e-06,6.027417728991051e-07,1.6627676937259451e-06,0.1,Hot10,u,6.0
6400.0,1.2115922642706847e-06,6.033190264234449e-07,1.6598035759002386e-06,0.1,Hot10,u,6.0
6405.0,1.2118166483466699e-06,6.038962799477846e-07,1.6568394580745316e-06,0.1,Hot10,u,6.0
6410.0,1.2110962641470372e-06,6.041985804760473e-07,1.6557036249121777e-06,0.1,Hot10,u,6.0
6415.0,1.2103758799474048e-06,6.045008810043101e-07,1.6545677917498238e-06,0.1,Hot10,u,6.0
6420.0,1.2096554957477722e-06,6.048031815325728e-07,1.65343195858747e-06,0.1,Hot10,u,6.0
6425.0,1.2089351115481396e-06,6.051054820608356e-07,1.6522961254251162e-06,0.1,Hot10,u,6.0
6430.0,1.2082147273485071e-06,6.054077825890984e-07,1.6511602922627622e-06,0.1,Hot10,u,6.0
6435.0,1.2074943431488747e-06,6.057100831173613e-07,1.6500244591004085e-06,0.1,Hot10,u,6.0
6440.0,1.206773958949242e-06,6.06012383645624e-07,1.6488886259380546e-06,0.1,Hot10,u,6.0
6445.0,1.2060535747496095e-06,6.063146841738868e-07,1.647752792775701e-06,0.1,Hot10,u,6.0
6450.0,1.205333190549977e-06,6.066169847021496e-07,1.6466169596133468e-06,0.1,Hot10,u,6.0
6455.0,1.2046128063503444e-06,6.069192852304124e-07,1.645481126450993e-06,0.1,Hot10,u,6.0
6460.0,1.2014477272361463e-06,6.05740578919913e-07,1.6425029200243873e-06,0.1,Hot10,u,6.0
6465.0,1.198282648121948e-06,6.045618726094138e-07,1.639524713597782e-06,0.1,Hot10,u,6.0
6470.0,1.1951175690077498e-06,6.033831662989145e-07,1.6365465071711762e-06,0.1,Hot10,u,6.0
6475.0,1.1919524898935515e-06,6.022044599884152e-07,1.6335683007445707e-06,0.1,Hot10,u,6.0
6480.0,1.1887874107793533e-06,6.010257536779158e-07,1.6305900943179651e-06,0.1,Hot10,u,6.0
6485.0,1.1856223316651552e-06,5.998470473674165e-07,1.6276118878913594e-06,0.1,Hot10,u,6.0
6490.0,1.1824572525509569e-06,5.986683410569172e-07,1.624633681464754e-06,0.1,Hot10,u,6.0
6495.0,1.1792921734367587e-06,5.974896347464179e-07,1.6216554750381483e-06,0.1,Hot10,u,6.0
6500.0,1.1761270943225604e-06,5.963109284359187e-07,1.6186772686115427e-06,0.1,Hot10,u,6.0
6505.0,1.172962015208362e-06,5.951322221254193e-07,1.6156990621849372e-06,0.1,Hot10,u,6.0
6510.0,1.1701612068649368e-06,5.932962220397477e-07,1.6102094349606556e-06,0.1,Hot10,u,6.0
6515.0,1.1673603985215116e-06,5.914602219540761e-07,1.6047198077363743e-06,0.1,Hot10,u,6.0
6520.0,1.1645595901780863e-06,5.896242218684044e-07,1.5992301805120927e-06,0.1,Hot10,u,6.0
6525.0,1.1617587818346609e-06,5.877882217827327e-07,1.5937405532878113e-06,0.1,Hot10,u,6.0
6530.0,1.1589579734912359e-06,5.859522216970612e-07,1.5882509260635298e-06,0.1,Hot10,u,6.0
6535.0,1.1561571651478106e-06,5.841162216113896e-07,1.5827612988392482e-06,0.1,Hot10,u,6.0
6540.0,1.1533563568043852e-06,5.822802215257178e-07,1.5772716716149668e-06,0.1,Hot10,u,6.0
6545.0,1.15055554846096e-06,5.804442214400462e-07,1.5717820443906853e-06,0.1,Hot10,u,6.0
6550.0,1.1477547401175347e-06,5.786082213543746e-07,1.566292417166404e-06,0.1,Hot10,u,6.0
6555.0,1.1449539317741095e-06,5.767722212687029e-07,1.5608027899421224e-06,0.1,Hot10,u,6.0
6560.0,1.1421372602788349e-06,5.761790836882162e-07,1.5575460113487021e-06,0.1,Hot10,u,6.0
6565.0,1.1393205887835603e-06,5.755859461077296e-07,1.554289232755282e-06,0.1,Hot10,u,6.0
6570.0,1.1365039172882857e-06,5.74992808527243e-07,1.5510324541618617e-06,0.1,Hot10,u,6.0
6575.0,1.1336872457930114e-06,5.743996709467564e-07,1.5477756755684415e-06,0.1,Hot10,u,6.0
6580.0,1.1308705742977366e-06,5.738065333662697e-07,1.5445188969750212e-06,0.1,Hot10,u,6.0
6585.0,1.1280539028024622e-06,5.732133957857831e-07,1.541262118381601e-06,0.1,Hot10,u,6.0
6590.0,1.1252372313071876e-06,5.726202582052965e-07,1.5380053397881806e-06,0.1,Hot10,u,6.0
6595.0,1.1224205598119132e-06,5.720271206248099e-07,1.5347485611947606e-06,0.1,Hot10,u,6.0
6600.0,1.1196038883166385e-06,5.714339830443233e-07,1.5314917826013404e-06,0.1,Hot10,u,6.0
6605.0,1.116787216821364e-06,5.708408454638366e-07,1.5282350040079201e-06,0.1,Hot10,u,6.0
6610.0,1.1165677218640652e-06,5.707340101706468e-07,1.5270761848286415e-06,0.1,Hot10,u,6.0
6615.0,1.1163482269067666e-06,5.706271748774568e-07,1.5259173656493628e-06,0.1,Hot10,u,6.0
6620.0,1.1161287319494677e-06,5.70520339584267e-07,1.5247585464700842e-06,0.1,Hot10,u,6.0
6625.0,1.115909236992169e-06,5.70413504291077e-07,1.5235997272908055e-06,0.1,Hot10,u,6.0
6630.0,1.1156897420348705e-06,5.703066689978872e-07,1.522440908111527e-06,0.1,Hot10,u,6.0
6635.0,1.1154702470775718e-06,5.701998337046973e-07,1.5212820889322483e-06,0.1,Hot10,u,6.0
6640.0,1.1152507521202732e-06,5.700929984115074e-07,1.5201232697529696e-06,0.1,Hot10,u,6.0
6645.0,1.1150312571629743e-06,5.699861631183175e-07,1.518964450573691e-06,0.1,Hot10,u,6.0
6650.0,1.1148117622056757e-06,5.698793278251275e-07,1.5178056313944123e-06,0.1,Hot10,u,6.0
6655.0,1.1145922672483768e-06,5.697724925319377e-07,1.5166468122151337e-06,0.1,Hot10,u,6.0
6660.0,1.1141762423572316e-06,5.690117774355532e-07,1.5146490944201231e-06,0.1,Hot10,u,6.0
6665.0,1.113760217466086e-06,5.682510623391687e-07,1.5126513766251128e-06,0.1,Hot10,u,6.0
6670.0,1.113344192574941e-06,5.674903472427841e-07,1.510653658830102e-06,0.1,Hot10,u,6.0
6675.0,1.1129281676837957e-06,5.667296321463995e-07,1.5086559410350917e-06,0.1,Hot10,u,6.0
6680.0,1.1125121427926502e-06,5.659689170500151e-07,1.5066582232400812e-06,0.1,Hot10,u,6.0
6685.0,1.112096117901505e-06,5.652082019536306e-07,1.5046605054450705e-06,0.1,Hot10,u,6.0
6690.0,1.1116800930103594e-06,5.64447486857246e-07,1.5026627876500601e-06,0.1,Hot10,u,6.0
6695.0,1.1112640681192143e-06,5.636867717608615e-07,1.5006650698550496e-06,0.1,Hot10,u,6.0
6700.0,1.1108480432280688e-06,5.629260566644769e-07,1.498667352060039e-06,0.1,Hot10,u,6.0
6705.0,1.1104320183369235e-06,5.621653415680923e-07,1.4966696342650285e-06,0.1,Hot10,u,6.0
6710.0,1.1095638214637134e-06,5.609704979334632e-07,1.4955316865360116e-06,0.1,Hot10,u,6.0
6715.0,1.1086956245905036e-06,5.597756542988339e-07,1.4943937388069947e-06,0.1,Hot10,u,6.0
6720.0,1.1078274277172936e-06,5.585808106642047e-07,1.493255791077978e-06,0.1,Hot10,u,6.0
6725.0,1.1069592308440837e-06,5.573859670295755e-07,1.4921178433489612e-06,0.1,Hot10,u,6.0
6730.0,1.1060910339708735e-06,5.561911233949463e-07,1.4909798956199443e-06,0.1,Hot10,u,6.0
6735.0,1.1052228370976637e-06,5.549962797603171e-07,1.4898419478909276e-06,0.1,Hot10,u,6.0
6740.0,1.1043546402244537e-06,5.538014361256878e-07,1.4887040001619107e-06,0.1,Hot10,u,6.0
6745.0,1.1034864433512436e-06,5.526065924910587e-07,1.4875660524328938e-06,0.1,Hot10,u,6.0
6750.0,1.1026182464780336e-06,5.514117488564294e-07,1.486428104703877e-06,0.1,Hot10,u,6.0
6755.0,1.1017500496048236e-06,5.502169052218002e-07,1.4852901569748602e-06,0.1,Hot10,u,6.0
6760.0,1.0989888102872128e-06,5.497712288922251e-07,1.4848719415707894e-06,0.1,Hot10,u,6.0
6765.0,1.0962275709696023e-06,5.493255525626499e-07,1.4844537261667183e-06,0.1,Hot10,u,6.0
6770.0,1.0934663316519915e-06,5.488798762330748e-07,1.4840355107626475e-06,0.1,Hot10,u,6.0
6775.0,1.0907050923343807e-06,5.484341999034997e-07,1.4836172953585764e-06,0.1,Hot10,u,6.0
6780.0,1.08794385301677e-06,5.479885235739247e-07,1.4831990799545055e-06,0.1,Hot10,u,6.0
6785.0,1.0851826136991591e-06,5.475428472443496e-07,1.4827808645504347e-06,0.1,Hot10,u,6.0
6790.0,1.0824213743815484e-06,5.470971709147744e-07,1.4823626491463638e-06,0.1,Hot10,u,6.0
6795.0,1.0796601350639376e-06,5.466514945851994e-07,1.481944433742293e-06,0.1,Hot10,u,6.0
6800.0,1.076898895746327e-06,5.462058182556243e-07,1.481526218338222e-06,0.1,Hot10,u,6.0
6805.0,1.0741376564287162e-06,5.457601419260491e-07,1.481108002934151e-06,0.1,Hot10,u,6.0
6810.0,1.073169636593548e-06,5.460184945698451e-07,1.4822372427744257e-06,0.1,Hot10,u,6.0
6815.0,1.07220161675838e-06,5.462768472136411e-07,1.4833664826147005e-06,0.1,Hot10,u,6.0
6820.0,1.0712335969232118e-06,5.46535199857437e-07,1.4844957224549751e-06,0.1,Hot10,u,6.0
6825.0,1.0702655770880437e-06,5.467935525012329e-07,1.4856249622952498e-06,0.1,Hot10,u,6.0
6830.0,1.0692975572528753e-06,5.470519051450289e-07,1.4867542021355244e-06,0.1,Hot10,u,6.0
6835.0,1.0683295374177072e-06,5.473102577888249e-07,1.4878834419757993e-06,0.1,Hot10,u,6.0
6840.0,1.067361517582539e-06,5.475686104326208e-07,1.489012681816074e-06,0.1,Hot10,u,6.0
6845.0,1.066393497747371e-06,5.478269630764167e-07,1.4901419216563485e-06,0.1,Hot10,u,6.0
6850.0,1.0654254779122028e-06,5.480853157202127e-07,1.4912711614966232e-06,0.1,Hot10,u,6.0
6855.0,1.0644574580770349e-06,5.483436683640087e-07,1.4924004013368978e-06,0.1,Hot10,u,6.0
6860.0,1.064746655073524e-06,5.493069277376462e-07,1.4921456795707296e-06,0.1,Hot10,u,6.0
6865.0,1.0650358520700132e-06,5.502701871112837e-07,1.4918909578045614e-06,0.1,Hot10,u,6.0
6870.0,1.0653250490665026e-06,5.512334464849212e-07,1.491636236038393e-06,0.1,Hot10,u,6.0
6875.0,1.065614246062992e-06,5.521967058585587e-07,1.4913815142722246e-06,0.1,Hot10,u,6.0
6880.0,1.0659034430594811e-06,5.531599652321962e-07,1.4911267925060562e-06,0.1,Hot10,u,6.0
6885.0,1.0661926400559703e-06,5.541232246058336e-07,1.4908720707398883e-06,0.1,Hot10,u,6.0
6890.0,1.0664818370524594e-06,5.550864839794712e-07,1.4906173489737199e-06,0.1,Hot10,u,6.0
6895.0,1.066771034048949e-06,5.560497433531086e-07,1.4903626272075515e-06,0.1,Hot10,u,6.0
6900.0,1.0670602310454382e-06,5.570130027267462e-07,1.4901079054413833e-06,0.1,Hot10,u,6.0
6905.0,1.0673494280419274e-06,5.579762621003836e-07,1.4898531836752149e-06,0.1,Hot10,u,6.0
6910.0,1.0665562748621026e-06,5.573851051427075e-07,1.4889968972309473e-06,0.1,Hot10,u,6.0
6915.0,1.0657631216822774e-06,5.567939481850312e-07,1.4881406107866797e-06,0.1,Hot10,u,6.0
6920.0,1.0649699685024524e-06,5.562027912273551e-07,1.487284324342412e-06,0.1,Hot10,u,6.0
6925.0,1.0641768153226276e-06,5.55611634269679e-07,1.4864280378981444e-06,0.1,Hot10,u,6.0
6930.0,1.0633836621428024e-06,5.550204773120028e-07,1.4855717514538768e-06,0.1,Hot10,u,6.0
6935.0,1.0625905089629777e-06,5.544293203543267e-07,1.4847154650096092e-06,0.1,Hot10,u,6.0
6940.0,1.0617973557831527e-06,5.538381633966505e-07,1.4838591785653416e-06,0.1,Hot10,u,6.0
