time,lat,lon,wind_dir,wind_strength
6251.138487059246,0.020988396523570586,-2.969231494283976,-89.59753388427433,52.87700451309412
8206.96842227074,0.023934153948125928,-3.8899200625727013,-89.8177325396615,52.40286515369941
14845.688883676601,0.039641244433251295,-6.9859808106716965,-89.71048414898657,51.916062781316164
16779.26107087641,0.04422339809391473,-7.887729483871511,-89.71048414898657,51.916062781316164
23391.06852291272,0.06165489396922181,-10.982121150892239,-89.67805074180295,52.099422491396204
25271.269786383753,0.06662527090104879,-11.862074144866664,-89.67805074180295,52.099422491396204
31989.14814557953,0.08686846202775181,-14.982936264076965,-89.62884997740386,51.71568503684352
33829.366755142495,0.09243373142012157,-15.837829612053408,-89.62884997740386,51.71568503684352
40586.29483961052,0.11341533011134886,-18.983232856635066,-89.6176387203764,51.82115392616201
47232.62672388262,0.1381775848085034,-22.019008709467712,-89.53256264874885,50.84779215934143
55943.800805153325,0.1687366697446622,-26.048564897232794,-89.56318005154873,51.49469654598346
64517.074166870436,0.19885832678576126,-30.03580277287045,-89.56383831515909,51.77340011430736
72982.65419124447,0.2280078407509131,-34.01881177481108,-89.57624160050274,52.3762324967814
81416.58905717212,0.25827593683224015,-38.00216174468669,-89.55926807133376,52.5772554982915
87777.1819241924,0.2823241931153671,-40.99619260267383,-89.53592255750647,52.40091886665229
89180.55525235913,0.28769186018692994,-41.65678276443756,-89.53592255750647,52.40091886665229
96102.45071660187,0.31200638794134294,-44.96607473220942,-89.57330289980612,53.22147587313979
97424.40128352122,0.31672568256921957,-45.59808693766094,-89.57330289980612,53.22147587313979
104720.13234238964,0.3439356556165994,-49.010870877275465,-89.53653750502177,52.073603606132885
113345.20571743013,0.3743712315381815,-53.04834912023328,-89.55849941540681,52.11014706106138
119596.93352689534,0.39559664743650735,-55.98119543072502,-89.5783512435448,52.22301412031477
120765.91434349655,0.3996412724644588,-56.52959466655276,-89.5783512435448,52.22301412031477
128161.35528250667,0.42339728844576086,-60.037086058088896,-89.60205419747604,52.79617342478033
136152.40395861497,0.45555499813106043,-64.01398178748154,-89.52472437046575,55.400406014886784
144386.4379099593,0.487692281205628,-67.9980858825813,-89.52470110083661,53.862753294407675
145330.111152416,0.49148989788469366,-68.45469008868946,-89.52470110083661,53.862753294407675
152532.75760166068,0.5212747176178659,-71.97800111392365,-89.50345490151136,54.45384488067027
158724.3317582316,0.5466629087917266,-75.03311552934142,-89.51291937233572,54.92798480343983
167115.62063680877,0.5759529039400006,-78.96043430927871,-89.55645775824733,52.09906107022929
167908.42740431867,0.5788324086658843,-79.33148653019636,-89.55645775824733,52.09906107022929
175707.75385619307,0.6024823724573294,-83.00389737552887,-89.61466703361387,52.41448535042583
184284.31890275836,0.625688828296225,-87.0443015651656,-89.65157924496502,52.4402696083617
192825.2183364794,0.6485506347862446,-91.03719917726461,-89.65204947449091,52.03985960944648
199281.97147617195,0.6665502987181378,-94.03354623686572,-89.64097921700753,51.65691412375719
207867.22753951483,0.6877646549789052,-98.02124353824021,-89.67376061114393,51.70303813199423
216527.9255877279,0.7090517137497017,-102.01280008714448,-89.6722525776755,51.30203933774563
225050.01891362845,0.7196762538689265,-106.00475091116282,-89.82368345031163,52.14084688154968
233594.8838171734,0.7281073790341652,-110.00067422650271,-89.85470610539272,52.053467366641385
240021.27259803127,0.7343912310041504,-113.00148275141161,-89.86168745331953,51.976651445363274
248550.69367321633,0.7406171806877694,-116.99534438903801,-89.88559547308263,52.12060390117368
248989.43081055043,0.7410253202353421,-117.2007809990308,-89.88559547308263,52.12060390117368
257024.2733138719,0.7392199372250121,-121.02208233336417,-90.00219104822128,52.93820003870774
265306.07254476985,0.7344534399236025,-124.99440050882696,-90.04271668109999,53.38941483798355
271594.9758218324,0.7309956253173819,-127.99734867116078,-90.04631776237169,53.15071736716726
272045.15018730727,0.730815518832625,-128.2123066805623,-90.04631776237169,53.15071736716726
280038.0065850935,0.7252098395680495,-132.02754411817952,-90.0593490763205,53.13202850421112
288308.13787880604,0.7149856684001448,-135.99965029491156,-90.12147367376848,53.46222015335424
288788.76872595854,0.7144871502532302,-136.2304950363299,-90.12147367376848,53.46222015335424
296582.4775983365,0.7063589126378444,-140.03628922937105,-90.09791217793826,54.355079366675696
304817.40842651215,0.6900184232403985,-144.0069075597254,-90.2099342008353,53.67116027292878
311139.2018070421,0.6816157423835062,-147.01061482781503,-90.14120221340804,52.88826060786647
319444.06676302257,0.6629817668739769,-151.0146325007052,-90.24126694332652,53.66727580531892
327402.91748362745,0.6530407804697884,-155.021703510242,-90.11812404593368,56.042919102797285
334948.6341279168,0.6514096889313375,-159.02571674886133,-90.00037737393001,59.06610000128117
342289.7008845096,0.6451536844741619,-163.0265060657423,-90.06631996338068,60.6639406390797
347234.9723410266,0.6386460487225711,-166.02877641579624,-90.10651940379658,67.57791678494702
355230.77803483984,0.6199564257867181,-170.03141265209982,-90.24365756737002,55.7229038689929
363390.4960264876,0.5926359859098039,-174.03859194283098,-90.36666710473523,54.66641940639833
371686.3345432749,0.5626291609769731,-178.04948124781674,-90.4053926217914,53.81974715094846
375630.4041062551,0.5465263280137441,-179.9283152091959,-90.47864873383705,53.028650404248616
381892.7833439,0.5207030840438818,177.08849152657243,-90.47864873383705,53.028650404248616
388313.67563862004,0.4918653848493868,173.99976058416357,-90.51758313294246,53.54978494116638
396463.8220788693,0.4462923880958482,170.0186655739735,-90.63492140292989,54.377838736708505
397483.44886088365,0.44071903598228623,169.52060970582363,-90.63492140292989,54.377838736708505
404712.5483202928,0.40052643286298356,165.99528316489327,-90.63570169465196,54.28784140867876
413051.63713250175,0.3594916877668878,161.97807087136584,-90.56776898635759,53.62783302368807
419222.95146268304,0.32979495956026106,159.01328303785658,-90.56100471880703,53.481163628826515
420500.10745345993,0.32372782049471244,158.39971935085086,-90.56100471880703,53.481163628826515
427526.94624829746,0.28536234536585103,154.9913863476564,-90.63135675935393,53.997578266807494
435633.400275216,0.2357096713055426,151.0277147792723,-90.70360495018909,54.4336043477152
437080.1471678066,0.22694598400462046,150.3203245212632,-90.70360495018909,54.4336043477152
443889.1030158241,0.18508932637623224,146.99715247209156,-90.71062054535754,54.334378971401485
452103.6140749669,0.13097967810366573,142.97771053560678,-90.76024661015038,54.474395344037745
458125.8734665364,0.09346320990377248,139.99241718061273,-90.7120984727682,55.186362172519544
466040.7705487936,0.046867212519901905,136.0295033332732,-90.6664487062642,55.74037071018602
467828.10102047346,0.03638204019478866,135.1346039562006,-90.6664487062642,55.74037071018602
474043.99406081374,0.0005947572099496748,132.01183509903026,-90.65152581897702,55.92881592110657
475915.9655797023,-0.010171481822223888,131.07138539099776,-90.65152581897702,55.92881592110657
481927.5813378223,-0.034531157739659354,128.01884508000245,-90.45464496758039,56.5268795993952
483713.601814358,-0.0417714008878514,127.11195077332195,-90.45464496758039,56.5268795993952
489894.4727549678,-0.0682500505103261,124.01750138680615,-90.48834288915535,55.734024380989
495991.3753105424,-0.09477143063703655,120.9722744806589,-90.49769515471937,55.602897713916455
503960.66920697043,-0.13071245546518664,117.02743884628971,-90.52218520384987,55.10578859043722
505600.2942395774,-0.13814603988131036,116.21581692845335,-90.52218520384987,55.10578859043722
512220.6013999517,-0.17045711828740723,112.98336900138014,-90.57307150653448,54.3556188371453
520407.5957653001,-0.21072269802989851,108.96862990610398,-90.57722690803439,54.59127036762234
526395.923832598,-0.24035346804264074,106.0053472174526,-90.57477434331456,55.087971868536684
527815.1080453113,-0.24742776832206767,105.30307334297682,-90.57477434331456,55.087971868536684
534243.855335598,-0.27516350137788886,101.99900126070791,-90.48514126955504,57.21435099008741
541757.5450194181,-0.3051925551389269,98.02315801141322,-90.43974682013035,58.90523492983476
542963.8037131586,-0.3101053064237754,97.38487003362897,-90.43974682013035,58.90523492983476
549376.06596825,-0.3348345027183827,93.97990392169824,-90.42279715488321,59.112209400282175
556866.4836216964,-0.36139830733483935,89.94676899560355,-90.38694921123037,59.93896691111058
562414.4834806998,-0.3804508605624343,87.019603263598,-90.37983309374833,58.732990597637404
563482.4438854726,-0.38419281666764965,86.45613921656843,-90.37983309374833,58.732990597637404
569898.3720139911,-0.40317392385594514,83.03725810292893,-90.32762704486856,59.31876978437136
570915.1952165994,-0.40627489043590576,82.49541928234761,-90.32762704486856,59.31876978437136
577708.5512933846,-0.42414001796255413,78.97364905008841,-90.30138088404479,57.708798357067735
585475.7449017832,-0.4421654735723821,74.98707671344455,-90.27230731365987,57.13454526975427
593655.771056624,-0.4704750004438858,70.9960537235873,-90.4194365877591,54.31225530244959
599613.3862743472,-0.48697048456486847,68.00831615512826,-90.32663657555084,55.825507164127124
600525.4535796805,-0.4895799299666747,67.55091522263872,-90.32663657555084,55.825507164127124
