lat,lon,proba,snr,duration
-65.0,-180.0,0.27995810152665823,0.1,30.0
-59.583333333333336,-180.0,0.2803869159936625,0.1,30.0
-54.166666666666664,-180.0,0.28817214735504726,0.1,30.0
-48.75,-180.0,0.2907605402530351,0.1,30.0
-43.33333333333333,-180.0,0.28588671364484053,0.1,30.0
-37.916666666666664,-180.0,0.28882114461464636,0.1,30.0
-32.5,-180.0,0.28736482491964366,0.1,30.0
-27.08333333333333,-180.0,0.2851843945479523,0.1,30.0
-21.666666666666664,-180.0,0.28304592706666354,0.1,30.0
-16.25,-180.0,0.28195342567914494,0.1,30.0
-10.833333333333329,-180.0,0.2823847954078259,0.1,30.0
-5.416666666666664,-180.0,0.28223096904159506,0.1,30.0
0.0,-180.0,0.28164698061301485,0.1,30.0
5.416666666666671,-180.0,0.280409193449916,0.1,30.0
10.833333333333343,-180.0,0.27871144504544976,0.1,30.0
16.25,-180.0,0.278247622282945,0.1,30.0
21.66666666666667,-180.0,0.278330321127089,0.1,30.0
27.083333333333343,-180.0,0.2804966836900705,0.1,30.0
32.5,-180.0,0.2835005985428639,0.1,30.0
37.91666666666667,-180.0,0.2835271042168477,0.1,30.0
43.33333333333334,-180.0,0.27858304318391713,0.1,30.0
48.75,-180.0,0.281716624469344,0.1,30.0
54.16666666666667,-180.0,0.27695278340020346,0.1,30.0
59.58333333333334,-180.0,0.27279890051352174,0.1,30.0
65.0,-180.0,0.27499797432324724,0.1,30.0
-65.0,-167.6206896551724,0.27962407881879303,0.1,30.0
-59.583333333333336,-167.6206896551724,0.2804115934703776,0.1,30.0
-54.166666666666664,-167.6206896551724,0.28810475377693023,0.1,30.0
-48.75,-167.6206896551724,0.29051972085495825,0.1,30.0
-43.33333333333333,-167.6206896551724,0.28611263853838653,0.1,30.0
-37.916666666666664,-167.6206896551724,0.28852173499797384,0.1,30.0
-32.5,-167.6206896551724,0.28647107172065733,0.1,30.0
-27.08333333333333,-167.6206896551724,0.28332908379115185,0.1,30.0
-21.666666666666664,-167.6206896551724,0.2806948472909486,0.1,30.0
-16.25,-167.6206896551724,0.2798014357489914,0.1,30.0
-10.833333333333329,-167.6206896551724,0.279912064307815,0.1,30.0
-5.416666666666664,-167.6206896551724,0.28003900359826395,0.1,30.0
0.0,-167.6206896551724,0.27937569495971004,0.1,30.0
5.416666666666671,-167.6206896551724,0.2784698641532912,0.1,30.0
10.833333333333343,-167.6206896551724,0.27761829603568067,0.1,30.0
16.25,-167.6206896551724,0.2772005218593838,0.1,30.0
21.66666666666667,-167.6206896551724,0.27721205237890745,0.1,30.0
27.083333333333343,-167.6206896551724,0.2784217378488967,0.1,30.0
32.5,-167.6206896551724,0.2825849618332138,0.1,30.0
37.91666666666667,-167.6206896551724,0.2833729722112973,0.1,30.0
43.33333333333334,-167.6206896551724,0.2787160870851567,0.1,30.0
48.75,-167.6206896551724,0.2821999904354179,0.1,30.0
54.16666666666667,-167.6206896551724,0.27736453255533233,0.1,30.0
59.58333333333334,-167.6206896551724,0.27259434305782515,0.1,30.0
65.0,-167.6206896551724,0.2747604864238583,0.1,30.0
-65.0,-155.24137931034483,0.2794637996172875,0.1,30.0
-59.583333333333336,-155.24137931034483,0.28051379030904566,0.1,30.0
-54.166666666666664,-155.24137931034483,0.2876457734108876,0.1,30.0
-48.75,-155.24137931034483,0.28917181118569735,0.1,30.0
-43.33333333333333,-155.24137931034483,0.2864978840359157,0.1,30.0
-37.916666666666664,-155.24137931034483,0.2881883847535328,0.1,30.0
-32.5,-155.24137931034483,0.2850724254014785,0.1,30.0
-27.08333333333333,-155.24137931034483,0.28076882481054033,0.1,30.0
-21.666666666666664,-155.24137931034483,0.27947140118847513,0.1,30.0
-16.25,-155.24137931034483,0.278458340521344,0.1,30.0
