lon,lat,type
16.807141568586523,26.823555450862116,corona
255.6238496308103,64.81754828212944,corona
278.85933359388065,-14.309154301332917,corona
301.71711518005196,-4.333220541911388,corona
45.90369725473052,6.710430249454092,corona
354.7496447689858,-3.8734268843240045,corona
169.63480487695767,-2.2333062338725256,corona
40.520187203806834,10.526436048551957,corona
350.0814360578784,-68.0679577081719,corona
358.1392177942964,3.8188807348985563,corona
199.71658746797704,48.74065684264917,corona
88.9025744174775,69.06356710980994,corona
96.84922546422673,52.33947916326805,corona
202.74651397943043,-32.42076115915078,corona
81.91979129705555,-61.51276127043076,corona
73.80042773483889,-0.1763507255981409,corona
129.45793532827372,-38.825617745980715,corona
225.73740504984647,-12.187311651612582,corona
171.45507496913524,-1.4051639713152895,corona
258.8985183106491,-30.28961204904298,corona
98.99466260813912,59.32829127935803,corona
266.6084179837759,63.96522076393633,corona
214.39066092633507,-14.554727910467449,corona
240.2434295149972,-5.452042235738716,corona
47.94943042673123,8.420198744925102,corona
46.13026590483605,-7.879980248118272,corona
97.8357772315314,61.65957159299775,corona
339.39478503844043,-3.8935358154880078,corona
94.1312964820033,-14.538523981096482,corona
252.29334671977395,65.00525180800851,corona
203.82667192414567,76.26698439873628,corona
73.81959434183598,-43.67692834107264,corona
291.9171520178226,13.395847638436237,corona
329.7561268628449,65.38566175798927,corona
134.55778098052852,21.13872440805946,corona
122.56371949927193,-4.493389468655934,corona
127.82945713513284,-38.730996615138196,corona
151.1482085770717,54.30733435070742,corona
76.24899023428637,-68.84769644450972,corona
171.45507496913524,-1.4051639713152895,corona
219.2169045978696,65.20056342683766,corona
65.50995611336924,-4.088086934304783,corona
257.59008441338244,7.072475662994535,corona
21.935086940430466,-45.49535575185106,corona
280.482699392013,-14.54868573962851,corona
130.28706789805068,-37.45360568574564,corona
109.90745160859943,-14.78570266270853,corona
127.01037201163366,-29.049012915285125,corona
171.39455589981358,-14.326110114716556,corona
90.47256310402145,-4.709154472494049,corona
64.76549964241941,-5.313242901182932,corona
35.32205874906642,10.87283969802256,corona
289.7860206807573,79.91401447453471,corona
25.440357266367684,13.878357111732612,corona
107.7577926949939,58.31872608108985,corona
203.8165947901336,39.96924188565727,corona
352.1603360653732,4.984737991761321,corona
260.3578509267133,16.15772457329099,corona
274.35855118892727,64.29245396072169,corona
108.23976215513281,-4.076601724159161,corona
253.94410765017054,-10.043311455371466,corona
333.1218582760223,-5.403784031769035,corona
319.11880873999723,51.08540945540251,corona
223.0941710870051,-14.67369324726699,corona
209.70944669859665,26.38634167076664,corona
10.713577270677202,14.366888124617006,corona
145.0144287788375,-35.129926090315344,corona
56.63357012130239,-37.961389468794096,corona
95.84861007936685,56.461984791579155,corona
100.73299183077954,69.96916375615346,corona
99.88543623199713,59.54575597111345,corona
41.45692584730773,-60.75303428274371,corona
22.564207807717704,-36.04446502309064,corona
129.92555850813395,-26.15527937017658,corona
48.998670630216004,-6.304273275022439,corona
84.18545784087578,18.58558021812216,corona
331.306382635513,-5.136015153749014,corona
329.1955188120814,-5.101134309657823,corona
48.47792745363101,13.640904262330324,corona
19.26879487020971,43.542023878317295,corona
62.907024902278316,-69.30766166812026,corona
311.574339715064,29.449721402891072,corona
291.43914210518363,13.131948990916428,corona
116.71102631503973,-66.67645647277457,corona
24.21896571996659,20.089315775039125,corona
237.99797597628822,-26.04649398266986,corona
81.44449568028386,21.91707178309673,corona
356.8985740758874,6.053945765422483,corona
130.26872074071366,60.99900239146355,corona
162.4656492194367,-16.75025131395745,corona
257.0006965362553,30.737959159130924,corona
84.91054525449668,-46.19960826708036,corona
337.7954874991206,65.22257022494354,corona
56.7584150936477,-14.800837856169856,corona
99.36332547762092,61.561632068770834,corona
171.33326857600676,-16.240780567837206,corona
5.024522585371401,-38.26121254533529,corona
111.84509565193171,14.30382504880194,corona
290.3476105550164,-53.09085151576009,corona
358.88679901229403,-67.94170271447408,corona
136.1388129867142,-33.97949156677506,corona
104.73406594818118,-5.041530901407242,corona
108.54902609046763,60.06664785934048,corona
272.8862753693984,68.77901644784437,corona
125.4586857407259,-28.515472629725757,corona
212.4807928711649,-13.85702675608615,corona
22.393482301801356,-8.621569144600599,corona
50.360832647302786,-36.307392190354335,corona
136.77638539258783,-32.96781007245089,corona
113.25576429641201,-48.467604777702974,corona
327.4000762031565,-44.06686219943643,corona
97.31437843255135,60.324911634894804,corona
86.27845444755391,-46.3418934596788,corona
356.5362718325459,-1.258330889032095,corona
38.25325176609391,16.935023259586828,corona
312.5063721891376,8.25894392961581,corona
143.3913030601728,-32.929283985636374,corona
255.0618024496979,62.32937898150131,corona
9.813777811786222,-7.268790827380329,corona
98.32621502967856,22.90681455292298,corona
41.52848979526258,-62.10200800981637,corona
312.2076405361208,8.084083102099441,corona
257.67229755951024,38.271359076367645,corona
336.70366509137085,-14.658494300533938,corona
171.0297100526348,-13.74914686840848,corona
139.65624684178792,-33.199122851223215,corona
298.61973494625846,-0.8379275908147719,corona
151.8302529142809,-4.60478178281312,corona
7.7583222524757725,-8.446464758729604,corona
299.5009047603891,-0.5272047381999556,corona
28.72399285566841,-45.43917887713198,corona
16.4432628386778,42.01820850382353,corona
322.93654102897875,62.24108445371205,corona
47.033343722875316,8.515018901759547,corona
210.50749413905686,-28.390868940285856,corona
204.29446627477625,26.943645875511876,corona
204.27502172576496,49.2132426148431,corona
354.81869708284995,-65.92100205675723,corona
140.3459266881062,-28.565200269066978,corona
47.594908677388,18.418157017154527,corona
34.90012821656708,-14.459675269950175,corona
318.1943484184096,29.005326397224664,corona
139.9649180275989,-27.004898937034397,corona
38.3236959380164,19.548728965835352,corona
4.950781578606156,-4.039020013480041,corona
125.4586857407259,-28.515472629725757,corona
246.36692518844347,-13.972064778673001,corona
142.53945629878206,-36.498114985437134,corona
179.2648167424432,-4.664772973324503,corona
354.57269402742634,-0.9050876877368523,corona
162.4656492194367,-16.75025131395745,corona
16.807141568586523,26.823555450862116,corona
44.13037678123162,5.542343347964177,corona
139.65624684178792,-33.199122851223215,corona
350.33597941357755,4.409582310742735,corona
14.074569961003322,14.026460480264731,corona
208.6408698440588,26.68500080427647,corona
227.71975642502653,-11.17445730019275,corona
356.5362718325459,-1.258330889032095,corona
246.355410112068,29.70539984086419,corona
39.197684907802945,10.57407184741065,corona
129.40734678912122,62.76716232727084,corona
39.045399883954445,18.73007614794099,corona
25.82724334829462,-48.23192290101727,corona
82.56605063762123,22.212262700390852,corona
45.64352415717149,17.677381314371587,corona
253.3593691264156,-14.856885198579882,corona
68.18089489839011,-33.86842683236412,corona
62.26133131295537,-5.1601943739438525,corona
201.53491633666928,-32.64245219307808,corona
334.56462178986936,64.45290620648588,corona
78.00450769249328,-43.84249785026071,corona
43.89744933665429,8.112087150586177,corona
94.35143128506648,9.71285215887346,corona
127.58432970960517,-29.98095196641438,corona
47.00116283193786,8.303211639170314,corona
282.39273172074485,68.39709277066633,corona
224.67984635553097,2.170670810003344,corona
295.53652957303916,54.95095341820199,corona
219.9741194385387,-5.295401104294854,corona
21.731687386779722,78.35236968439203,corona
51.10936214625302,-28.888844230249383,corona
139.17932177299326,-40.457620692919036,corona
171.8705044777117,45.61054453004856,corona
152.61919449752853,16.20206588838046,corona
64.91409952044079,-4.668992691949484,corona
356.97389887455637,5.09915763356382,corona
80.32917373797984,-4.813258982235979,corona
63.40190080953872,17.68862843563771,corona
163.091548510665,-16.125685404167527,corona
265.2755845377695,-41.86340594338187,corona
46.13026590483605,-7.879980248118272,corona
303.2501086958888,-0.2283335090106533,corona
351.23468253521554,0.6654331651709953,corona
42.62075592362954,12.639274657477088,corona
356.3618546730539,-4.568215063652417,corona
315.1136656796063,75.08641950373605,corona
173.75938737868267,-22.21299463675205,corona
53.004150278287554,-13.739889127518758,corona
56.29410568841076,-39.50734668420061,corona
125.742689788537,-35.16898386690857,corona
114.25919761851905,-49.80336195333372,corona
289.7860206807573,79.91401447453471,corona
77.28647322245202,-42.830607806574704,corona
300.3857972607122,2.864322133977609,corona
271.0966507842138,77.25783851923997,corona
305.05961106966373,31.201780614050634,corona
124.2503914871126,-30.585945703813856,corona
348.0202324716137,11.196358594090228,corona
177.45171048605536,-4.57888343327275,corona
128.91795643570055,-39.92130632730153,corona
127.95405686992605,64.97436761747598,corona
85.4882263257813,-4.257087671528893,corona
255.35330335788788,8.189622333641225,corona
345.92384988724905,-14.398702650218702,corona
266.9255741315893,7.285228946104738,corona
48.63315513192261,-4.8985445526521545,corona
269.76700935207714,77.06278805279992,corona
291.4737600092359,-50.70168756834357,corona
251.72183481317484,-14.027717798144828,corona
21.301134244921887,4.472709763004488,corona
54.419758867902104,-46.658925167698555,corona
43.358823080080285,-4.500360212803798,corona
90.95813541874986,62.59101888919143,corona
299.4725001644128,55.60395561873203,corona
87.71525612417908,-68.74452177360328,corona
152.1505121980941,15.179450306981337,corona
42.88135152345258,17.011394559919523,corona
40.438577921148166,13.243432097057038,corona
208.0140189981224,76.22336678864671,corona
55.37140439347027,-47.17825508932738,corona
42.17561090804147,-5.132167596131396,corona
274.99747772120367,-5.0404959741565705,corona
121.19212984717231,-33.99267833294934,corona
292.74425682429853,-4.087510323933458,corona
227.17292189467628,11.090129788404496,corona
153.91539653614723,-35.32295036890308,corona
125.59171568510197,-14.740158234222534,corona
206.80578481682022,65.94203018404814,corona
275.5898114102958,-13.56052656704712,corona
51.90599614534258,-4.213861518171967,corona
143.07380113159616,-4.753733508332829,corona
149.67406494626405,18.715111573362876,corona
209.35142511208983,-4.1319498171860545,corona
125.9455967066431,-34.99907197693029,corona
7.0240388216305405,47.061794950457966,corona
56.7584150936477,-14.800837856169856,corona
212.08765652007787,-14.255727136423467,corona
177.5554953487213,-4.630231373764957,corona
282.11416676589954,-45.776972943579175,corona
51.15540890824883,10.95583814195281,corona
34.00081587886045,-10.014035506335347,corona
7.664253895679784,-1.4937762943530117,corona
242.21700240571573,-6.898834161050786,corona
171.39455589981358,-14.326110114716556,corona
149.67406494626405,18.715111573362876,corona
283.95929332547473,62.09777174285382,corona
188.90437271787147,-13.704026786559751,corona
97.03097957647125,-4.198483157051214,corona
41.119324838229474,7.712109345362563,corona
224.7465043969853,-13.783163987431607,corona
319.4937930483933,37.17144408988648,corona
218.80517201709657,-14.417693002754689,corona
262.3564585206888,62.80758257989943,corona
336.0861221121225,65.33943839978069,corona
79.79179944400816,15.977237766087441,corona
256.5462671805953,7.267393911341415,corona
139.54260435319293,70.99296708920123,corona
117.81481784617519,16.12402268299276,corona
108.54902609046763,60.06664785934048,corona
224.7465043969853,-13.783163987431607,corona
48.204015911657436,14.475702489810558,corona
305.74539477236226,79.84892986847531,corona
136.1388129867142,-33.97949156677506,corona
298.0574190764102,-1.4675774084738578,corona
259.80654120418603,31.72150939638732,corona
238.7558152296674,26.071908412139805,corona
155.22689462436847,52.94194469176446,corona
98.91128755400392,25.80985054526242,corona
84.18545784087578,18.58558021812216,corona
70.52371818443225,-43.573016041192275,corona
125.18127131306899,19.27756436346351,corona
111.84509565193171,14.30382504880194,corona
257.29116224855443,-8.218068236708206,corona
79.578804073362,21.775625049526667,corona
353.81859201133074,-66.66774090629706,corona
135.32679336956372,-4.013410655616056,corona
35.72834441514574,18.13009710803034,corona
349.85621673637405,-4.198642355311705,corona
279.87108403135096,-46.12218078373195,corona
285.71343038976113,-4.7021718562141785,corona
19.26879487020971,43.542023878317295,corona
90.95813541874986,62.59101888919143,corona
47.7062164883352,13.549544353272907,corona
51.8016797581556,-28.174747000164963,corona
135.00821199329636,19.189644599579637,corona
142.9781919591137,-33.90864354657192,corona
81.54833857341657,60.51539655446355,corona
33.66004328334268,-27.329131736080605,corona
263.98995988304034,-46.34116942054727,corona
4.957409189291831,-5.318736852196523,corona
275.1820553691879,78.41833118103419,corona
205.80525205351597,-4.462628096636934,corona
127.82945713513284,-38.730996615138196,corona
141.16674747053196,-36.30302745164858,corona
242.1753686030691,-4.218838127437635,corona
227.1895941102569,14.744059571846478,corona
230.476433775091,-4.645718619517922,corona
59.56045056090279,-68.87776656060637,corona
19.26879487020971,43.542023878317295,corona
205.791717037511,48.474399520684145,corona
171.33326857600676,-16.240780567837206,corona
300.70191279852946,77.65402592458925,corona
297.56217341946126,-48.664683965188416,corona
32.69560320715311,-11.240232519141877,corona
95.08409984109538,-29.911270670956092,corona
292.9783526427049,55.57729734891403,corona
190.3136757293247,-14.6422662263477,corona
239.3760162884961,29.170247174301423,corona
125.30721693276708,18.568269681206772,corona
24.27064793591685,-4.842720877567501,corona
322.8534653976901,58.16603184818307,corona
18.548032845527572,42.790313167168335,corona
328.7811665824761,66.19392209848606,corona
346.98527781393716,-67.65275810592402,corona
298.49734766734184,-37.045395565966,corona
204.012645412607,76.32744169264554,corona
300.52106891281096,-4.027070148333365,corona
21.10142523600359,-45.80452814364828,corona
154.25620595702443,24.82124337446602,corona
264.36389951284946,-14.80815682427771,corona
308.99746545806727,-4.6232767191021935,corona
120.6540636201091,-4.221782601227304,corona
96.84922546422673,52.33947916326805,corona
251.73652683520976,65.55110564489952,corona
130.28706789805068,-37.45360568574564,corona
23.48384330768799,13.153091049605393,corona
197.69711700076,63.42240892085515,corona
3.441625531180549,-5.0847514106071685,corona
297.13313234981393,77.77504092613539,corona
134.55778098052852,21.13872440805946,corona
101.65158033008241,-73.14356257115261,corona
340.12320351582133,-14.356107336125085,corona
154.0861169222262,53.11700010262494,corona
282.24388550370975,68.8047415596261,corona
46.934622680436156,34.01310206243086,corona
350.06816940239287,-5.046421808914005,corona
124.09893963575057,-14.649422159101526,corona
281.7637853986448,76.39952862936654,corona
5.075387823204252,-34.539709439764316,corona
194.32655438147484,-27.38088514226054,corona
300.81216720079453,-25.893158011352774,corona
269.371924536993,47.70118042620085,corona
87.14771014700518,-68.28031322478827,corona
39.045399883954445,18.73007614794099,corona
117.06341944420329,-5.200235750179999,corona
254.51530718819038,-7.969504987836558,corona
47.14423091607049,-15.545853990954825,corona
235.0907148883572,-6.307875813856242,corona
49.31348200770225,-9.100001286155518,corona
112.69726552530975,-14.365545078747822,corona
23.796340856721436,4.549120313291212,corona
150.13105204484305,-3.100118034537843,corona
31.68876762790644,-27.179783593987047,corona
83.94853708428391,-5.0428948948336085,corona
301.1557117334926,-1.694451829961011,corona
245.0644910942294,61.26084502155295,corona
83.94853708428391,-5.0428948948336085,corona
194.7328407595529,-27.128423342844854,corona
50.35629299240085,-45.52755323696948,corona
7.0240388216305405,47.061794950457966,corona
19.94353245023025,-10.583556193343007,corona
269.76700935207714,77.06278805279992,corona
288.53688768585823,-4.714238545050989,corona
305.5441122270983,-14.617942733392574,corona
306.1959617920787,-45.906379686413345,corona
128.09806921248787,-27.59041449144236,corona
350.87337962696256,5.894657124863116,corona
114.1814144628879,-4.830453816932291,corona
291.4737600092359,-50.70168756834357,corona
270.18246071116636,-14.650735482260956,corona
353.6670146161548,-2.5291817496428166,corona
93.15558787596339,-4.884931905769861,corona
95.08409984109538,-29.911270670956092,corona
209.70944669859665,26.38634167076664,corona
256.36724419849685,8.316443050082015,corona
320.79506311059004,-14.80742586907369,corona
206.06206700031825,29.87265370459987,corona
334.16218001070933,49.75080865494249,corona
122.11197384492574,-26.55229555308685,corona
84.69061995382489,20.89215236878421,corona
243.20888811974126,-8.373547435495738,corona
246.74414956796028,30.056299810614973,corona
13.906416982332356,39.00956897349154,corona
47.2291506764447,-12.74410048075574,corona
279.81316840293323,-46.090412011885874,corona
117.81481784617519,16.12402268299276,corona
202.76720690826377,-18.301798367690907,corona
6.512018751464512,48.70565409288635,corona
300.3857972607122,2.864322133977609,corona
315.6674151647051,3.9022392694642747,corona
134.8614573977965,70.85899519663583,corona
318.02310454051786,-3.943648533198555,corona
210.78722388954705,-10.807854305913132,corona
13.417486207832534,39.879590910615335,corona
334.21703998908816,-4.3323322809117,corona
130.91494061256282,-14.866293284628227,corona
355.39500897944436,-14.363626739676306,corona
257.728476496577,54.54805599267728,corona
255.6238496308103,64.81754828212944,corona
342.46377048107036,-4.598820802818707,corona
66.02153131832272,14.500128026471685,corona
103.72576366813253,-14.292410693393457,corona
130.26872074071366,60.99900239146355,corona
57.71139169831714,-15.340378399606195,corona
217.16225198144386,37.95275978425988,corona
305.97329090659224,30.641780328237516,corona
305.74539477236226,79.84892986847531,corona
43.439821641025326,4.283784845375564,corona
44.76918344325256,13.831355512061421,corona
256.4748192029668,52.57456995803693,corona
201.7847487361252,22.177144701719854,corona
27.899713182898143,-47.51165095661508,corona
154.85934470720707,18.588249470112984,corona
205.47879705135247,48.07068801731842,corona
20.745955177506826,6.63478030302845,corona
83.73022878955527,-72.33603594705134,corona
327.4000762031565,-44.06686219943643,corona
135.8646099187668,-4.829605912206944,corona
23.796340856721436,4.549120313291212,corona
249.9443213485949,66.83550606054955,corona
216.08851734819322,36.484381619627655,corona
71.54029687534681,-40.030584008920265,corona
75.23993694703012,-44.458634585285154,corona
322.93654102897875,62.24108445371205,corona
28.634635450404655,-45.004526871533955,corona
264.203298431961,-45.58875788498774,corona
64.61953129039533,-70.87130687466303,corona
279.1355841986307,2.8815292152379186,corona
9.096431337228452,10.20566361748591,corona
196.39293440373933,-19.62804358833138,corona
37.690576914817754,12.060928525156982,corona
126.73462798176449,-29.917974429754118,corona
292.9783526427049,55.57729734891403,corona
274.35855118892727,64.29245396072169,corona
47.94943042673123,8.420198744925102,corona
101.65846339802681,70.02156846318401,corona
347.33426893288424,-17.171515721537,corona
80.74491484802607,-4.148412342626926,corona
33.57173345625236,-7.639194637426002,corona
136.6210272804385,22.552772189706104,corona
142.67244521505947,-4.0291427983353145,corona
282.39273172074485,68.39709277066633,corona
281.0752791628868,66.8520843715233,corona
224.43880975300905,44.667204011809105,corona
32.14543731410152,-11.708235228256576,corona
181.6039228159054,-13.757132112863587,corona
75.76511847666387,-41.410155035413915,corona
323.716295005488,64.80129859380843,corona
310.7586602781294,28.059455801525957,corona
47.26635518390166,17.761917107492394,corona
136.09515838591994,-0.02629421900012119,corona
10.56050131837584,12.97736210736798,corona
28.051568383006842,76.15045954489916,corona
277.6912652434364,-37.86634804578579,corona
38.54988097982431,-14.436982403327399,corona
21.82501339882773,43.124993781805415,corona
212.70181086006014,-20.840226926820804,corona
81.70527823744665,42.119383394123844,corona
276.2525268879216,77.17216041076132,corona
213.39706242977596,-6.335387143885242,corona
134.555043080007,-31.161621854260346,corona
244.97782885518365,-3.960579853164262,corona
259.80654120418603,31.72150939638732,corona
355.39500897944436,-14.363626739676306,corona
121.19212984717231,-33.99267833294934,corona
167.83061309336864,-55.39940736271859,corona
291.92941607691137,-52.800335242489254,corona
44.10681380736102,7.792650667888651,corona
80.05649374746038,-68.06424944662452,corona
72.5505298946804,12.80437532791737,corona
258.8930491661166,-32.75862509415077,corona
81.98501671280002,-61.051591971742155,corona
168.23564852309144,-19.201535794615005,corona
136.77638539258783,-32.96781007245089,corona
246.44329771699012,-5.359897884344704,corona
342.7063776453635,-5.503135656637383,corona
136.96827607471843,-31.905611534731328,corona
257.46780547433434,64.00767367087401,corona
244.95718852494235,-7.726222362321636,corona
37.5679915778737,30.50446995708309,corona
216.08851734819322,36.484381619627655,corona
256.5462671805953,7.267393911341415,corona
83.78661599185409,-68.10243021647699,corona
354.6270399022192,6.007145127654439,corona
251.4797972160577,-10.106668043523229,corona
337.51384890192134,65.35606654006507,corona
255.6238496308103,64.81754828212944,corona
248.5205837866083,-4.916266531456415,corona
83.89791151128127,18.76961386928332,corona
343.6935819515757,16.054833827281755,corona
355.3861989294557,-66.57880989731585,corona
305.05961106966373,31.201780614050634,corona
106.55799484769732,57.291142451093734,corona
194.79850410318392,-14.142284090278956,corona
349.7536757509759,-70.21316981251897,corona
14.799916118472607,13.594375783035389,corona
227.1895941102569,14.744059571846478,corona
357.2203591243093,-0.8211570108633737,corona
117.81481784617519,16.12402268299276,corona
31.68876762790644,-27.179783593987047,corona
32.330682425084014,15.85327632956458,corona
51.15540890824883,10.95583814195281,corona
57.71139169831714,-15.340378399606195,corona
135.9468841985866,-35.68312799220733,corona
18.144994997900096,-16.305226666837235,corona
244.97782885518365,-3.960579853164262,corona
50.360832647302786,-36.307392190354335,corona
351.6455619469562,3.31055020775527,corona
254.8305606143881,-8.436833170187043,corona
261.6753317228542,18.055235850908645,corona
63.78342698375824,-70.62944957018166,corona
125.71215291306058,-26.626750438876115,corona
175.2039666168815,-21.306919000765973,corona
163.04356670743152,-4.569328141464425,corona
123.4873016631909,-24.825487371217598,corona
117.02169975121038,-68.19017239952629,corona
48.115224271667515,-8.686228238705326,corona
154.0861169222262,53.11700010262494,corona
155.92594129263202,-14.461674030572262,corona
82.17821501871686,-14.016562457486053,corona
323.716295005488,64.80129859380843,corona
122.69729948468607,-35.487132749887486,corona
136.1388129867142,-33.97949156677506,corona
302.2049606372131,2.964376669495678,corona
127.75945855651577,-34.268063772720836,corona
256.71701283653294,-8.537457540747994,corona
130.1351072643466,-13.692423613490497,corona
284.7253938044334,-47.36075575108951,corona
301.40895530264794,-44.814302997363676,corona
56.63357012130239,-37.961389468794096,corona
48.998670630216004,-6.304273275022439,corona
113.49167810965562,-13.980607678572085,corona
325.4857985495184,-4.363087444312455,corona
272.7123992171233,3.93710087998204,corona
242.08747122595682,30.312083856894347,corona
327.1862050436248,-42.74492172665661,corona
229.9558746889482,43.95563738853883,corona
9.689510627880813,14.176416639815798,corona
292.9783526427049,55.57729734891403,corona
303.2501086958888,-0.2283335090106533,corona
