iloc,lon,lat,iradius,radius,ratio,ratio_map
1248,20,-89,7,3510000.0,0.0014605212791547412,0.05479610404435264
1248,20,-89,8,4010000.0,0.0017427661719888322,0.06538541947197497
1248,20,-89,9,4510000.0,0.002120483871224275,0.07955670108361793
1248,20,-89,10,5010000.0,0.003451591849641727,0.12949745327987724
1248,20,-89,11,5510000.0,0.006008873551060326,0.22544201511655976
1248,20,-89,12,6010000.0,0.00865231636637429,0.32461918535749645
1248,20,-89,13,6510000.0,0.010990254409178049,0.4123343717578391
1248,20,-89,14,7010000.0,0.012705493105834924,0.47668701038375805
1248,20,-89,15,7510000.0,0.013847320448749686,0.5195262971343451
1248,20,-89,16,8010000.0,0.014992979860187676,0.562509356131527
1248,20,-89,17,8510000.0,0.01541012587089585,0.5781599163326632
1248,20,-89,18,9010000.0,0.015912164233609374,0.5969954832977865
1248,20,-89,19,9510000.0,0.01658338215240513,0.622178359740403
1248,20,-89,20,10010000.0,0.017995214631566742,0.6751477484959771
1248,20,-89,21,10510000.0,0.01890972785049046,0.7094586224348229
1248,20,-89,22,11010000.0,0.020578642529552743,0.7720732681098039
1248,20,-89,23,11510000.0,0.02221368517810205,0.8334170967589237
1248,20,-89,24,12010000.0,0.02319779432554823,0.8703390834523794
1248,20,-89,25,12510000.0,0.02351567104463662,0.8822652402438267
1248,20,-89,26,13010000.0,0.023533289388346618,0.8829262484802703
1248,20,-89,27,13510000.0,0.02389499142712738,0.8964966516184948
1248,20,-89,28,14010000.0,0.023919413213522513,0.8974129126599163
1248,20,-89,29,14510000.0,0.023919413213522513,0.8974129126599163
1248,20,-89,30,15010000.0,0.02416920387331462,0.9067846042460856
1248,20,-89,31,15510000.0,0.02519803969969021,0.9453846546467628
1248,20,-89,32,16010000.0,0.02519975209335354,0.9454489005449087
1248,20,-89,33,16510000.0,0.02576556863005099,0.9666773086875359
1248,20,-89,34,17010000.0,0.026397834448120664,0.9903987731024088
1248,20,-89,35,17510000.0,0.026553736640465366,0.9962479400227339
1248,20,-89,36,18010000.0,0.026653743083131915,0.9999999999999999
1248,20,-89,37,18510000.0,0.026653743083131915,0.9999999999999999
1284,30,-89,0,10000.0,0.0,0.0
1284,30,-89,1,510000.0,0.0,0.0
1284,30,-89,2,1010000.0,0.0,0.0
1284,30,-89,3,1510000.0,0.0,0.0
1284,30,-89,4,2010000.0,0.0,0.0
1284,30,-89,5,2510000.0,0.000501900357398686,0.01883038925652129
1284,30,-89,6,3010000.0,0.0008156876234881006,0.030603117203613944
1284,30,-89,7,3510000.0,0.0014674941412311418,0.05505771315698843
1284,30,-89,8,4010000.0,0.001741903118045865,0.06535303925654799
1284,30,-89,9,4510000.0,0.0021154175481505636,0.07936662184942146
1284,30,-89,10,5010000.0,0.003439360000244269,0.1290385365206323
1284,30,-89,11,5510000.0,0.006058329852055546,0.22729752564808128
1284,30,-89,12,6010000.0,0.008726661883062002,0.32740849402817107
1284,30,-89,13,6510000.0,0.011061307040941116,0.4150001373706259
1284,30,-89,14,7010000.0,0.01274859802368952,0.4783042285628391
1284,30,-89,15,7510000.0,0.013863613947876397,0.5201375996097944
1284,30,-89,16,8010000.0,0.015009233822838983,0.5631191752702728
1284,30,-89,17,8510000.0,0.015418727071856902,0.57848261776091
1284,30,-89,18,9010000.0,0.015905295167294865,0.5967377684134986
1284,30,-89,19,9510000.0,0.016561941723581684,0.6213739538167556
1284,30,-89,20,10010000.0,0.017972274965282992,0.6742870939075316
1284,30,-89,21,10510000.0,0.01889605995637721,0.7089458278877072
1284,30,-89,22,11010000.0,0.020591656851237723,0.7725615418072125
1284,30,-89,23,11510000.0,0.02223877362152524,0.8343583695604564
1284,30,-89,24,12010000.0,0.02320737667302139,0.8706985957146262
1284,30,-89,25,12510000.0,0.02351691205106237,0.8823118005495175
1284,30,-89,26,13010000.0,0.023533289388346618,0.8829262484802703
1284,30,-89,27,13510000.0,0.02389912998694652,0.8966519228614954
1284,30,-89,28,14010000.0,0.023919413213522513,0.8974129126599163
1284,30,-89,29,14510000.0,0.023919413213522513,0.8974129126599163
1284,30,-89,30,15010000.0,0.024145957734384712,0.905912451360939
1284,30,-89,31,15510000.0,0.02519126277582879,0.9451303967798551
1284,30,-89,32,16010000.0,0.02519975209335354,0.9454489005449087
