iloc,lon,lat,iradius,radius,ratio,ratio_map
1176,0,-89,0,10000.0,0.0,0.0
1176,0,-89,1,510000.0,0.0,0.0
1176,0,-89,2,1010000.0,0.0,0.0
1176,0,-89,3,1510000.0,0.0,0.0
1176,0,-89,4,2010000.0,0.00020735270455138935,0.002571456040880536
1176,0,-89,5,2510000.0,0.00192317389067305,0.023849976442478972
1176,0,-89,6,3010000.0,0.002752230681529561,0.034131410184533924
1176,0,-89,7,3510000.0,0.0037591085905139794,0.046618068060971046
1176,0,-89,8,4010000.0,0.0045383499708014224,0.05628172284174399
1176,0,-89,9,4510000.0,0.00552127469651559,0.06847132861099077
1176,0,-89,10,5010000.0,0.008370338266192488,0.10380359853700287
1176,0,-89,11,5510000.0,0.012225346453984636,0.15161095226112686
1176,0,-89,12,6010000.0,0.01644682542335197,0.2039630429691573
1176,0,-89,13,6510000.0,0.020290013158264168,0.2516238069729791
1176,0,-89,14,7010000.0,0.02349204936093269,0.29133341845012045
1176,0,-89,15,7510000.0,0.02544878603778349,0.3155996191682956
1176,0,-89,16,8010000.0,0.027114524156309435,0.3362570412968165
1176,0,-89,17,8510000.0,0.02976256256281836,0.36909632531596204
1176,0,-89,18,9010000.0,0.03334058012056535,0.4134686178459823
1176,0,-89,19,9510000.0,0.03617339199638127,0.4485993446262526
1176,0,-89,20,10010000.0,0.039412738782878765,0.4887716581760935
1176,0,-89,21,10510000.0,0.04272117045405121,0.5298007184195225
1176,0,-89,22,11010000.0,0.04566574047583756,0.5663173984729609
1176,0,-89,23,11510000.0,0.05053660617779395,0.6267227694118742
1176,0,-89,24,12010000.0,0.05461530712326642,0.677304218097927
1176,0,-89,25,12510000.0,0.05767192600687015,0.7152104566971169
1176,0,-89,26,13010000.0,0.060038864417032024,0.7445637177812736
1176,0,-89,27,13510000.0,0.06206259954343976,0.7696607905549426
1176,0,-89,28,14010000.0,0.06456490561748549,0.8006927951008117
1176,0,-89,29,14510000.0,0.06732522791910081,0.83492455239871
1176,0,-89,30,15010000.0,0.06920593778083242,0.8582479170278642
1176,0,-89,31,15510000.0,0.07175612313253754,0.8898736898490814
1176,0,-89,32,16010000.0,0.07299739383302083,0.9052671376848905
1176,0,-89,33,16510000.0,0.07627094969843617,0.9458636904209362
1176,0,-89,34,17010000.0,0.07832870622164154,0.9713826748668148
1176,0,-89,35,17510000.0,0.07900353227593052,0.979751437346182
1176,0,-89,36,18010000.0,0.08011739394580253,0.9935648396159741
1176,0,-89,37,18510000.0,0.08063619386868273,0.9999986654905144
1212,10,-89,0,10000.0,0.0,0.0
1212,10,-89,1,510000.0,0.0,0.0
1212,10,-89,2,1010000.0,0.0,0.0
1212,10,-89,3,1510000.0,0.0,0.0
1212,10,-89,4,2010000.0,0.00018506108299840707,0.0022950095627530583
1212,10,-89,5,2510000.0,0.0018724913434057684,0.0232214438047223
1212,10,-89,6,3010000.0,0.0027530725289644925,0.03414185023968892
1212,10,-89,7,3510000.0,0.0037141036135191667,0.04605994502990964
1212,10,-89,8,4010000.0,0.004534693164378757,0.05623637345994433
1212,10,-89,9,4510000.0,0.005515833858703425,0.0684038548093357
1212,10,-89,10,5010000.0,0.008366538915067464,0.10375648140668617
1212,10,-89,11,5510000.0,0.01218302242225142,0.15108607660392112
1212,10,-89,12,6010000.0,0.016398292240783416,0.20336116538203308
1212,10,-89,13,6510000.0,0.02026844465028645,0.25135632808837965
1212,10,-89,14,7010000.0,0.023439933297069348,0.29068710825350036
1212,10,-89,15,7510000.0,0.025441686952257972,0.3155115808357414
1212,10,-89,16,8010000.0,0.02713376498389305,0.3364956537732174
1212,10,-89,17,8510000.0,0.029782169184028887,0.36933947413170637
1212,10,-89,18,9010000.0,0.033322631358914015,0.4132460287474967
1212,10,-89,19,9510000.0,0.03620764392789187,0.44902411524299146
1212,10,-89,20,10010000.0,0.039421975563187,0.48888620683642225
1212,10,-89,21,10510000.0,0.042740228677548474,0.5300370663564664
1212,10,-89,22,11010000.0,0.04564967637661478,0.5661181817563182
1212,10,-89,23,11510000.0,0.05045386433895349,0.6256966578799307
1212,10,-89,24,12010000.0,0.05455632623764204,0.6765727747586011
1212,10,-89,25,12510000.0,0.05766492019155979,0.7151235750423052
1212,10,-89,26,13010000.0,0.06006490545569867,0.744886662139945
1212,10,-89,27,13510000.0,0.06209061596440101,0.7700082323453958
1212,10,-89,28,14010000.0,0.06458078394657521,0.8008897080147048
1212,10,-89,29,14510000.0,0.06731571848009549,0.8348066223990578
1212,10,-89,30,15010000.0,0.06922940358559428,0.8585389249775294
1212,10,-89,31,15510000.0,0.0717935664213807,0.8903380376447587
1212,10,-89,32,16010000.0,0.07295786269970114,0.9047768977731532
1212,10,-89,33,16510000.0,0.07632078783231092,0.9464817511821677
1212,10,-89,34,17010000.0,0.07831979918087333,0.9712722154260309
1212,10,-89,35,17510000.0,0.07902464320234916,0.9800132415960241
1212,10,-89,36,18010000.0,0.08015109369032714,0.9939827623617681
1212,10,-89,37,18510000.0,0.08063619386868273,0.9999986654905144
1248,20,-89,0,10000.0,0.0,0.0
1248,20,-89,1,510000.0,0.0,0.0
1248,20,-89,2,1010000.0,0.0,0.0
1248,20,-89,3,1510000.0,0.0,0.0
1248,20,-89,4,2010000.0,0.00015990681525045294,0.001983062371640476
1248,20,-89,5,2510000.0,0.0018257688004583452,0.02264202061577771
1248,20,-89,6,3010000.0,0.0027614634861668473,0.03424590954112629
1248,20,-89,7,3510000.0,0.0036739864123276366,0.04556243707808251
1248,20,-89,8,4010000.0,0.00453457673188984,0.056234929538450135
