region,iloc,lon,lat,iradius,radius,ratio,ratio_map
rift,32,101,-69,8,4010000.0,0.007545850162700616,0.07479643262220012
rift,32,101,-69,9,4510000.0,0.011561702429540733,0.11460260648212676
rift,32,101,-69,10,5010000.0,0.017022177385946927,0.16872825678736347
rift,32,101,-69,11,5510000.0,0.023059497200826236,0.22857174360670413
rift,32,101,-69,12,6010000.0,0.030210014241597295,0.2994495313340068
rift,32,101,-69,13,6510000.0,0.036370365582771055,0.3605125386935745
rift,32,101,-69,14,7010000.0,0.040255473795944435,0.3990227434327285
rift,32,101,-69,15,7510000.0,0.046762147030977995,0.4635185836263909
rift,32,101,-69,16,8010000.0,0.052990157580672034,0.5252522466870716
rift,32,101,-69,17,8510000.0,0.05939842359274702,0.5887726488501802
rift,32,101,-69,18,9010000.0,0.06647699653181384,0.6589373078988502
rift,32,101,-69,19,9510000.0,0.07314549449929827,0.7250371969983864
rift,32,101,-69,20,10010000.0,0.0797504065704231,0.7905068061281065
rift,32,101,-69,21,10510000.0,0.08450601559964876,0.8376456417347627
rift,32,101,-69,22,11010000.0,0.08636058083124863,0.856028575453021
rift,32,101,-69,23,11510000.0,0.08722184093036842,0.8645656099269401
rift,32,101,-69,24,12010000.0,0.08839688193787468,0.8762129225095172
rift,32,101,-69,25,12510000.0,0.0901417135867816,0.8935081483688445
rift,32,101,-69,26,13010000.0,0.09323690873307888,0.9241885290046734
rift,32,101,-69,27,13510000.0,0.09667390622074437,0.9582569434928874
rift,32,101,-69,28,14010000.0,0.09896583484834391,0.9809751371321562
rift,32,101,-69,29,14510000.0,0.10048260465624613,0.9960097546098432
rift,32,101,-69,30,15010000.0,0.10088507846737974,0.9999991798763901
rift,32,101,-69,31,15510000.0,0.10088507846737974,0.9999991798763901
rift,32,101,-69,32,16010000.0,0.10088507846737974,0.9999991798763901
rift,32,101,-69,33,16510000.0,0.10088507846737974,0.9999991798763901
rift,32,101,-69,34,17010000.0,0.10088507846737974,0.9999991798763901
rift,32,101,-69,35,17510000.0,0.10088507846737974,0.9999991798763901
rift,32,101,-69,36,18010000.0,0.10088507846737974,0.9999991798763901
rift,32,101,-69,37,18510000.0,0.10088507846737974,0.9999991798763901
rift,33,121,-69,0,10000.0,6.16093712768789e-05,0.0006106881382810218
rift,33,121,-69,1,510000.0,0.0005353514200086107,0.005306542742367717
rift,33,121,-69,2,1010000.0,0.001378626797734993,0.013665307972539993
rift,33,121,-69,3,1510000.0,0.0019726043558151926,0.019552968268479964
rift,33,121,-69,4,2010000.0,0.0023012199472223775,0.0228102916199014
rift,33,121,-69,5,2510000.0,0.0023012199472223775,0.0228102916199014
rift,33,121,-69,6,3010000.0,0.003335288588561224,0.033060249383567074
rift,33,121,-69,7,3510000.0,0.004848944874557174,0.04806400482099898
rift,33,121,-69,8,4010000.0,0.006500475960005821,0.06443441118910244
rift,33,121,-69,9,4510000.0,0.0111937260095372,0.11095512834355978
rift,33,121,-69,10,5010000.0,0.017468572227886794,0.1731530387533631
rift,33,121,-69,11,5510000.0,0.024658206042929284,0.2444185621377628
rift,33,121,-69,12,6010000.0,0.033283691448502614,0.32991662054882975
rift,33,121,-69,13,6510000.0,0.0404431135846394,0.4008826779013112
rift,33,121,-69,14,7010000.0,0.04573561704435199,0.45334335097217393
rift,33,121,-69,15,7510000.0,0.05096610530137202,0.5051893131980383
rift,33,121,-69,16,8010000.0,0.05848508480705022,0.5797193968676145
rift,33,121,-69,17,8510000.0,0.0665880794859608,0.6600383910791654
rift,33,121,-69,18,9010000.0,0.07365163396665926,0.73005418325595
rift,33,121,-69,19,9510000.0,0.08094895183444599,0.8023870990244952
rift,33,121,-69,20,10010000.0,0.08534105781308635,0.8459227976956392
rift,33,121,-69,21,10510000.0,0.08673057574889002,0.8596960614660241
rift,33,121,-69,22,11010000.0,0.08771805149370111,0.8694841783011437
rift,33,121,-69,23,11510000.0,0.08893090139948599,0.8815062625332554
rift,33,121,-69,24,12010000.0,0.09107747489648857,0.9027836582508099
rift,33,121,-69,25,12510000.0,0.09422606101907502,0.9339932641527837
rift,33,121,-69,26,13010000.0,0.09726164246856624,0.96408273829559
rift,33,121,-69,27,13510000.0,0.09924083487519336,0.9837010090400059
rift,33,121,-69,28,14010000.0,0.10025956903896237,0.9937989674671331
rift,33,121,-69,29,14510000.0,0.10088507846737974,0.9999991798763901
rift,33,121,-69,30,15010000.0,0.10088507846737974,0.9999991798763901
rift,33,121,-69,31,15510000.0,0.10088507846737974,0.9999991798763901
rift,33,121,-69,32,16010000.0,0.10088507846737974,0.9999991798763901
rift,33,121,-69,33,16510000.0,0.10088507846737974,0.9999991798763901
rift,33,121,-69,34,17010000.0,0.10088507846737974,0.9999991798763901
rift,33,121,-69,35,17510000.0,0.10088507846737974,0.9999991798763901
rift,33,121,-69,36,18010000.0,0.10088507846737974,0.9999991798763901
rift,33,121,-69,37,18510000.0,0.10088507846737974,0.9999991798763901
rift,34,141,-69,0,10000.0,0.0,0.0
rift,34,141,-69,1,510000.0,0.0,0.0
rift,34,141,-69,2,1010000.0,0.0008979580387865404,0.008900794012271085
rift,34,141,-69,3,1510000.0,0.0019626899925176307,0.019454694516631083
rift,34,141,-69,4,2010000.0,0.0023012199472223775,0.0228102916199014
rift,34,141,-69,5,2510000.0,0.0023012199472223775,0.0228102916199014
rift,34,141,-69,6,3010000.0,0.0023012199472223775,0.0228102916199014
rift,34,141,-69,7,3510000.0,0.0024711517815268614,0.02449470023137233
rift,34,141,-69,8,4010000.0,0.005323356901419409,0.05276650042285478
rift,34,141,-69,9,4510000.0,0.00973545046127102,0.09650032120603554
rift,34,141,-69,10,5010000.0,0.016239628224225547,0.16097142563034192
rift,34,141,-69,11,5510000.0,0.024098896317035625,0.23887453842595696
rift,34,141,-69,12,6010000.0,0.03304339500597816,0.3275347396096246
rift,34,141,-69,13,6510000.0,0.04303601170154052,0.4265841595256977
rift,34,141,-69,14,7010000.0,0.050789074560385984,0.5034345383741659
rift,34,141,-69,15,7510000.0,0.05797514709415018,0.5746647614107667
rift,34,141,-69,16,8010000.0,0.06795063461953113,0.6735443925295906
rift,34,141,-69,17,8510000.0,0.07605235758564645,0.7538507811926143
rift,34,141,-69,18,9010000.0,0.08305211478686371,0.8232341981150131
rift,34,141,-69,19,9510000.0,0.08626154579329376,0.8550469143566687
rift,34,141,-69,20,10010000.0,0.08718318760146068,0.8641824680610226
rift,34,141,-69,21,10510000.0,0.08835023274903812,0.8757505235969413
rift,34,141,-69,22,11010000.0,0.08982262147280265,0.8903452242067035
rift,34,141,-69,23,11510000.0,0.09246239419369515,0.9165113391174046
rift,34,141,-69,24,12010000.0,0.0957841660881319,0.9494376075075041
rift,34,141,-69,25,12510000.0,0.09817323781341736,0.9731187088383002
rift,34,141,-69,26,13010000.0,0.09959811658471693,0.9872424784221596
rift,34,141,-69,27,13510000.0,0.1004467775887574,0.9956546273833953
rift,34,141,-69,28,14010000.0,0.10088507846737974,0.9999991798763901
rift,34,141,-69,29,14510000.0,0.10088507846737974,0.9999991798763901
rift,34,141,-69,30,15010000.0,0.10088507846737974,0.9999991798763901
rift,34,141,-69,31,15510000.0,0.10088507846737974,0.9999991798763901
rift,34,141,-69,32,16010000.0,0.10088507846737974,0.9999991798763901
rift,34,141,-69,33,16510000.0,0.10088507846737974,0.9999991798763901
rift,34,141,-69,34,17010000.0,0.10088507846737974,0.9999991798763901
rift,34,141,-69,35,17510000.0,0.10088507846737974,0.9999991798763901
rift,34,141,-69,36,18010000.0,0.10088507846737974,0.9999991798763901
rift,34,141,-69,37,18510000.0,0.10088507846737974,0.9999991798763901
rift,35,161,-69,0,10000.0,0.0,0.0
rift,35,161,-69,1,510000.0,0.0,0.0
rift,35,161,-69,2,1010000.0,0.0,0.0
rift,35,161,-69,3,1510000.0,0.0003304813076685633,0.0032758168170518723
rift,35,161,-69,4,2010000.0,0.0018049946229234377,0.017891576931154986
rift,35,161,-69,5,2510000.0,0.0023012199472223775,0.0228102916199014
rift,35,161,-69,6,3010000.0,0.0023012199472223775,0.0228102916199014
rift,35,161,-69,7,3510000.0,0.0023012199472223775,0.0228102916199014
rift,35,161,-69,8,4010000.0,0.002937956209068751,0.029121787326868754
rift,35,161,-69,9,4510000.0,0.0068104230663483785,0.06750668765313708
rift,35,161,-69,10,5010000.0,0.011925766448013053,0.11821130387747586
rift,35,161,-69,11,5510000.0,0.020325114576930346,0.2014678306901049
rift,35,161,-69,12,6010000.0,0.03199136706763238,0.31710676461535425
rift,35,161,-69,13,6510000.0,0.044141719827973755,0.43754422652880176
rift,35,161,-69,14,7010000.0,0.05687429619760077,0.5637528405356539
rift,35,161,-69,15,7510000.0,0.06956063962926483,0.689503181617029
rift,35,161,-69,16,8010000.0,0.07886070817779475,0.7816878838803197
rift,35,161,-69,17,8510000.0,0.08474112691721565,0.8399761263645841
rift,35,161,-69,18,9010000.0,0.08662431316354632,0.8586427590370667
rift,35,161,-69,19,9510000.0,0.0875612297277355,0.8679297201024212
rift,35,161,-69,20,10010000.0,0.08878710031173358,0.8800808686890681
rift,35,161,-69,21,10510000.0,0.09089548074510252,0.9009796848100081
rift,35,161,-69,22,11010000.0,0.09396879942765077,0.9314432202380027
rift,35,161,-69,23,11510000.0,0.09700152666466769,0.9615044026831976
rift,35,161,-69,24,12010000.0,0.09895734769278991,0.980891010235271
rift,35,161,-69,25,12510000.0,0.09998198395521522,0.9910474718018666
rift,35,161,-69,26,13010000.0,0.10073788694979918,0.9985401792084876
rift,35,161,-69,27,13510000.0,0.10088507846737974,0.9999991798763901
rift,35,161,-69,28,14010000.0,0.10088507846737974,0.9999991798763901
rift,35,161,-69,29,14510000.0,0.10088507846737974,0.9999991798763901
rift,35,161,-69,30,15010000.0,0.10088507846737974,0.9999991798763901
rift,35,161,-69,31,15510000.0,0.10088507846737974,0.9999991798763901
rift,35,161,-69,32,16010000.0,0.10088507846737974,0.9999991798763901
rift,35,161,-69,33,16510000.0,0.10088507846737974,0.9999991798763901
rift,35,161,-69,34,17010000.0,0.10088507846737974,0.9999991798763901
rift,35,161,-69,35,17510000.0,0.10088507846737974,0.9999991798763901
rift,35,161,-69,36,18010000.0,0.10088507846737974,0.9999991798763901
rift,35,161,-69,37,18510000.0,0.10088507846737974,0.9999991798763901
rift,36,-179,-49,0,10000.0,0.0,0.0
rift,36,-179,-49,1,510000.0,0.0,0.0
rift,36,-179,-49,2,1010000.0,0.0,0.0
rift,36,-179,-49,3,1510000.0,0.0,0.0
rift,36,-179,-49,4,2010000.0,0.0,0.0
rift,36,-179,-49,5,2510000.0,0.00027519381053459335,0.002727792742220381
rift,36,-179,-49,6,3010000.0,0.0024111924036755686,0.02390036725777427
rift,36,-179,-49,7,3510000.0,0.00793924625083562,0.07869587713349904
rift,36,-179,-49,8,4010000.0,0.014187493122882882,0.1406301278932166
rift,36,-179,-49,9,4510000.0,0.020135916250397387,0.19959244758844907
rift,36,-179,-49,10,5010000.0,0.026870825670690688,0.26635062430942713
rift,36,-179,-49,11,5510000.0,0.03485249815199411,0.3454670412920057
rift,36,-179,-49,12,6010000.0,0.04475766621034189,0.4436496475342989
rift,36,-179,-49,13,6510000.0,0.0542998520759097,0.5382342797193377
rift,36,-179,-49,14,7010000.0,0.06453693853953982,0.6397069476646166
rift,36,-179,-49,15,7510000.0,0.07394504165164788,0.7329625166667518
rift,36,-179,-49,16,8010000.0,0.08145255726168299,0.8073789672161935
rift,36,-179,-49,17,8510000.0,0.08688915404583096,0.8612679308573772
rift,36,-179,-49,18,9010000.0,0.09181662132848774,0.9101102702437491
rift,36,-179,-49,19,9510000.0,0.09577027764364347,0.9492999416275825
rift,36,-179,-49,20,10010000.0,0.09826648911243906,0.9740430400075946
rift,36,-179,-49,21,10510000.0,0.09916250908569305,0.9829246234094113
rift,36,-179,-49,22,11010000.0,0.09985262782753566,0.9897652601650547
rift,36,-179,-49,23,11510000.0,0.10052364334264638,0.9964165407606488
rift,36,-179,-49,24,12010000.0,0.10088507846737974,0.9999991798763901
rift,36,-179,-49,25,12510000.0,0.10088507846737974,0.9999991798763901
rift,36,-179,-49,26,13010000.0,0.10088507846737974,0.9999991798763901
rift,36,-179,-49,27,13510000.0,0.10088507846737974,0.9999991798763901
rift,36,-179,-49,28,14010000.0,0.10088507846737974,0.9999991798763901
rift,36,-179,-49,29,14510000.0,0.10088507846737974,0.9999991798763901
rift,36,-179,-49,30,15010000.0,0.10088507846737974,0.9999991798763901
rift,36,-179,-49,31,15510000.0,0.10088507846737974,0.9999991798763901
rift,36,-179,-49,32,16010000.0,0.10088507846737974,0.9999991798763901
rift,36,-179,-49,33,16510000.0,0.10088507846737974,0.9999991798763901
rift,36,-179,-49,34,17010000.0,0.10088507846737974,0.9999991798763901
rift,36,-179,-49,35,17510000.0,0.10088507846737974,0.9999991798763901
rift,36,-179,-49,36,18010000.0,0.10088507846737974,0.9999991798763901
rift,36,-179,-49,37,18510000.0,0.10088507846737974,0.9999991798763901
rift,37,-159,-49,0,10000.0,0.0,0.0
rift,37,-159,-49,1,510000.0,0.0,0.0
rift,37,-159,-49,2,1010000.0,0.0,0.0
rift,37,-159,-49,3,1510000.0,0.0,0.0
rift,37,-159,-49,4,2010000.0,0.0,0.0
rift,37,-159,-49,5,2510000.0,0.0,0.0
rift,37,-159,-49,6,3010000.0,0.0001839903761679807,0.00182376054088733
rift,37,-159,-49,7,3510000.0,0.00281249931590634,0.027878225918401237
rift,37,-159,-49,8,4010000.0,0.008546016336587763,0.08471034029637266
rift,37,-159,-49,9,4510000.0,0.018040620972155547,0.17882333493401223
rift,37,-159,-49,10,5010000.0,0.029723347396292277,0.2946255627791783
rift,37,-159,-49,11,5510000.0,0.03942359288705085,0.3907769231460605
rift,37,-159,-49,12,6010000.0,0.04860110402986021,0.48174680447576834
rift,37,-159,-49,13,6510000.0,0.05649270048526864,0.5599703644234917
rift,37,-159,-49,14,7010000.0,0.06415920536739679,0.6359627580570595
rift,37,-159,-49,15,7510000.0,0.07340349560804148,0.7275945712014886
rift,37,-159,-49,16,8010000.0,0.08254511139986813,0.8182086484609671
rift,37,-159,-49,17,8510000.0,0.08976543550108114,0.8897783819571785
rift,37,-159,-49,18,9010000.0,0.09522487598356703,0.9438937782874209
rift,37,-159,-49,19,9510000.0,0.09888345964800221,0.9801586126863683
rift,37,-159,-49,20,10010000.0,0.10016694326936197,0.9928808367084226
rift,37,-159,-49,21,10510000.0,0.10078574531958473,0.9990145638376401
rift,37,-159,-49,22,11010000.0,0.10088507846737974,0.9999991798763901
rift,37,-159,-49,23,11510000.0,0.10088507846737974,0.9999991798763901
rift,37,-159,-49,24,12010000.0,0.10088507846737974,0.9999991798763901
rift,37,-159,-49,25,12510000.0,0.10088507846737974,0.9999991798763901
rift,37,-159,-49,26,13010000.0,0.10088507846737974,0.9999991798763901
rift,37,-159,-49,27,13510000.0,0.10088507846737974,0.9999991798763901
rift,37,-159,-49,28,14010000.0,0.10088507846737974,0.9999991798763901
rift,37,-159,-49,29,14510000.0,0.10088507846737974,0.9999991798763901
rift,37,-159,-49,30,15010000.0,0.10088507846737974,0.9999991798763901
rift,37,-159,-49,31,15510000.0,0.10088507846737974,0.9999991798763901
rift,37,-159,-49,32,16010000.0,0.10088507846737974,0.9999991798763901
rift,37,-159,-49,33,16510000.0,0.10088507846737974,0.9999991798763901
rift,37,-159,-49,34,17010000.0,0.10088507846737974,0.9999991798763901
rift,37,-159,-49,35,17510000.0,0.10088507846737974,0.9999991798763901
rift,37,-159,-49,36,18010000.0,0.10088507846737974,0.9999991798763901
rift,37,-159,-49,37,18510000.0,0.10088507846737974,0.9999991798763901
rift,38,-139,-49,0,10000.0,0.0,0.0
rift,38,-139,-49,1,510000.0,0.0,0.0
rift,38,-139,-49,2,1010000.0,0.0,0.0
rift,38,-139,-49,3,1510000.0,0.0,0.0
rift,38,-139,-49,4,2010000.0,8.30406714095809e-06,8.231207683782108e-05
rift,38,-139,-49,5,2510000.0,0.0008453005667605799,0.008378839431471996
rift,38,-139,-49,6,3010000.0,0.002530949870212676,0.025087434464743867
rift,38,-139,-49,7,3510000.0,0.005801961199938517,0.057510550913524465
rift,38,-139,-49,8,4010000.0,0.010851382209326839,0.10756172741007265
rift,38,-139,-49,9,4510000.0,0.019219778742636896,0.19051145394367816
rift,38,-139,-49,10,5010000.0,0.029041223490340055,0.28786417291965744
rift,38,-139,-49,11,5510000.0,0.04054831485422108,0.40192546029194637
rift,38,-139,-49,12,6010000.0,0.04935838372054512,0.4892531580527923
rift,38,-139,-49,13,6510000.0,0.05475789131298583,0.5427744839634712
rift,38,-139,-49,14,7010000.0,0.05975367182120735,0.5922939618382822
rift,38,-139,-49,15,7510000.0,0.06663769015162749,0.6605301449215917
rift,38,-139,-49,16,8010000.0,0.07584280106535111,0.7517736023707646
rift,38,-139,-49,17,8510000.0,0.08452379559277103,0.837821881658551
rift,38,-139,-49,18,9010000.0,0.09158840065148097,0.907848087438277
rift,38,-139,-49,19,9510000.0,0.09627697163154829,0.9543224244372374
rift,38,-139,-49,20,10010000.0,0.09856957876383465,0.9770473435917228
rift,38,-139,-49,21,10510000.0,0.10052161792702623,0.9963964643133699
rift,38,-139,-49,22,11010000.0,0.10088507846737974,0.9999991798763901
rift,38,-139,-49,23,11510000.0,0.10088507846737974,0.9999991798763901
rift,38,-139,-49,24,12010000.0,0.10088507846737974,0.9999991798763901
rift,38,-139,-49,25,12510000.0,0.10088507846737974,0.9999991798763901
rift,38,-139,-49,26,13010000.0,0.10088507846737974,0.9999991798763901
rift,38,-139,-49,27,13510000.0,0.10088507846737974,0.9999991798763901
rift,38,-139,-49,28,14010000.0,0.10088507846737974,0.9999991798763901
rift,38,-139,-49,29,14510000.0,0.10088507846737974,0.9999991798763901
rift,38,-139,-49,30,15010000.0,0.10088507846737974,0.9999991798763901
rift,38,-139,-49,31,15510000.0,0.10088507846737974,0.9999991798763901
rift,38,-139,-49,32,16010000.0,0.10088507846737974,0.9999991798763901
rift,38,-139,-49,33,16510000.0,0.10088507846737974,0.9999991798763901
rift,38,-139,-49,34,17010000.0,0.10088507846737974,0.9999991798763901
rift,38,-139,-49,35,17510000.0,0.10088507846737974,0.9999991798763901
rift,38,-139,-49,36,18010000.0,0.10088507846737974,0.9999991798763901
rift,38,-139,-49,37,18510000.0,0.10088507846737974,0.9999991798763901
rift,39,-119,-49,0,10000.0,0.0,0.0
rift,39,-119,-49,1,510000.0,0.0,0.0
rift,39,-119,-49,2,1010000.0,0.0,0.0
rift,39,-119,-49,3,1510000.0,0.0,0.0
rift,39,-119,-49,4,2010000.0,0.00033034933743943964,0.003274508693760533
rift,39,-119,-49,5,2510000.0,0.0016030857316733191,0.01589020340072595
rift,39,-119,-49,6,3010000.0,0.0063179233455014925,0.06262490211638416
rift,39,-119,-49,7,3510000.0,0.013268856396271796,0.13152436134011383
rift,39,-119,-49,8,4010000.0,0.020928741324620345,0.20745113626721884
rift,39,-119,-49,9,4510000.0,0.025526388268408143,0.2530242105314729
rift,39,-119,-49,10,5010000.0,0.028014910244435566,0.2776910886559364
rift,39,-119,-49,11,5510000.0,0.03177822966458229,0.3149940911507647
rift,39,-119,-49,12,6010000.0,0.03632696511469706,0.36008234194753863
rift,39,-119,-49,13,6510000.0,0.044512681401760824,0.4412212942893495
rift,39,-119,-49,14,7010000.0,0.05370865326107983,0.5323741630504002
rift,39,-119,-49,15,7510000.0,0.0632311761518166,0.6267638907064077
rift,39,-119,-49,16,8010000.0,0.07054226778598945,0.6992333356356493
rift,39,-119,-49,17,8510000.0,0.07728223632054906,0.7660416596152118
rift,39,-119,-49,18,9010000.0,0.08245699166168094,0.8173351826595145
rift,39,-119,-49,19,9510000.0,0.08718949431837371,0.8642449818820609
rift,39,-119,-49,20,10010000.0,0.09275593691400016,0.9194210110334413
rift,39,-119,-49,21,10510000.0,0.09582695647066097,0.9498617569266822
rift,39,-119,-49,22,11010000.0,0.0980700523474817,0.972095907618552
rift,39,-119,-49,23,11510000.0,0.10025190612788133,0.9937230106961922
rift,39,-119,-49,24,12010000.0,0.10088507846737974,0.9999991798763901
rift,39,-119,-49,25,12510000.0,0.10088507846737974,0.9999991798763901
rift,39,-119,-49,26,13010000.0,0.10088507846737974,0.9999991798763901
rift,39,-119,-49,27,13510000.0,0.10088507846737974,0.9999991798763901
rift,39,-119,-49,28,14010000.0,0.10088507846737974,0.9999991798763901
rift,39,-119,-49,29,14510000.0,0.10088507846737974,0.9999991798763901
rift,39,-119,-49,30,15010000.0,0.10088507846737974,0.9999991798763901
rift,39,-119,-49,31,15510000.0,0.10088507846737974,0.9999991798763901
rift,39,-119,-49,32,16010000.0,0.10088507846737974,0.9999991798763901
rift,39,-119,-49,33,16510000.0,0.10088507846737974,0.9999991798763901
rift,39,-119,-49,34,17010000.0,0.10088507846737974,0.9999991798763901
rift,39,-119,-49,35,17510000.0,0.10088507846737974,0.9999991798763901
rift,39,-119,-49,36,18010000.0,0.10088507846737974,0.9999991798763901
rift,39,-119,-49,37,18510000.0,0.10088507846737974,0.9999991798763901
rift,40,-99,-49,0,10000.0,0.0,0.0
rift,40,-99,-49,1,510000.0,0.0,0.0
rift,40,-99,-49,2,1010000.0,0.0,0.0
rift,40,-99,-49,3,1510000.0,0.0004267005572544176,0.004229567085534714
rift,40,-99,-49,4,2010000.0,0.002195068452302704,0.02175809034816775
rift,40,-99,-49,5,2510000.0,0.006394949367725119,0.06338840411512299
rift,40,-99,-49,6,3010000.0,0.011631146748915749,0.11529095666708047
rift,40,-99,-49,7,3510000.0,0.016617315977773963,0.16471516503695688
rift,40,-99,-49,8,4010000.0,0.02056259956009297,0.20382184371168738
rift,40,-99,-49,9,4510000.0,0.023860119294160938,0.2365077183701524
rift,40,-99,-49,10,5010000.0,0.025976469693181996,0.2574855348669342
rift,40,-99,-49,11,5510000.0,0.02784230034706422,0.2759801343856703
rift,40,-99,-49,12,6010000.0,0.03049555761911508,0.30227991168038526
rift,40,-99,-49,13,6510000.0,0.033932991387741744,0.33635265069914444
rift,40,-99,-49,14,7010000.0,0.04118358567292614,0.40822243014472664
rift,40,-99,-49,15,7510000.0,0.05132739205647874,0.5087704816353879
rift,40,-99,-49,16,8010000.0,0.06178510448678975,0.6124300516388501
rift,40,-99,-49,17,8510000.0,0.07012506673585991,0.6950979301395034
rift,40,-99,-49,18,9010000.0,0.07520607510253546,0.7454622087504729
rift,40,-99,-49,19,9510000.0,0.07816036391587457,0.7747458891057629
rift,40,-99,-49,20,10010000.0,0.08197091696780229,0.8125170836638886
rift,40,-99,-49,21,10510000.0,0.08818969976027806,0.8741592787910498
rift,40,-99,-49,22,11010000.0,0.09328242489881616,0.9246396970971194
rift,40,-99,-49,23,11510000.0,0.09645900118778139,0.9561267488201067
rift,40,-99,-49,24,12010000.0,0.09894570610430783,0.9807756157774247
rift,40,-99,-49,25,12510000.0,0.10074930082917058,0.9986533165543072
rift,40,-99,-49,26,13010000.0,0.10088507846737974,0.9999991798763901
rift,40,-99,-49,27,13510000.0,0.10088507846737974,0.9999991798763901
rift,40,-99,-49,28,14010000.0,0.10088507846737974,0.9999991798763901
rift,40,-99,-49,29,14510000.0,0.10088507846737974,0.9999991798763901
rift,40,-99,-49,30,15010000.0,0.10088507846737974,0.9999991798763901
rift,40,-99,-49,31,15510000.0,0.10088507846737974,0.9999991798763901
rift,40,-99,-49,32,16010000.0,0.10088507846737974,0.9999991798763901
rift,40,-99,-49,33,16510000.0,0.10088507846737974,0.9999991798763901
rift,40,-99,-49,34,17010000.0,0.10088507846737974,0.9999991798763901
rift,40,-99,-49,35,17510000.0,0.10088507846737974,0.9999991798763901
rift,40,-99,-49,36,18010000.0,0.10088507846737974,0.9999991798763901
rift,40,-99,-49,37,18510000.0,0.10088507846737974,0.9999991798763901
rift,41,-79,-49,0,10000.0,0.0,0.0
rift,41,-79,-49,1,510000.0,8.671632460900176e-05,0.0008595548004548115
rift,41,-79,-49,2,1010000.0,0.0011469340225908134,0.011368708825795212
rift,41,-79,-49,3,1510000.0,0.003213177918878652,0.03184985661397417
rift,41,-79,-49,4,2010000.0,0.006177588347691922,0.06123386505867992
rift,41,-79,-49,5,2510000.0,0.008440809342474901,0.08366750116269304
rift,41,-79,-49,6,3010000.0,0.010860600901545536,0.10765310548895486
rift,41,-79,-49,7,3510000.0,0.013301788891703872,0.1318507968142559
rift,41,-79,-49,8,4010000.0,0.01522602767868387,0.15092435296447013
rift,41,-79,-49,9,4510000.0,0.018026938762024304,0.17868771330276612
rift,41,-79,-49,10,5010000.0,0.021626991084849077,0.2143723697953604
rift,41,-79,-49,11,5510000.0,0.025246828318203244,0.2502531394753941
rift,41,-79,-49,12,6010000.0,0.02902625968882128,0.2877158478207039
rift,41,-79,-49,13,6510000.0,0.03275206113027534,0.3246469623367226
rift,41,-79,-49,14,7010000.0,0.03580539797779322,0.3549124326103222
rift,41,-79,-49,15,7510000.0,0.03983392059148203,0.3948441982490325
rift,41,-79,-49,16,8010000.0,0.046019620324263155,0.4561584654698566
rift,41,-79,-49,17,8510000.0,0.054163066538534234,0.5368784258381452
rift,41,-79,-49,18,9010000.0,0.061594039715369656,0.6105361678492356
rift,41,-79,-49,19,9510000.0,0.06913710019757364,0.6853049484315986
rift,41,-79,-49,20,10010000.0,0.07445670484921485,0.7380342555771334
rift,41,-79,-49,21,10510000.0,0.08009195558501704,0.79389232893951
rift,41,-79,-49,22,11010000.0,0.08589098172598413,0.8513737867838818
rift,41,-79,-49,23,11510000.0,0.09125071834759871,0.9045008924707852
rift,41,-79,-49,24,12010000.0,0.09568585596209687,0.9484631319269518
rift,41,-79,-49,25,12510000.0,0.09937883579101586,0.9850689100689901
rift,41,-79,-49,26,13010000.0,0.10076499625312207,0.9988088936854127
rift,41,-79,-49,27,13510000.0,0.10088507846737974,0.9999991798763901
rift,41,-79,-49,28,14010000.0,0.10088507846737974,0.9999991798763901
rift,41,-79,-49,29,14510000.0,0.10088507846737974,0.9999991798763901
rift,41,-79,-49,30,15010000.0,0.10088507846737974,0.9999991798763901
rift,41,-79,-49,31,15510000.0,0.10088507846737974,0.9999991798763901
rift,41,-79,-49,32,16010000.0,0.10088507846737974,0.9999991798763901
rift,41,-79,-49,33,16510000.0,0.10088507846737974,0.9999991798763901
rift,41,-79,-49,34,17010000.0,0.10088507846737974,0.9999991798763901
rift,41,-79,-49,35,17510000.0,0.10088507846737974,0.9999991798763901
rift,41,-79,-49,36,18010000.0,0.10088507846737974,0.9999991798763901
rift,41,-79,-49,37,18510000.0,0.10088507846737974,0.9999991798763901
rift,42,-59,-49,0,10000.0,0.0,0.0
rift,42,-59,-49,1,510000.0,0.0,0.0
rift,42,-59,-49,2,1010000.0,0.00045012855520091573,0.004461791504532605
rift,42,-59,-49,3,1510000.0,0.0029927875601838817,0.02966528996352849
rift,42,-59,-49,4,2010000.0,0.005288439994509292,0.05242039494517278
rift,42,-59,-49,5,2510000.0,0.0069250477697616305,0.06864287757485964
rift,42,-59,-49,6,3010000.0,0.007877009858171708,0.07807897379588108
rift,42,-59,-49,7,3510000.0,0.009152364469778287,0.09072062095553039
rift,42,-59,-49,8,4010000.0,0.011403137566001456,0.11303087024615052
rift,42,-59,-49,9,4510000.0,0.013282169396460259,0.13165632326622229
rift,42,-59,-49,10,5010000.0,0.019187853271102066,0.19019500035275072
rift,42,-59,-49,11,5510000.0,0.022490898820088184,0.22293564832824384
rift,42,-59,-49,12,6010000.0,0.025268154067176,0.25046452585489626
rift,42,-59,-49,13,6510000.0,0.027900136001105077,0.2765534164555967
rift,42,-59,-49,14,7010000.0,0.03052138351819574,0.3025359047201149
rift,42,-59,-49,15,7510000.0,0.03446540086878089,0.3416300321760266
rift,42,-59,-49,16,8010000.0,0.03811207577483212,0.37777682385945843
