iloc,lon,lat,iradius,radius,ratio,ratio_map,region
1126,40,-89,2,1010000.0,0.03868569936731322,0.4895031141692002,rift_active
1126,40,-89,3,1510000.0,0.04349078421528128,0.5503034624993373,rift_active
1126,40,-89,4,2010000.0,0.04871279047733819,0.616379257154551,rift_active
1126,40,-89,5,2510000.0,0.054568409441913227,0.690472365600965,rift_active
1126,40,-89,6,3010000.0,0.06228756927853996,0.7881454810052382,rift_active
1126,40,-89,7,3510000.0,0.06516171661351415,0.8245130301011636,rift_active
1126,40,-89,8,4010000.0,0.07072892505952028,0.8949567836358782,rift_active
1126,40,-89,9,4510000.0,0.07304700978981916,0.9242882863086236,rift_active
1126,40,-89,10,5010000.0,0.07433481710838546,0.9405833437380551,rift_active
1126,40,-89,11,5510000.0,0.07669217432929566,0.9704117743911606,rift_active
1126,40,-89,12,6010000.0,0.0781717115110345,0.9891328540106289,rift_active
1126,40,-89,13,6510000.0,0.07863085615344506,0.9949425649888405,rift_active
1126,40,-89,14,7010000.0,0.07872928002016955,0.9961879551474301,rift_active
1126,40,-89,15,7510000.0,0.07873103924381754,0.9962102151936049,rift_active
1126,40,-89,16,8010000.0,0.07903053914281903,0.9999998877509649,rift_active
1126,40,-89,17,8510000.0,0.07903053914281903,0.9999998877509649,rift_active
1126,40,-89,18,9010000.0,0.07903053914281903,0.9999998877509649,rift_active
1126,40,-89,19,9510000.0,0.07903053914281903,0.9999998877509649,rift_active
1126,40,-89,20,10010000.0,0.07903053914281903,0.9999998877509649,rift_active
1126,40,-89,21,10510000.0,0.07903053914281903,0.9999998877509649,rift_active
1126,40,-89,22,11010000.0,0.07903053914281903,0.9999998877509649,rift_active
1126,40,-89,23,11510000.0,0.07903053914281903,0.9999998877509649,rift_active
1126,40,-89,24,12010000.0,0.07903053914281903,0.9999998877509649,rift_active
1126,40,-89,25,12510000.0,0.07903053914281903,0.9999998877509649,rift_active
1126,40,-89,26,13010000.0,0.07903053914281903,0.9999998877509649,rift_active
1126,40,-89,27,13510000.0,0.07903053914281903,0.9999998877509649,rift_active
1126,40,-89,28,14010000.0,0.07903053914281903,0.9999998877509649,rift_active
1126,40,-89,29,14510000.0,0.07903053914281903,0.9999998877509649,rift_active
1126,40,-89,30,15010000.0,0.07903053914281903,0.9999998877509649,rift_active
1126,40,-89,31,15510000.0,0.07903053914281903,0.9999998877509649,rift_active
1126,40,-89,32,16010000.0,0.07903053914281903,0.9999998877509649,rift_active
1126,40,-89,33,16510000.0,0.07903053914281903,0.9999998877509649,rift_active
1126,40,-89,34,17010000.0,0.07903053914281903,0.9999998877509649,rift_active
1126,40,-89,35,17510000.0,0.07903053914281903,0.9999998877509649,rift_active
1126,40,-89,36,18010000.0,0.07903053914281903,0.9999998877509649,rift_active
