iloc,lon,lat,iradius,radius,ratio,ratio_map,period,region
693,190,-44,2,1010000.0,0.0005473186726942548,0.024267227342746875,1.0,ridge_active
693,190,-44,3,1510000.0,0.0005494062436483829,0.024359786872442005,1.0,ridge_active
693,190,-44,4,2010000.0,0.0005503152326765089,0.024400089980116023,1.0,ridge_active
693,190,-44,5,2510000.0,0.0005971100481876605,0.026474896638695667,1.0,ridge_active
693,190,-44,0,10000.0,0.0005971100481876605,0.026474896638695667,10.0,ridge_active
693,190,-44,1,510000.0,0.0008128540865390211,0.03604063939097967,10.0,ridge_active
693,190,-44,2,1010000.0,0.0015740065137485244,0.06978891058123556,10.0,ridge_active
693,190,-44,3,1510000.0,0.00221086963633347,0.09802639443301348,10.0,ridge_active
693,190,-44,4,2010000.0,0.004299533362028454,0.19063437585721624,10.0,ridge_active
693,190,-44,5,2510000.0,0.006066668490497218,0.26898629777649896,10.0,ridge_active
693,190,-44,0,10000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
693,190,-44,1,510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
693,190,-44,2,1010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
693,190,-44,3,1510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
693,190,-44,4,2010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
693,190,-44,5,2510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
729,200,-44,0,10000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
729,200,-44,1,510000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
729,200,-44,2,1010000.0,0.0005473186726942548,0.024267227342746875,1.0,ridge_active
729,200,-44,3,1510000.0,0.0005494062436483829,0.024359786872442005,1.0,ridge_active
729,200,-44,4,2010000.0,0.0005503152326765089,0.024400089980116023,1.0,ridge_active
729,200,-44,5,2510000.0,0.0005971100481876605,0.026474896638695667,1.0,ridge_active
729,200,-44,0,10000.0,0.0005971100481876605,0.026474896638695667,10.0,ridge_active
729,200,-44,1,510000.0,0.0008128540865390211,0.03604063939097967,10.0,ridge_active
729,200,-44,2,1010000.0,0.0015740065137485244,0.06978891058123556,10.0,ridge_active
729,200,-44,3,1510000.0,0.00221086963633347,0.09802639443301348,10.0,ridge_active
729,200,-44,4,2010000.0,0.004299533362028454,0.19063437585721624,10.0,ridge_active
729,200,-44,5,2510000.0,0.006066668490497218,0.26898629777649896,10.0,ridge_active
729,200,-44,0,10000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
729,200,-44,1,510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
729,200,-44,2,1010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
729,200,-44,3,1510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
729,200,-44,4,2010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
729,200,-44,5,2510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
765,210,-44,0,10000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
765,210,-44,1,510000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
765,210,-44,2,1010000.0,0.0005473186726942548,0.024267227342746875,1.0,ridge_active
765,210,-44,3,1510000.0,0.0005494062436483829,0.024359786872442005,1.0,ridge_active
765,210,-44,4,2010000.0,0.0005503152326765089,0.024400089980116023,1.0,ridge_active
765,210,-44,5,2510000.0,0.0005971100481876605,0.026474896638695667,1.0,ridge_active
765,210,-44,0,10000.0,0.0005971100481876605,0.026474896638695667,10.0,ridge_active
765,210,-44,1,510000.0,0.0008128540865390211,0.03604063939097967,10.0,ridge_active
765,210,-44,2,1010000.0,0.0015740065137485244,0.06978891058123556,10.0,ridge_active
765,210,-44,3,1510000.0,0.00221086963633347,0.09802639443301348,10.0,ridge_active
765,210,-44,4,2010000.0,0.004299533362028454,0.19063437585721624,10.0,ridge_active
765,210,-44,5,2510000.0,0.006066668490497218,0.26898629777649896,10.0,ridge_active
765,210,-44,0,10000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
765,210,-44,1,510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
765,210,-44,2,1010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
765,210,-44,3,1510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
765,210,-44,4,2010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
765,210,-44,5,2510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
801,220,-44,0,10000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
801,220,-44,1,510000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
801,220,-44,2,1010000.0,0.0005473186726942548,0.024267227342746875,1.0,ridge_active
801,220,-44,3,1510000.0,0.0005494062436483829,0.024359786872442005,1.0,ridge_active
801,220,-44,4,2010000.0,0.0005503152326765089,0.024400089980116023,1.0,ridge_active
801,220,-44,5,2510000.0,0.0005971100481876605,0.026474896638695667,1.0,ridge_active
801,220,-44,0,10000.0,0.0005971100481876605,0.026474896638695667,10.0,ridge_active
801,220,-44,1,510000.0,0.0008128540865390211,0.03604063939097967,10.0,ridge_active
801,220,-44,2,1010000.0,0.0015740065137485244,0.06978891058123556,10.0,ridge_active
801,220,-44,3,1510000.0,0.00221086963633347,0.09802639443301348,10.0,ridge_active
801,220,-44,4,2010000.0,0.004299533362028454,0.19063437585721624,10.0,ridge_active
801,220,-44,5,2510000.0,0.006066668490497218,0.26898629777649896,10.0,ridge_active
801,220,-44,0,10000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
801,220,-44,1,510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
801,220,-44,2,1010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
801,220,-44,3,1510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
801,220,-44,4,2010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
801,220,-44,5,2510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
837,230,-44,0,10000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
837,230,-44,1,510000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
837,230,-44,2,1010000.0,0.0005473186726942548,0.024267227342746875,1.0,ridge_active
837,230,-44,3,1510000.0,0.0005494062436483829,0.024359786872442005,1.0,ridge_active
837,230,-44,4,2010000.0,0.0005503152326765089,0.024400089980116023,1.0,ridge_active
837,230,-44,5,2510000.0,0.0005971100481876605,0.026474896638695667,1.0,ridge_active
837,230,-44,0,10000.0,0.0005971100481876605,0.026474896638695667,10.0,ridge_active
837,230,-44,1,510000.0,0.0008128540865390211,0.03604063939097967,10.0,ridge_active
837,230,-44,2,1010000.0,0.0015740065137485244,0.06978891058123556,10.0,ridge_active
837,230,-44,3,1510000.0,0.00221086963633347,0.09802639443301348,10.0,ridge_active
837,230,-44,4,2010000.0,0.004299533362028454,0.19063437585721624,10.0,ridge_active
837,230,-44,5,2510000.0,0.006066668490497218,0.26898629777649896,10.0,ridge_active
837,230,-44,0,10000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
837,230,-44,1,510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
837,230,-44,2,1010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
837,230,-44,3,1510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
837,230,-44,4,2010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
837,230,-44,5,2510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
873,240,-44,0,10000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
873,240,-44,1,510000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
873,240,-44,2,1010000.0,0.0005473186726942548,0.024267227342746875,1.0,ridge_active
873,240,-44,3,1510000.0,0.0005494062436483829,0.024359786872442005,1.0,ridge_active
873,240,-44,4,2010000.0,0.0005503152326765089,0.024400089980116023,1.0,ridge_active
873,240,-44,5,2510000.0,0.0005971100481876605,0.026474896638695667,1.0,ridge_active
873,240,-44,0,10000.0,0.0005971100481876605,0.026474896638695667,10.0,ridge_active
873,240,-44,1,510000.0,0.0008128540865390211,0.03604063939097967,10.0,ridge_active
873,240,-44,2,1010000.0,0.0015740065137485244,0.06978891058123556,10.0,ridge_active
873,240,-44,3,1510000.0,0.00221086963633347,0.09802639443301348,10.0,ridge_active
873,240,-44,4,2010000.0,0.004299533362028454,0.19063437585721624,10.0,ridge_active
873,240,-44,5,2510000.0,0.006066668490497218,0.26898629777649896,10.0,ridge_active
873,240,-44,0,10000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
873,240,-44,1,510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
873,240,-44,2,1010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
873,240,-44,3,1510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
873,240,-44,4,2010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
873,240,-44,5,2510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
909,250,-44,0,10000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
909,250,-44,1,510000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
909,250,-44,2,1010000.0,0.0005473186726942548,0.024267227342746875,1.0,ridge_active
909,250,-44,3,1510000.0,0.0005494062436483829,0.024359786872442005,1.0,ridge_active
909,250,-44,4,2010000.0,0.0005503152326765089,0.024400089980116023,1.0,ridge_active
909,250,-44,5,2510000.0,0.0005971100481876605,0.026474896638695667,1.0,ridge_active
909,250,-44,0,10000.0,0.0005971100481876605,0.026474896638695667,10.0,ridge_active
909,250,-44,1,510000.0,0.0008128540865390211,0.03604063939097967,10.0,ridge_active
909,250,-44,2,1010000.0,0.0015740065137485244,0.06978891058123556,10.0,ridge_active
909,250,-44,3,1510000.0,0.00221086963633347,0.09802639443301348,10.0,ridge_active
909,250,-44,4,2010000.0,0.004299533362028454,0.19063437585721624,10.0,ridge_active
909,250,-44,5,2510000.0,0.006066668490497218,0.26898629777649896,10.0,ridge_active
909,250,-44,0,10000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
909,250,-44,1,510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
909,250,-44,2,1010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
909,250,-44,3,1510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
909,250,-44,4,2010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
909,250,-44,5,2510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
945,260,-44,0,10000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
945,260,-44,1,510000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
945,260,-44,2,1010000.0,0.0005473186726942548,0.024267227342746875,1.0,ridge_active
945,260,-44,3,1510000.0,0.0005494062436483829,0.024359786872442005,1.0,ridge_active
945,260,-44,4,2010000.0,0.0005503152326765089,0.024400089980116023,1.0,ridge_active
945,260,-44,5,2510000.0,0.0005971100481876605,0.026474896638695667,1.0,ridge_active
945,260,-44,0,10000.0,0.0005971100481876605,0.026474896638695667,10.0,ridge_active
945,260,-44,1,510000.0,0.0008128540865390211,0.03604063939097967,10.0,ridge_active
945,260,-44,2,1010000.0,0.0015740065137485244,0.06978891058123556,10.0,ridge_active
945,260,-44,3,1510000.0,0.00221086963633347,0.09802639443301348,10.0,ridge_active
945,260,-44,4,2010000.0,0.004299533362028454,0.19063437585721624,10.0,ridge_active
945,260,-44,5,2510000.0,0.006066668490497218,0.26898629777649896,10.0,ridge_active
945,260,-44,0,10000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
945,260,-44,1,510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
945,260,-44,2,1010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
945,260,-44,3,1510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
945,260,-44,4,2010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
945,260,-44,5,2510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
981,270,-44,0,10000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
981,270,-44,1,510000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
981,270,-44,2,1010000.0,0.0005473186726942548,0.024267227342746875,1.0,ridge_active
981,270,-44,3,1510000.0,0.0005494062436483829,0.024359786872442005,1.0,ridge_active
981,270,-44,4,2010000.0,0.0005503152326765089,0.024400089980116023,1.0,ridge_active
981,270,-44,5,2510000.0,0.0005971100481876605,0.026474896638695667,1.0,ridge_active
981,270,-44,0,10000.0,0.0005971100481876605,0.026474896638695667,10.0,ridge_active
981,270,-44,1,510000.0,0.0008128540865390211,0.03604063939097967,10.0,ridge_active
981,270,-44,2,1010000.0,0.0015740065137485244,0.06978891058123556,10.0,ridge_active
981,270,-44,3,1510000.0,0.00221086963633347,0.09802639443301348,10.0,ridge_active
981,270,-44,4,2010000.0,0.004299533362028454,0.19063437585721624,10.0,ridge_active
981,270,-44,5,2510000.0,0.006066668490497218,0.26898629777649896,10.0,ridge_active
981,270,-44,0,10000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
981,270,-44,1,510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
981,270,-44,2,1010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
981,270,-44,3,1510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
981,270,-44,4,2010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
981,270,-44,5,2510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1017,280,-44,0,10000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
1017,280,-44,1,510000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
1017,280,-44,2,1010000.0,0.0005473186726942548,0.024267227342746875,1.0,ridge_active
1017,280,-44,3,1510000.0,0.0005494062436483829,0.024359786872442005,1.0,ridge_active
1017,280,-44,4,2010000.0,0.0005503152326765089,0.024400089980116023,1.0,ridge_active
1017,280,-44,5,2510000.0,0.0005971100481876605,0.026474896638695667,1.0,ridge_active
1017,280,-44,0,10000.0,0.0005971100481876605,0.026474896638695667,10.0,ridge_active
1017,280,-44,1,510000.0,0.0008128540865390211,0.03604063939097967,10.0,ridge_active
1017,280,-44,2,1010000.0,0.0015740065137485244,0.06978891058123556,10.0,ridge_active
1017,280,-44,3,1510000.0,0.00221086963633347,0.09802639443301348,10.0,ridge_active
1017,280,-44,4,2010000.0,0.004299533362028454,0.19063437585721624,10.0,ridge_active
1017,280,-44,5,2510000.0,0.006066668490497218,0.26898629777649896,10.0,ridge_active
1017,280,-44,0,10000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1017,280,-44,1,510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1017,280,-44,2,1010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1017,280,-44,3,1510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1017,280,-44,4,2010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1017,280,-44,5,2510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1053,290,-44,0,10000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
1053,290,-44,1,510000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
1053,290,-44,2,1010000.0,0.0005473186726942548,0.024267227342746875,1.0,ridge_active
1053,290,-44,3,1510000.0,0.0005494062436483829,0.024359786872442005,1.0,ridge_active
1053,290,-44,4,2010000.0,0.0005503152326765089,0.024400089980116023,1.0,ridge_active
1053,290,-44,5,2510000.0,0.0005971100481876605,0.026474896638695667,1.0,ridge_active
1053,290,-44,0,10000.0,0.0005971100481876605,0.026474896638695667,10.0,ridge_active
1053,290,-44,1,510000.0,0.0008128540865390211,0.03604063939097967,10.0,ridge_active
1053,290,-44,2,1010000.0,0.0015740065137485244,0.06978891058123556,10.0,ridge_active
1053,290,-44,3,1510000.0,0.00221086963633347,0.09802639443301348,10.0,ridge_active
1053,290,-44,4,2010000.0,0.004299533362028454,0.19063437585721624,10.0,ridge_active
1053,290,-44,5,2510000.0,0.006066668490497218,0.26898629777649896,10.0,ridge_active
1053,290,-44,0,10000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1053,290,-44,1,510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1053,290,-44,2,1010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1053,290,-44,3,1510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1053,290,-44,4,2010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1053,290,-44,5,2510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1089,300,-44,0,10000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
1089,300,-44,1,510000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
1089,300,-44,2,1010000.0,0.0005473186726942548,0.024267227342746875,1.0,ridge_active
1089,300,-44,3,1510000.0,0.0005494062436483829,0.024359786872442005,1.0,ridge_active
1089,300,-44,4,2010000.0,0.0005503152326765089,0.024400089980116023,1.0,ridge_active
1089,300,-44,5,2510000.0,0.0005971100481876605,0.026474896638695667,1.0,ridge_active
1089,300,-44,0,10000.0,0.0005971100481876605,0.026474896638695667,10.0,ridge_active
1089,300,-44,1,510000.0,0.0008128540865390211,0.03604063939097967,10.0,ridge_active
1089,300,-44,2,1010000.0,0.0015740065137485244,0.06978891058123556,10.0,ridge_active
1089,300,-44,3,1510000.0,0.00221086963633347,0.09802639443301348,10.0,ridge_active
1089,300,-44,4,2010000.0,0.004299533362028454,0.19063437585721624,10.0,ridge_active
1089,300,-44,5,2510000.0,0.006066668490497218,0.26898629777649896,10.0,ridge_active
1089,300,-44,0,10000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1089,300,-44,1,510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1089,300,-44,2,1010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1089,300,-44,3,1510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1089,300,-44,4,2010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1089,300,-44,5,2510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1125,310,-44,0,10000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
1125,310,-44,1,510000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
1125,310,-44,2,1010000.0,0.0005473186726942548,0.024267227342746875,1.0,ridge_active
1125,310,-44,3,1510000.0,0.0005494062436483829,0.024359786872442005,1.0,ridge_active
1125,310,-44,4,2010000.0,0.0005503152326765089,0.024400089980116023,1.0,ridge_active
1125,310,-44,5,2510000.0,0.0005971100481876605,0.026474896638695667,1.0,ridge_active
1125,310,-44,0,10000.0,0.0005971100481876605,0.026474896638695667,10.0,ridge_active
1125,310,-44,1,510000.0,0.0008128540865390211,0.03604063939097967,10.0,ridge_active
1125,310,-44,2,1010000.0,0.0015740065137485244,0.06978891058123556,10.0,ridge_active
1125,310,-44,3,1510000.0,0.00221086963633347,0.09802639443301348,10.0,ridge_active
1125,310,-44,4,2010000.0,0.004299533362028454,0.19063437585721624,10.0,ridge_active
1125,310,-44,5,2510000.0,0.006066668490497218,0.26898629777649896,10.0,ridge_active
1125,310,-44,0,10000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1125,310,-44,1,510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1125,310,-44,2,1010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1125,310,-44,3,1510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1125,310,-44,4,2010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1125,310,-44,5,2510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1161,320,-44,0,10000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
1161,320,-44,1,510000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
1161,320,-44,2,1010000.0,0.0005473186726942548,0.024267227342746875,1.0,ridge_active
1161,320,-44,3,1510000.0,0.0005494062436483829,0.024359786872442005,1.0,ridge_active
1161,320,-44,4,2010000.0,0.0005503152326765089,0.024400089980116023,1.0,ridge_active
1161,320,-44,5,2510000.0,0.0005971100481876605,0.026474896638695667,1.0,ridge_active
1161,320,-44,0,10000.0,0.0005971100481876605,0.026474896638695667,10.0,ridge_active
1161,320,-44,1,510000.0,0.0008128540865390211,0.03604063939097967,10.0,ridge_active
1161,320,-44,2,1010000.0,0.0015740065137485244,0.06978891058123556,10.0,ridge_active
1161,320,-44,3,1510000.0,0.00221086963633347,0.09802639443301348,10.0,ridge_active
1161,320,-44,4,2010000.0,0.004299533362028454,0.19063437585721624,10.0,ridge_active
1161,320,-44,5,2510000.0,0.006066668490497218,0.26898629777649896,10.0,ridge_active
1161,320,-44,0,10000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1161,320,-44,1,510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1161,320,-44,2,1010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1161,320,-44,3,1510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1161,320,-44,4,2010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1161,320,-44,5,2510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1197,330,-44,0,10000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
1197,330,-44,1,510000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
1197,330,-44,2,1010000.0,0.0005473186726942548,0.024267227342746875,1.0,ridge_active
1197,330,-44,3,1510000.0,0.0005494062436483829,0.024359786872442005,1.0,ridge_active
1197,330,-44,4,2010000.0,0.0005503152326765089,0.024400089980116023,1.0,ridge_active
1197,330,-44,5,2510000.0,0.0005971100481876605,0.026474896638695667,1.0,ridge_active
1197,330,-44,0,10000.0,0.0005971100481876605,0.026474896638695667,10.0,ridge_active
1197,330,-44,1,510000.0,0.0008128540865390211,0.03604063939097967,10.0,ridge_active
1197,330,-44,2,1010000.0,0.0015740065137485244,0.06978891058123556,10.0,ridge_active
1197,330,-44,3,1510000.0,0.00221086963633347,0.09802639443301348,10.0,ridge_active
1197,330,-44,4,2010000.0,0.004299533362028454,0.19063437585721624,10.0,ridge_active
1197,330,-44,5,2510000.0,0.006066668490497218,0.26898629777649896,10.0,ridge_active
1197,330,-44,0,10000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1197,330,-44,1,510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1197,330,-44,2,1010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1197,330,-44,3,1510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1197,330,-44,4,2010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1197,330,-44,5,2510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1233,340,-44,0,10000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
1233,340,-44,1,510000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
1233,340,-44,2,1010000.0,0.0005473186726942548,0.024267227342746875,1.0,ridge_active
1233,340,-44,3,1510000.0,0.0005494062436483829,0.024359786872442005,1.0,ridge_active
1233,340,-44,4,2010000.0,0.0005503152326765089,0.024400089980116023,1.0,ridge_active
1233,340,-44,5,2510000.0,0.0005971100481876605,0.026474896638695667,1.0,ridge_active
1233,340,-44,0,10000.0,0.0005971100481876605,0.026474896638695667,10.0,ridge_active
1233,340,-44,1,510000.0,0.0008128540865390211,0.03604063939097967,10.0,ridge_active
1233,340,-44,2,1010000.0,0.0015740065137485244,0.06978891058123556,10.0,ridge_active
1233,340,-44,3,1510000.0,0.00221086963633347,0.09802639443301348,10.0,ridge_active
1233,340,-44,4,2010000.0,0.004299533362028454,0.19063437585721624,10.0,ridge_active
1233,340,-44,5,2510000.0,0.006066668490497218,0.26898629777649896,10.0,ridge_active
1233,340,-44,0,10000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1233,340,-44,1,510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1233,340,-44,2,1010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1233,340,-44,3,1510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1233,340,-44,4,2010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1233,340,-44,5,2510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1269,350,-44,0,10000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
1269,350,-44,1,510000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
1269,350,-44,2,1010000.0,0.0005473186726942548,0.024267227342746875,1.0,ridge_active
1269,350,-44,3,1510000.0,0.0005494062436483829,0.024359786872442005,1.0,ridge_active
1269,350,-44,4,2010000.0,0.0005503152326765089,0.024400089980116023,1.0,ridge_active
1269,350,-44,5,2510000.0,0.0005971100481876605,0.026474896638695667,1.0,ridge_active
1269,350,-44,0,10000.0,0.0005971100481876605,0.026474896638695667,10.0,ridge_active
1269,350,-44,1,510000.0,0.0008128540865390211,0.03604063939097967,10.0,ridge_active
1269,350,-44,2,1010000.0,0.0015740065137485244,0.06978891058123556,10.0,ridge_active
1269,350,-44,3,1510000.0,0.00221086963633347,0.09802639443301348,10.0,ridge_active
1269,350,-44,4,2010000.0,0.004299533362028454,0.19063437585721624,10.0,ridge_active
1269,350,-44,5,2510000.0,0.006066668490497218,0.26898629777649896,10.0,ridge_active
1269,350,-44,0,10000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1269,350,-44,1,510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1269,350,-44,2,1010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1269,350,-44,3,1510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1269,350,-44,4,2010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
1269,350,-44,5,2510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
10,0,-39,0,10000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
10,0,-39,1,510000.0,0.0005243783173140879,0.023250088978741337,1.0,ridge_active
10,0,-39,2,1010000.0,0.0005473186726942548,0.024267227342746875,1.0,ridge_active
10,0,-39,3,1510000.0,0.0005494062436483829,0.024359786872442005,1.0,ridge_active
10,0,-39,4,2010000.0,0.0005503152326765089,0.024400089980116023,1.0,ridge_active
10,0,-39,5,2510000.0,0.0005971100481876605,0.026474896638695667,1.0,ridge_active
10,0,-39,0,10000.0,0.0005971100481876605,0.026474896638695667,10.0,ridge_active
10,0,-39,1,510000.0,0.0008128540865390211,0.03604063939097967,10.0,ridge_active
10,0,-39,2,1010000.0,0.0015740065137485244,0.06978891058123556,10.0,ridge_active
10,0,-39,3,1510000.0,0.00221086963633347,0.09802639443301348,10.0,ridge_active
10,0,-39,4,2010000.0,0.004299533362028454,0.19063437585721624,10.0,ridge_active
10,0,-39,5,2510000.0,0.006066668490497218,0.26898629777649896,10.0,ridge_active
10,0,-39,0,10000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
10,0,-39,1,510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
10,0,-39,2,1010000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
10,0,-39,3,1510000.0,0.022553756793680504,0.9999972061084986,100.0,ridge_active
