iloc,lon,lat,iradius,radius,ratio,ratio_map,region
1176,0,-89,34,17010000.0,0.3250828074710034,0.9755383217715213,wrinkles
1176,0,-89,35,17510000.0,0.3275065185973817,0.9828116165454905,wrinkles
1176,0,-89,36,18010000.0,0.33089517203328717,0.992980598755426,wrinkles
1176,0,-89,37,18510000.0,0.3331844379705081,0.9998504380676279,wrinkles
1212,10,-89,0,10000.0,0.0,0.0,wrinkles
1212,10,-89,1,510000.0,0.0,0.0,wrinkles
1212,10,-89,2,1010000.0,0.0001546112184658044,0.000463971533168928,wrinkles
1212,10,-89,3,1510000.0,0.005456460296541687,0.016374246801643032,wrinkles
1212,10,-89,4,2010000.0,0.013470678270277425,0.040424047568503596,wrinkles
1212,10,-89,5,2510000.0,0.022509910953301626,0.06754980654142705,wrinkles
1212,10,-89,6,3010000.0,0.032386718381774114,0.09718903667540447,wrinkles
1212,10,-89,7,3510000.0,0.04503746811414262,0.135152567441845,wrinkles
1212,10,-89,8,4010000.0,0.059496594578293406,0.17854284106121507,wrinkles
1212,10,-89,9,4510000.0,0.0725740192336537,0.2177867770928726,wrinkles
1212,10,-89,10,5010000.0,0.08583543429074111,0.2575828484069811,wrinkles
1212,10,-89,11,5510000.0,0.09756630249447597,0.2927859142640248,wrinkles
1212,10,-89,12,6010000.0,0.10660327213877455,0.3199048821026595,wrinkles
1212,10,-89,13,6510000.0,0.1148680687794835,0.3447066423291805,wrinkles
1212,10,-89,14,7010000.0,0.12015665352701181,0.3605771127772691,wrinkles
1212,10,-89,15,7510000.0,0.12544395053730514,0.37644371886528627,wrinkles
1212,10,-89,16,8010000.0,0.13127631289477576,0.3939460070682014,wrinkles
1212,10,-89,17,8510000.0,0.13600037030569487,0.40812239207746226,wrinkles
1212,10,-89,18,9010000.0,0.1433497992808401,0.4301772330091276,wrinkles
1212,10,-89,19,9510000.0,0.15239235518191854,0.45731296459976256,wrinkles
1212,10,-89,20,10010000.0,0.16200800103618926,0.48616847711486616,wrinkles
1212,10,-89,21,10510000.0,0.17267072800088953,0.5181661667176283,wrinkles
1212,10,-89,22,11010000.0,0.1832511796371204,0.5499169569642459,wrinkles
1212,10,-89,23,11510000.0,0.1974282253496172,0.5924607367772737,wrinkles
1212,10,-89,24,12010000.0,0.21044394249819576,0.6315194952596327,wrinkles
1212,10,-89,25,12510000.0,0.2244333224837364,0.6735001105369747,wrinkles
1212,10,-89,26,13010000.0,0.23857702257847224,0.715943823760071,wrinkles
1212,10,-89,27,13510000.0,0.2516505698806778,0.755176124274554,wrinkles
1212,10,-89,28,14010000.0,0.2667897973950674,0.800607307538905,wrinkles
1212,10,-89,29,14510000.0,0.2842469576879513,0.8529943562035299,wrinkles
1212,10,-89,30,15010000.0,0.29912585549408344,0.8976443181886737,wrinkles
1212,10,-89,31,15510000.0,0.30801515245143557,0.9243201362762776,wrinkles
1212,10,-89,32,16010000.0,0.31498471664809374,0.9452350441201605,wrinkles
1212,10,-89,33,16510000.0,0.32073798648318347,0.9624999842235302,wrinkles
1212,10,-89,34,17010000.0,0.3251042037192777,0.9756025295968938,wrinkles
1212,10,-89,35,17510000.0,0.327528654977821,0.9828780454273862,wrinkles
1212,10,-89,36,18010000.0,0.33095069401792615,0.9931472142222282,wrinkles
1212,10,-89,37,18510000.0,0.33317934413681183,0.9998351520240066,wrinkles
1248,20,-89,0,10000.0,0.0,0.0,wrinkles
1248,20,-89,1,510000.0,0.0,0.0,wrinkles
1248,20,-89,2,1010000.0,0.00016235869763049,0.0004872208796387543,wrinkles
1248,20,-89,3,1510000.0,0.005395837642485451,0.016192324777961016,wrinkles
1248,20,-89,4,2010000.0,0.013378312068092025,0.04014686659246446,wrinkles
1248,20,-89,5,2510000.0,0.02234813059744931,0.06706432120287112,wrinkles
1248,20,-89,6,3010000.0,0.03227852650767098,0.09686436457073987,wrinkles
1248,20,-89,7,3510000.0,0.0449554801049022,0.1349065302996103,wrinkles
1248,20,-89,8,4010000.0,0.059412426018005886,0.17829026032128734,wrinkles
1248,20,-89,9,4510000.0,0.07253903213248811,0.2176817845889003,wrinkles
1248,20,-89,10,5010000.0,0.08584683562015143,0.25761706256258476,wrinkles
1248,20,-89,11,5510000.0,0.09760809715867524,0.2929113355278842,wrinkles
1248,20,-89,12,6010000.0,0.10655025831555122,0.31974579335680947,wrinkles
1248,20,-89,13,6510000.0,0.11488321798771278,0.34475210346349006,wrinkles
1248,20,-89,14,7010000.0,0.12014179324353577,0.36053251867487396,wrinkles
1248,20,-89,15,7510000.0,0.1254724845373275,0.37652934631114165,wrinkles
1248,20,-89,16,8010000.0,0.13130235558531875,0.39402415836394167,wrinkles
1248,20,-89,17,8510000.0,0.13597006913074924,0.408031461530922,wrinkles
1248,20,-89,18,9010000.0,0.14333749198600312,0.4301403001493304,wrinkles
1248,20,-89,19,9510000.0,0.1523961187262064,0.4573242585888451,wrinkles
1248,20,-89,20,10010000.0,0.1620130113554762,0.48618351254078346,wrinkles
1248,20,-89,21,10510000.0,0.1726376778304746,0.5180669867332063,wrinkles
1248,20,-89,22,11010000.0,0.18326476131185676,0.5499577141001961,wrinkles
1248,20,-89,23,11510000.0,0.19757869426399272,0.5929122777041859,wrinkles
1248,20,-89,24,12010000.0,0.21068608148518855,0.6322461281530917,wrinkles
1248,20,-89,25,12510000.0,0.22460369699540894,0.6740113860070086,wrinkles
1248,20,-89,26,13010000.0,0.2387175700220222,0.7163655914268285,wrinkles
1248,20,-89,27,13510000.0,0.25178820088134235,0.7555891400118566,wrinkles
1248,20,-89,28,14010000.0,0.26692334423483255,0.8010080671513738,wrinkles
1248,20,-89,29,14510000.0,0.28432976313736086,0.8532428463952413,wrinkles
1248,20,-89,30,15010000.0,0.29918636954523115,0.8978259143067814,wrinkles
1248,20,-89,31,15510000.0,0.3080192647731498,0.9243324769086687,wrinkles
1248,20,-89,32,16010000.0,0.3150207573661954,0.9453431984145259,wrinkles
1248,20,-89,33,16510000.0,0.3207518513991461,0.9625415913357455,wrinkles
1248,20,-89,34,17010000.0,0.3251360778402715,0.975698180384286,wrinkles
1248,20,-89,35,17510000.0,0.32755975826629324,0.9829713830298077,wrinkles
1248,20,-89,36,18010000.0,0.33101528587964024,0.9933410474085073,wrinkles
1248,20,-89,37,18510000.0,0.3331770953199679,0.9998284035680458,wrinkles
1284,30,-89,0,10000.0,0.0,0.0,wrinkles
1284,30,-89,1,510000.0,0.0,0.0,wrinkles
1284,30,-89,2,1010000.0,0.00016892500837286037,0.0005069256675101143,wrinkles
1284,30,-89,3,1510000.0,0.005357516666575423,0.01607732767670321,wrinkles
1284,30,-89,4,2010000.0,0.013318475170316323,0.03996730253833857,wrinkles
1284,30,-89,5,2510000.0,0.022215786101027656,0.06666716969264741,wrinkles
1284,30,-89,6,3010000.0,0.03221663254703072,0.0966786274935917,wrinkles
1284,30,-89,7,3510000.0,0.04491953108773145,0.1347986511898139,wrinkles
1284,30,-89,8,4010000.0,0.059365627456696574,0.1781498229037685,wrinkles
1284,30,-89,9,4510000.0,0.07253148008945715,0.2176591217251159,wrinkles
1284,30,-89,10,5010000.0,0.08588586715390994,0.2577341919710428,wrinkles
1284,30,-89,11,5510000.0,0.0976637854701919,0.2930784501236448,wrinkles
1284,30,-89,12,6010000.0,0.10651712584186875,0.31964636638918914,wrinkles
1284,30,-89,13,6510000.0,0.11491108038318332,0.3448357154967726,wrinkles
1284,30,-89,14,7010000.0,0.12011541112816866,0.3604533488019722,wrinkles
1284,30,-89,15,7510000.0,0.1254805423328962,0.37655352688355465,wrinkles
1284,30,-89,16,8010000.0,0.13130560105888653,0.39403389767886354,wrinkles
1284,30,-89,17,8510000.0,0.1359154583430865,0.40786758046762744,wrinkles
1284,30,-89,18,9010000.0,0.143298926155464,0.430024568265831,wrinkles
1284,30,-89,19,9510000.0,0.15237982385036247,0.4572753594300187,wrinkles
1284,30,-89,20,10010000.0,0.1619873923750061,0.48610663275311417,wrinkles
1284,30,-89,21,10510000.0,0.17258572224456764,0.5179110736430105,wrinkles
1284,30,-89,22,11010000.0,0.18327520720117155,0.5499890610834797,wrinkles
1284,30,-89,23,11510000.0,0.1977150682601324,0.5933215213069539,wrinkles
1284,30,-89,24,12010000.0,0.21090747438867263,0.6329105042952727,wrinkles
1284,30,-89,25,12510000.0,0.22475942450963907,0.6744787074229505,wrinkles
1284,30,-89,26,13010000.0,0.23886182600463457,0.71679848801794,wrinkles
1284,30,-89,27,13510000.0,0.2519256997923767,0.756001759362475,wrinkles
1284,30,-89,28,14010000.0,0.2670526899597228,0.8013962196727865,wrinkles
1284,30,-89,29,14510000.0,0.28442677548153567,0.8535339699405425,wrinkles
1284,30,-89,30,15010000.0,0.29925915402396347,0.8980443326500519,wrinkles
1284,30,-89,31,15510000.0,0.3080440991596366,0.9244070022147101,wrinkles
1284,30,-89,32,16010000.0,0.3150598777116897,0.945460594337391,wrinkles
1284,30,-89,33,16510000.0,0.32077820107200833,0.9626206638522014,wrinkles
1284,30,-89,34,17010000.0,0.32518149474811914,0.9758344716093016,wrinkles
1284,30,-89,35,17510000.0,0.3275973818040444,0.9830842871946339,wrinkles
1284,30,-89,36,18010000.0,0.3310805736221253,0.9935369688576654,wrinkles
1284,30,-89,37,18510000.0,0.3331774689853856,0.9998295248975225,wrinkles
1185,40,-89,0,10000.0,0.0,0.0,wrinkles
1185,40,-89,1,510000.0,0.0,0.0,wrinkles
1185,40,-89,2,1010000.0,0.0001771576001507946,0.0005316307844289546,wrinkles
1185,40,-89,3,1510000.0,0.005338151668176514,0.016019215412366176,wrinkles
1185,40,-89,4,2010000.0,0.01329043189140266,0.03988314769342003,wrinkles
1185,40,-89,5,2510000.0,0.022115879622276315,0.0663673611627119,wrinkles
1185,40,-89,6,3010000.0,0.03219936588465925,0.09662681210857178,wrinkles
1185,40,-89,7,3510000.0,0.04492740027328773,0.13482226576399273,wrinkles
1185,40,-89,8,4010000.0,0.05936456776816763,0.17814664289318236,wrinkles
1185,40,-89,9,4510000.0,0.07255719465914424,0.2177362883656798,wrinkles
1185,40,-89,10,5010000.0,0.0859491210311309,0.257924010010667,wrinkles
1185,40,-89,11,5510000.0,0.09773590246774726,0.2932948654281442,wrinkles
1185,40,-89,12,6010000.0,0.10651072944496506,0.31962717149435804,wrinkles
1185,40,-89,13,6510000.0,0.11495027063080712,0.3449533211883629,wrinkles
1185,40,-89,14,7010000.0,0.12008742671187773,0.36036937059741386,wrinkles
1185,40,-89,15,7510000.0,0.12546691826785336,0.3765126425388826,wrinkles
1185,40,-89,16,8010000.0,0.131282780966363,0.3939654170510006,wrinkles
1185,40,-89,17,8510000.0,0.13583857272964237,0.4076368550629492,wrinkles
1185,40,-89,18,9010000.0,0.14323407457190504,0.429829955682405,wrinkles
1185,40,-89,19,9510000.0,0.1523443720566372,0.4571689724339681,wrinkles
1185,40,-89,20,10010000.0,0.1619333367653631,0.4859444177189704,wrinkles
1185,40,-89,21,10510000.0,0.17252157190198056,0.5177185654078462,wrinkles
1185,40,-89,22,11010000.0,0.1832859972191109,0.5500214407595206,wrinkles
1185,40,-89,23,11510000.0,0.1978239118974383,0.5936481492824502,wrinkles
1185,40,-89,24,12010000.0,0.21109665672075373,0.6334782199987976,wrinkles
